enh_chrom	enh_start	enh_end	target_gene	gtex_tpm	hk	lof_intol	essential	rel_entropy	enh_rel_entropy	enh_length	phastcons_overlap	tisspec_enh	tissue
chr2	54724200	54724400	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	1.0	200	0	1	ovary
chr2	54732600	54733600	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	0.5228787452803376	1000	9	0	ovary
chr2	54735400	54736000	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	0.6989700043360187	600	0	1	ovary
chr2	54736800	54738400	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	0.3979400086720376	1600	131	0	ovary
chr2	54739200	54740400	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	0.3979400086720376	1200	0	0	ovary
chr2	54742000	54742400	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	1.0	400	0	1	ovary
chr2	54743800	54744400	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	0.30102999566398103	600	0	0	ovary
chr2	54758800	54759000	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	1.0	200	0	1	ovary
chr2	54759400	54760400	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	0.6989700043360187	1000	54	1	ovary
chr2	54768000	54768600	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	0.6989700043360187	600	141	1	ovary
chr2	54769600	54770600	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	0.2218487496163564	1000	0	0	ovary
chr2	54773000	54773800	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	0.1549019599857432	800	234	0	ovary
chr2	54782200	54783600	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	0.6989700043360187	1400	77	1	ovary
chr2	54794200	54794400	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	0.5228787452803376	200	0	0	ovary
chr2	54811800	54812200	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	0.3979400086720376	400	15	0	ovary
chr2	54813200	54814000	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	1.0	800	11	1	ovary
chr2	54822800	54823800	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	1.0	1000	125	1	ovary
chr2	54824200	54826200	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	1.0	2000	216	1	ovary
chr2	54827400	54827600	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	0.6989700043360187	200	0	1	ovary
chr2	54828600	54832400	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	0.6989700043360187	3800	354	1	ovary
chr2	54832800	54833000	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	0.6989700043360187	200	0	1	ovary
chr2	54835000	54836800	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	1.0	1800	0	1	ovary
chr2	54840000	54841600	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	0.5228787452803376	1600	122	0	ovary
chr2	54558600	54558800	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	0.15490195998574308	200	0	0	ovary
chr2	54689200	54690800	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	0.6989700043360187	1600	57	1	ovary
chr2	54804200	54805600	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	1.0	1400	66	1	ovary
chr2	54655400	54658600	ENSG00000177994	0.1	0.0	0.0	0.0	0.2768369084486935	1.0	3200	656	1	ovary
chr2	54466200	54467400	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	1.0	1200	463	1	ovary
chr2	54468200	54468400	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	1.0	200	77	1	ovary
chr2	54587000	54587200	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.30102999566398103	200	23	0	ovary
chr2	54589000	54589800	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	1.0	800	0	1	ovary
chr2	54597800	54599000	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.30102999566398103	1200	418	0	ovary
chr2	54611800	54612200	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.6989700043360187	400	256	1	ovary
chr2	54613800	54615600	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.6989700043360187	1800	530	1	ovary
chr2	54627800	54630800	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	1.0	3000	301	1	ovary
chr2	54642000	54642200	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	1.0	200	61	1	ovary
chr2	54642800	54644200	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.5228787452803376	1400	87	0	ovary
chr2	54647200	54648800	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.5228787452803376	1600	33	0	ovary
chr2	54650200	54651200	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.5228787452803376	1000	274	0	ovary
chr2	54659600	54660600	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.5228787452803376	1000	70	0	ovary
chr2	54662600	54663200	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.5228787452803376	600	188	0	ovary
chr2	54665400	54665600	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.30102999566398103	200	15	0	ovary
chr2	54666000	54667600	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.2218487496163564	1600	70	0	ovary
chr2	54687600	54688200	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.3979400086720376	600	0	0	ovary
chr2	54691800	54692600	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.30102999566398103	800	14	0	ovary
chr2	54694400	54698800	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.3979400086720376	4400	497	0	ovary
chr2	54701000	54703800	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.6989700043360187	2800	252	1	ovary
chr2	54705200	54705800	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.15490195998574308	600	15	0	ovary
chr2	54707200	54711400	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.5228787452803376	4200	399	0	ovary
chr2	54711800	54712000	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.5228787452803376	200	84	0	ovary
chr2	54714000	54714200	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.6989700043360187	200	0	1	ovary
chr2	54715200	54715800	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.3979400086720376	600	79	0	ovary
chr2	54717800	54720400	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.6989700043360187	2600	145	1	ovary
chr2	54721000	54721200	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	1.0	200	32	1	ovary
chr2	54724200	54724400	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	1.0	200	0	1	ovary
chr2	54732600	54733600	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.5228787452803376	1000	9	0	ovary
chr2	54735400	54736000	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.6989700043360187	600	0	1	ovary
chr2	54736800	54738400	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.3979400086720376	1600	131	0	ovary
chr2	54739200	54740400	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.3979400086720376	1200	0	0	ovary
chr2	54742000	54742400	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	1.0	400	0	1	ovary
chr2	54743800	54744400	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.30102999566398103	600	0	0	ovary
chr2	54758800	54759000	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	1.0	200	0	1	ovary
chr2	54759400	54760400	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.6989700043360187	1000	54	1	ovary
chr2	54768000	54768600	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.6989700043360187	600	141	1	ovary
chr2	54769600	54770600	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.2218487496163564	1000	0	0	ovary
chr2	54773000	54773800	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.1549019599857432	800	234	0	ovary
chr2	54782200	54783600	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.6989700043360187	1400	77	1	ovary
chr2	54794200	54794400	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.5228787452803376	200	0	0	ovary
chr2	54811800	54812200	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.3979400086720376	400	15	0	ovary
chr2	54813200	54814000	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	1.0	800	11	1	ovary
chr2	54822800	54823800	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	1.0	1000	125	1	ovary
chr2	54824200	54826200	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	1.0	2000	216	1	ovary
chr2	54827400	54827600	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.6989700043360187	200	0	1	ovary
chr2	54828600	54832400	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.6989700043360187	3800	354	1	ovary
chr2	54832800	54833000	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.6989700043360187	200	0	1	ovary
chr2	54835000	54836800	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	1.0	1800	0	1	ovary
chr2	54840000	54841600	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.5228787452803376	1600	122	0	ovary
chr2	54558600	54558800	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.15490195998574308	200	0	0	ovary
chr2	54689200	54690800	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	0.6989700043360187	1600	57	1	ovary
chr2	54804200	54805600	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	1.0	1400	66	1	ovary
chr2	54655400	54658600	ENSG00000115306	48.2	0.0	1.0	0.0	0.046499555092069794	1.0	3200	656	1	ovary
chr2	55172600	55173600	ENSG00000115310	120.5	1.0	0.0	0.0	0.07025433717986299	0.30102999566398103	1000	25	0	ovary
chr2	55203400	55203800	ENSG00000115310	120.5	1.0	0.0	0.0	0.07025433717986299	0.2218487496163564	400	8	0	ovary
chr2	55210000	55211000	ENSG00000115310	120.5	1.0	0.0	0.0	0.07025433717986299	1.0	1000	0	1	ovary
chr2	55213400	55213800	ENSG00000115310	120.5	1.0	0.0	0.0	0.07025433717986299	0.6989700043360187	400	5	1	ovary
chr2	55226400	55226600	ENSG00000115310	120.5	1.0	0.0	0.0	0.07025433717986299	0.6989700043360187	200	111	1	ovary
chr2	55258600	55259200	ENSG00000115310	120.5	1.0	0.0	0.0	0.07025433717986299	0.2218487496163564	600	0	0	ovary
chr2	55259600	55260800	ENSG00000115310	120.5	1.0	0.0	0.0	0.07025433717986299	0.6989700043360187	1200	0	1	ovary
chr2	55261400	55261600	ENSG00000115310	120.5	1.0	0.0	0.0	0.07025433717986299	0.6989700043360187	200	0	1	ovary
chr2	55271200	55271600	ENSG00000115310	120.5	1.0	0.0	0.0	0.07025433717986299	1.0	400	0	1	ovary
chr2	55272600	55274600	ENSG00000115310	120.5	1.0	0.0	0.0	0.07025433717986299	0.6989700043360187	2000	45	1	ovary
chr2	55322200	55325200	ENSG00000115310	120.5	1.0	0.0	0.0	0.07025433717986299	0.5228787452803376	3000	21	0	ovary
chr2	55326600	55327800	ENSG00000115310	120.5	1.0	0.0	0.0	0.07025433717986299	0.15490195998574308	1200	277	0	ovary
chr2	55336800	55337400	ENSG00000115310	120.5	1.0	0.0	0.0	0.07025433717986299	1.0	600	0	1	ovary
chr2	55338600	55340600	ENSG00000115310	120.5	1.0	0.0	0.0	0.07025433717986299	0.30102999566398103	2000	175	0	ovary
chr2	55347000	55348400	ENSG00000115310	120.5	1.0	0.0	0.0	0.07025433717986299	0.6989700043360187	1400	229	1	ovary
chr2	55349600	55350000	ENSG00000115310	120.5	1.0	0.0	0.0	0.07025433717986299	0.04575749056067502	400	0	0	ovary
chr2	55364600	55366400	ENSG00000115310	120.5	1.0	0.0	0.0	0.07025433717986299	1.0	1800	471	1	ovary
chr2	55382200	55382400	ENSG00000115310	120.5	1.0	0.0	0.0	0.07025433717986299	0.1549019599857432	200	0	0	ovary
chr2	55383200	55385000	ENSG00000115310	120.5	1.0	0.0	0.0	0.07025433717986299	0.6989700043360187	1800	300	1	ovary
chr2	55386200	55386600	ENSG00000115310	120.5	1.0	0.0	0.0	0.07025433717986299	1.0	400	61	1	ovary
chr2	55361200	55362200	ENSG00000115310	120.5	1.0	0.0	0.0	0.07025433717986299	0.15490195998574308	1000	0	0	ovary
chr2	55960200	55961600	ENSG00000115380	146.6	0.0	1.0	0.0	0.12431032497004067	0.6989700043360187	1400	332	1	ovary
chr2	55988800	55989400	ENSG00000115380	146.6	0.0	1.0	0.0	0.12431032497004067	1.0	600	258	1	ovary
chr2	55997800	55998000	ENSG00000115380	146.6	0.0	1.0	0.0	0.12431032497004067	1.0	200	0	1	ovary
chr2	56070200	56070600	ENSG00000115380	146.6	0.0	1.0	0.0	0.12431032497004067	0.5228787452803376	400	217	0	ovary
chr2	56078400	56078800	ENSG00000115380	146.6	0.0	1.0	0.0	0.12431032497004067	1.0	400	0	1	ovary
chr2	56082800	56083200	ENSG00000115380	146.6	0.0	1.0	0.0	0.12431032497004067	1.0	400	0	1	ovary
chr2	56088600	56089600	ENSG00000115380	146.6	0.0	1.0	0.0	0.12431032497004067	0.5228787452803376	1000	10	0	ovary
chr2	56091800	56092800	ENSG00000115380	146.6	0.0	1.0	0.0	0.12431032497004067	1.0	1000	11	1	ovary
chr2	56094200	56096000	ENSG00000115380	146.6	0.0	1.0	0.0	0.12431032497004067	1.0	1800	232	1	ovary
chr2	56110000	56113000	ENSG00000115380	146.6	0.0	1.0	0.0	0.12431032497004067	1.0	3000	739	1	ovary
chr2	56128600	56129200	ENSG00000115380	146.6	0.0	1.0	0.0	0.12431032497004067	0.6989700043360187	600	0	1	ovary
chr2	56136400	56136800	ENSG00000115380	146.6	0.0	1.0	0.0	0.12431032497004067	1.0	400	12	1	ovary
chr2	56179400	56180200	ENSG00000115380	146.6	0.0	1.0	0.0	0.12431032497004067	1.0	800	0	1	ovary
chr2	56183800	56184000	ENSG00000115380	146.6	0.0	1.0	0.0	0.12431032497004067	1.0	200	0	1	ovary
chr2	56192400	56194000	ENSG00000115380	146.6	0.0	1.0	0.0	0.12431032497004067	0.6989700043360187	1600	212	1	ovary
chr2	56115000	56116400	ENSG00000115380	146.6	0.0	1.0	0.0	0.12431032497004067	0.30102999566398103	1400	287	0	ovary
chr2	56219800	56220200	ENSG00000115380	146.6	0.0	1.0	0.0	0.12431032497004067	1.0	400	163	1	ovary
chr2	56235800	56236200	ENSG00000115380	146.6	0.0	1.0	0.0	0.12431032497004067	1.0	400	0	1	ovary
chr2	62696800	62701200	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	0.5228787452803376	4400	363	0	ovary
chr2	62702200	62703600	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	0.6989700043360187	1400	629	1	ovary
chr2	62704600	62705800	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	0.1549019599857432	1200	118	0	ovary
chr2	62711400	62711600	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	1.0	200	0	1	ovary
chr2	62712200	62715400	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	0.15490195998574308	3200	468	0	ovary
chr2	62716400	62716600	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	0.6989700043360187	200	118	1	ovary
chr2	62717000	62717600	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	1.0	600	0	1	ovary
chr2	62740000	62740200	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	1.0	200	0	1	ovary
chr2	62751200	62752600	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	1.0	1400	0	1	ovary
chr2	62753800	62754200	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	0.6989700043360187	400	0	1	ovary
chr2	62770000	62770200	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	1.0	200	0	1	ovary
chr2	62766800	62768600	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	1.0	1800	60	1	ovary
chr2	62791600	62793000	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	0.5228787452803376	1400	47	0	ovary
chr2	62794800	62795400	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	0.3979400086720376	600	19	0	ovary
chr2	62797200	62798600	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	0.5228787452803376	1400	20	0	ovary
chr2	62800400	62801000	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	1.0	600	12	1	ovary
chr2	62803400	62804000	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	0.6989700043360187	600	37	1	ovary
chr2	62806000	62806800	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	0.6989700043360187	800	0	1	ovary
chr2	62822600	62824800	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	1.0	2200	625	1	ovary
chr2	62842800	62843000	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	1.0	200	0	1	ovary
chr2	62869000	62870600	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	0.6989700043360187	1600	299	1	ovary
chr2	62884800	62885400	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	0.6989700043360187	600	106	1	ovary
chr2	62886800	62887600	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	0.6989700043360187	800	132	1	ovary
chr2	62888000	62888400	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	0.30102999566398103	400	7	0	ovary
chr2	62888600	62888800	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	0.30102999566398103	200	0	0	ovary
chr2	62899000	62900200	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	1.0	1200	160	1	ovary
chr2	62815600	62818000	ENSG00000186889	2.0	0.0	0.0	0.0	0.09921516158087043	0.6989700043360187	2400	734	1	ovary
chr2	62711400	62711600	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	1.0	200	0	1	ovary
chr2	62712200	62715400	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	0.15490195998574308	3200	468	0	ovary
chr2	62716400	62716600	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	0.6989700043360187	200	118	1	ovary
chr2	62717000	62717600	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	1.0	600	0	1	ovary
chr2	62740000	62740200	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	1.0	200	0	1	ovary
chr2	62751200	62752600	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	1.0	1400	0	1	ovary
chr2	62753800	62754200	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	0.6989700043360187	400	0	1	ovary
chr2	62770000	62770200	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	1.0	200	0	1	ovary
chr2	62791600	62793000	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	0.5228787452803376	1400	47	0	ovary
chr2	62794800	62795400	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	0.3979400086720376	600	19	0	ovary
chr2	62797200	62798600	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	0.5228787452803376	1400	20	0	ovary
chr2	62800400	62801000	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	1.0	600	12	1	ovary
chr2	62803400	62804000	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	0.6989700043360187	600	37	1	ovary
chr2	62806000	62806800	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	0.6989700043360187	800	0	1	ovary
chr2	62822600	62824800	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	1.0	2200	625	1	ovary
chr2	62842800	62843000	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	1.0	200	0	1	ovary
chr2	62869000	62870600	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	0.6989700043360187	1600	299	1	ovary
chr2	62884800	62885400	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	0.6989700043360187	600	106	1	ovary
chr2	62886800	62887600	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	0.6989700043360187	800	132	1	ovary
chr2	62888000	62888400	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	0.30102999566398103	400	7	0	ovary
chr2	62888600	62888800	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	0.30102999566398103	200	0	0	ovary
chr2	62899000	62900200	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	1.0	1200	160	1	ovary
chr2	62766800	62768600	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	1.0	1800	60	1	ovary
chr2	62815600	62818000	ENSG00000115504	26.0	0.0	1.0	0.0	0.0556261998920498	0.6989700043360187	2400	734	1	ovary
chr2	64336000	64336400	ENSG00000197329	5.1	0.0	0.0	0.0	0.042461748840099865	0.04575749056067502	400	0	0	ovary
chr2	64341600	64342000	ENSG00000197329	5.1	0.0	0.0	0.0	0.042461748840099865	0.15490195998574308	400	0	0	ovary
chr2	64416000	64416600	ENSG00000197329	5.1	0.0	0.0	0.0	0.042461748840099865	0.6989700043360187	600	17	1	ovary
chr2	64832200	64832600	ENSG00000179833	7.6	1.0	0.0	0.0	0.02963490360595005	0.6989700043360187	400	58	1	ovary
chr2	64856600	64856800	ENSG00000179833	7.6	1.0	0.0	0.0	0.02963490360595005	0.3979400086720376	200	0	0	ovary
chr2	64867000	64870600	ENSG00000179833	7.6	1.0	0.0	0.0	0.02963490360595005	0.3979400086720376	3600	138	0	ovary
chr2	64876000	64877000	ENSG00000179833	7.6	1.0	0.0	0.0	0.02963490360595005	1.0	1000	317	1	ovary
chr2	65169600	65172000	ENSG00000115902	11.4	0.0	0.0	0.0	0.09657060053162456	0.1549019599857432	2400	84	0	ovary
chr2	65184400	65186000	ENSG00000115902	11.4	0.0	0.0	0.0	0.09657060053162456	0.6989700043360187	1600	0	1	ovary
chr2	65187200	65187800	ENSG00000115902	11.4	0.0	0.0	0.0	0.09657060053162456	1.0	600	491	1	ovary
chr2	65188600	65189000	ENSG00000115902	11.4	0.0	0.0	0.0	0.09657060053162456	1.0	400	0	1	ovary
chr2	65202200	65202800	ENSG00000115902	11.4	0.0	0.0	0.0	0.09657060053162456	0.1549019599857432	600	98	0	ovary
chr2	65213600	65214400	ENSG00000115902	11.4	0.0	0.0	0.0	0.09657060053162456	0.5228787452803376	800	63	0	ovary
chr2	65223800	65224400	ENSG00000115902	11.4	0.0	0.0	0.0	0.09657060053162456	0.6989700043360187	600	0	1	ovary
chr2	65225600	65228600	ENSG00000115902	11.4	0.0	0.0	0.0	0.09657060053162456	1.0	3000	189	1	ovary
chr2	65288000	65289200	ENSG00000115902	11.4	0.0	0.0	0.0	0.09657060053162456	1.0	1200	0	1	ovary
chr2	65292000	65292400	ENSG00000115902	11.4	0.0	0.0	0.0	0.09657060053162456	0.04575749056067502	400	31	0	ovary
chr2	65294800	65295800	ENSG00000115902	11.4	0.0	0.0	0.0	0.09657060053162456	1.0	1000	0	1	ovary
chr2	65302600	65304000	ENSG00000115902	11.4	0.0	0.0	0.0	0.09657060053162456	0.3979400086720376	1400	9	0	ovary
chr2	65290000	65291000	ENSG00000115902	11.4	0.0	0.0	0.0	0.09657060053162456	0.30102999566398103	1000	32	0	ovary
chr2	65169600	65172000	ENSG00000011523	13.2	0.0	0.0	0.0	0.0540927067175039	0.1549019599857432	2400	84	0	ovary
chr2	65184400	65186000	ENSG00000011523	13.2	0.0	0.0	0.0	0.0540927067175039	0.6989700043360187	1600	0	1	ovary
chr2	65187200	65187800	ENSG00000011523	13.2	0.0	0.0	0.0	0.0540927067175039	1.0	600	491	1	ovary
chr2	65188600	65189000	ENSG00000011523	13.2	0.0	0.0	0.0	0.0540927067175039	1.0	400	0	1	ovary
chr2	65202200	65202800	ENSG00000011523	13.2	0.0	0.0	0.0	0.0540927067175039	0.1549019599857432	600	98	0	ovary
chr2	65213600	65214400	ENSG00000011523	13.2	0.0	0.0	0.0	0.0540927067175039	0.5228787452803376	800	63	0	ovary
chr2	65223800	65224400	ENSG00000011523	13.2	0.0	0.0	0.0	0.0540927067175039	0.6989700043360187	600	0	1	ovary
chr2	65225600	65228600	ENSG00000011523	13.2	0.0	0.0	0.0	0.0540927067175039	1.0	3000	189	1	ovary
chr2	65288000	65289200	ENSG00000011523	13.2	0.0	0.0	0.0	0.0540927067175039	1.0	1200	0	1	ovary
chr2	65292000	65292400	ENSG00000011523	13.2	0.0	0.0	0.0	0.0540927067175039	0.04575749056067502	400	31	0	ovary
chr2	65294800	65295800	ENSG00000011523	13.2	0.0	0.0	0.0	0.0540927067175039	1.0	1000	0	1	ovary
chr2	65302600	65304000	ENSG00000011523	13.2	0.0	0.0	0.0	0.0540927067175039	0.3979400086720376	1400	9	0	ovary
chr2	65290000	65291000	ENSG00000011523	13.2	0.0	0.0	0.0	0.0540927067175039	0.30102999566398103	1000	32	0	ovary
chr2	65169600	65172000	ENSG00000138069	80.2	1.0	0.0	0.0	0.00833332095869004	0.1549019599857432	2400	84	0	ovary
chr2	65184400	65186000	ENSG00000138069	80.2	1.0	0.0	0.0	0.00833332095869004	0.6989700043360187	1600	0	1	ovary
chr2	65187200	65187800	ENSG00000138069	80.2	1.0	0.0	0.0	0.00833332095869004	1.0	600	491	1	ovary
chr2	65188600	65189000	ENSG00000138069	80.2	1.0	0.0	0.0	0.00833332095869004	1.0	400	0	1	ovary
chr2	65202200	65202800	ENSG00000138069	80.2	1.0	0.0	0.0	0.00833332095869004	0.1549019599857432	600	98	0	ovary
chr2	65213600	65214400	ENSG00000138069	80.2	1.0	0.0	0.0	0.00833332095869004	0.5228787452803376	800	63	0	ovary
chr2	65223800	65224400	ENSG00000138069	80.2	1.0	0.0	0.0	0.00833332095869004	0.6989700043360187	600	0	1	ovary
chr2	65225600	65228600	ENSG00000138069	80.2	1.0	0.0	0.0	0.00833332095869004	1.0	3000	189	1	ovary
chr2	65288000	65289200	ENSG00000138069	80.2	1.0	0.0	0.0	0.00833332095869004	1.0	1200	0	1	ovary
chr2	65292000	65292400	ENSG00000138069	80.2	1.0	0.0	0.0	0.00833332095869004	0.04575749056067502	400	31	0	ovary
chr2	65294800	65295800	ENSG00000138069	80.2	1.0	0.0	0.0	0.00833332095869004	1.0	1000	0	1	ovary
chr2	65302600	65304000	ENSG00000138069	80.2	1.0	0.0	0.0	0.00833332095869004	0.3979400086720376	1400	9	0	ovary
chr2	65290000	65291000	ENSG00000138069	80.2	1.0	0.0	0.0	0.00833332095869004	0.30102999566398103	1000	32	0	ovary
chr2	65509000	65510000	ENSG00000198369	13.7	0.0	0.0	0.0	0.02392434219311633	1.0	1000	15	1	ovary
