chrom	start	end	target_gene	tss_start	tss_end	gene_length	brain_prefrontal_cortex	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr10	103330316	103369425	ENSG00000166171	103330315	103330316	39109	28.1	1	0.06746989264396258	0.0	0.0	1.175	0.0	15.0	0.7493051677717858	10.0	8400.0	4525.0	0.6666666666666666	0.5386904761904762
chr10	103338638	103348027	ENSG00000166169	103338637	103338638	9389	14.1	1	0.025156083415368825	1.0	0.0	1.056	0.0	15.0	0.7493051677717858	10.0	8400.0	4525.0	0.6666666666666666	0.5386904761904762
chr10	103370422	103455052	ENSG00000107829	103370421	103370422	84630	36.3	1	0.02857839746386342	1.0	0.0	0.723	0.0	18.0	0.6437944168099246	10.0	12200.0	6025.0	0.5555555555555556	0.49385245901639346
chr10	103529898	103535854	ENSG00000107831	103529897	103529898	5956	0.3	0	0.5618619225191168	0.0	0.0	0.51	0.0	5.0	0.40953839806757497	2.0	5000.0	2366.0	0.4	0.4732
chr10	103541081	103543170	ENSG00000107833	103541080	103541081	2089	8.8	1	0.029023269952875217	0.0	0.0	0.969	1.0	5.0	0.40953839806757497	2.0	5000.0	2366.0	0.4	0.4732
chr10	103544199	103578696	ENSG00000198408	103544198	103544199	34497	61.7	1	0.0053556877567730145	0.0	1.0	0.316	1.0	5.0	0.40953839806757497	2.0	5000.0	2366.0	0.4	0.4732
chr10	103911932	103923627	ENSG00000166197	103911931	103911932	11695	17.7	1	0.025451346003519757	1.0	0.0	0.602	1.0	21.0	0.5923922365296764	9.0	13200.0	3517.0	0.42857142857142855	0.2664393939393939
chr10	103986084	103989346	ENSG00000119915	103986083	103986084	3262	0.6	0	0.1113728279440472	0.0	0.0	1.036	0.0	21.0	0.5923922365296764	9.0	13200.0	3517.0	0.42857142857142855	0.2664393939393939
chr10	103989942	104001231	ENSG00000107859	103989941	103989942	11289	0.0	0	0.8783461629227638	0.0	0.0	0.479	0.0	21.0	0.5923922365296764	9.0	13200.0	3517.0	0.42857142857142855	0.2664393939393939
chr10	104005288	104142656	ENSG00000107862	104005287	104005288	137368	18.1	1	0.018061210978307176	1.0	0.0	0.551	1.0	21.0	0.5923922365296764	9.0	13200.0	3517.0	0.42857142857142855	0.2664393939393939
chr10	104153866	104162281	ENSG00000077150	104153865	104153866	8415	3.7	1	0.0593961389018748	0.0	1.0	0.163	0.0	21.0	0.5923922365296764	9.0	13200.0	3517.0	0.42857142857142855	0.2664393939393939
chr10	104162375	104181296	ENSG00000059915	104162374	104162375	18921	159.8	1	0.4125745612224481	0.0	1.0	0.337	0.0	21.0	0.5923922365296764	9.0	13200.0	3517.0	0.42857142857142855	0.2664393939393939
chr10	104178945	104182893	ENSG00000107872	104178944	104178945	3948	34.6	1	0.026449573979238587	1.0	0.0	1.118	0.0	21.0	0.5923922365296764	9.0	13200.0	3517.0	0.42857142857142855	0.2664393939393939
chr10	104183001	104192418	ENSG00000107874	104183000	104183001	9417	68.5	1	0.028143132640683962	1.0	0.0	0.645	0.0	21.0	0.5923922365296764	9.0	13200.0	3517.0	0.42857142857142855	0.2664393939393939
chr10	104221148	104236802	ENSG00000138111	104221147	104221148	15654	8.5	1	0.05224345573760225	0.0	0.0	0.589	0.0	47.0	0.580318157676786	20.0	39800.0	9323.0	0.425531914893617	0.2342462311557789
chr10	104238985	104262482	ENSG00000138107	104238984	104238985	23497	82.9	1	0.04578654652316154	1.0	1.0	0.327	1.0	47.0	0.580318157676786	20.0	39800.0	9323.0	0.425531914893617	0.2342462311557789
chr10	104263743	104393292	ENSG00000107882	104263742	104263743	129549	4.7	1	0.009538549323425531	0.0	1.0	0.111	0.0	30.0	0.6045248813116573	14.0	30600.0	6127.0	0.4666666666666667	0.20022875816993463
chr10	104404252	104418164	ENSG00000171206	104404251	104404252	13912	46.9	1	0.012356579638888436	1.0	1.0	0.26	0.0	30.0	0.6045248813116573	14.0	30600.0	6127.0	0.4666666666666667	0.20022875816993463
chr10	104433487	104474164	ENSG00000138175	104433486	104433487	40677	25.3	1	0.0757003968178935	0.0	0.0	1.097	0.0	30.0	0.6045248813116573	14.0	30600.0	6127.0	0.4666666666666667	0.20022875816993463
chr10	104474294	104503249	ENSG00000156398	104474293	104474294	28955	0.4	0	0.08565142355556285	0.0	0.0	0.778	0.0	30.0	0.6045248813116573	14.0	30600.0	6127.0	0.4666666666666667	0.20022875816993463
chr10	104503726	104576021	ENSG00000166272	104503725	104503726	72295	11.0	1	0.03682825958627264	1.0	0.0	0.475	0.0	27.0	0.6117737844755008	13.0	25600.0	3333.0	0.48148148148148145	0.1301953125
chr10	104590287	104597290	ENSG00000148795	104590286	104590287	7003	0.4	0	0.37042810883142746	0.0	0.0	0.817	0.0	27.0	0.6117737844755008	13.0	25600.0	3333.0	0.48148148148148145	0.1301953125
chr10	104613979	104624718	ENSG00000166275	104613978	104613979	10739	22.4	1	0.024588625290748168	0.0	0.0	1.887	0.0	27.0	0.6117737844755008	13.0	25600.0	3333.0	0.48148148148148145	0.1301953125
chr10	104629272	104661656	ENSG00000214435	104629271	104629272	32384	5.0	1	0.10909464773405113	0.0	0.0	1.306	0.0	27.0	0.6117737844755008	13.0	25600.0	3333.0	0.48148148148148145	0.1301953125
chr10	104678049	104849978	ENSG00000148842	104678048	104678049	171929	4.8	1	0.02499614289750248	1.0	1.0	0.267	0.0	30.0	0.6505964060279508	16.0	30600.0	4141.0	0.5333333333333333	0.13532679738562092
chr10	104845939	104953056	ENSG00000076685	104845938	104845939	107117	24.3	1	0.015398624538097441	0.0	0.0	0.704	0.0	43.0	0.6211221319708169	21.0	40400.0	4872.0	0.4883720930232558	0.12059405940594059
chr10	105036919	105050108	ENSG00000148798	105036918	105036919	13189	110.6	1	0.5599160729758752	0.0	0.0	1.401	0.0	21.0	0.6576261072473809	11.0	17600.0	1994.0	0.5238095238095238	0.11329545454545455
chr10	105642299	105677963	ENSG00000107960	105642298	105642299	35664	6.6	1	0.0302391288157918	1.0	0.0	1.224	1.0	9.0	0.5582853546100819	3.0	7000.0	695.0	0.3333333333333333	0.09928571428571428
chr10	105726958	105788991	ENSG00000065613	105726957	105726958	62033	7.9	1	0.022761506576064863	0.0	1.0	0.348	0.0	14.0	0.5301791571544838	5.0	14800.0	3001.0	0.35714285714285715	0.20277027027027028
chr10	105791043	105845760	ENSG00000065618	105791042	105791043	54717	0.7	0	0.4540147419873098	0.0	0.0	0.75	0.0	14.0	0.5586034434882008	6.0	16000.0	3147.0	0.42857142857142855	0.1966875
chr10	105881815	105886143	ENSG00000156384	105881814	105881815	4328	2.8	1	0.010358778876549214	0.0	0.0	1.811	0.0	17.0	0.5365575414411055	7.0	17600.0	3338.0	0.4117647058823529	0.18965909090909092
chr10	105889645	105992120	ENSG00000197748	105889644	105889645	102475	1.2	1	0.2345862319663451	0.0	0.0	0.702	0.0	17.0	0.5365575414411055	7.0	17600.0	3338.0	0.4117647058823529	0.18965909090909092
chr10	105995113	106027217	ENSG00000148834	105995112	105995113	32104	92.2	1	0.04963166481105557	1.0	0.0	1.745	0.0	13.0	0.47466894055145953	5.0	13800.0	1450.0	0.38461538461538464	0.10507246376811594
chr10	106028630	106064703	ENSG00000065621	106028629	106028630	36073	3.4	1	0.11765921234642795	0.0	0.0	1.614	0.0	10.0	0.4869666231504993	4.0	9800.0	873.0	0.4	0.08908163265306122
chr10	106071893	106098162	ENSG00000148841	106071892	106071893	26269	2.0	1	0.13988964964290998	0.0	0.0	1.496	0.0	10.0	0.4869666231504993	4.0	9800.0	873.0	0.4	0.08908163265306122
chr10	111756125	111895323	ENSG00000148700	111756124	111756125	139198	54.5	1	0.044137071624258006	0.0	1.0	0.246	0.0	52.0	0.614512857997158	26.0	59600.0	12790.0	0.5	0.2145973154362416
chr10	111967362	112047123	ENSG00000119950	111967361	111967362	79761	40.1	1	0.043768623476227904	1.0	0.0	0.772	0.0	52.0	0.614512857997158	26.0	59600.0	12790.0	0.5	0.2145973154362416
chr10	112050487	112064709	ENSG00000119953	112050486	112050487	14222	8.1	1	0.017413787709188337	1.0	0.0	0.529	1.0	52.0	0.614512857997158	26.0	59600.0	12790.0	0.5	0.2145973154362416
chr10	112631564	112659764	ENSG00000150593	112631563	112631564	28200	9.0	1	0.2420273956447661	0.0	0.0	0.928	0.0	13.0	0.6029366904457879	5.0	16200.0	2916.0	0.38461538461538464	0.18
chr10	112658487	112679032	ENSG00000214413	112658486	112658487	20545	21.3	1	0.018435268765561768	0.0	0.0	1.571	0.0	13.0	0.6029366904457879	5.0	16200.0	2916.0	0.38461538461538464	0.18
chr10	114043492	114064793	ENSG00000119913	114043491	114043492	21301	0.0	0	1.0000000000000002	0.0	0.0	1.285	0.0	4.0	0.5044321917401079	2.0	2200.0	122.0	0.5	0.05545454545454546
chr10	114710008	114927437	ENSG00000148737	114710007	114710008	217429	6.4	1	0.025616992236334544	0.0	1.0	0.273	0.0	24.0	0.45452094407694393	8.0	21800.0	7274.0	0.3333333333333333	0.3336697247706422
chr10	116190871	116444762	ENSG00000099204	116190870	116190871	253891	33.1	1	0.13323440554208327	0.0	1.0	0.326	0.0	18.0	0.7409159738658246	12.0	19000.0	1980.0	0.6666666666666666	0.10421052631578948
chr10	116581502	116659591	ENSG00000151553	116581501	116581502	78089	5.5	1	0.02483162614735411	1.0	1.0	0.25	0.0	2.0	0.6989700043360187	1.0	1200.0	152.0	0.5	0.12666666666666668
chr10	116697951	116737430	ENSG00000165832	116697950	116697951	39479	10.1	1	0.038370594721771366	0.0	0.0	1.125	0.0	2.0	0.8494850021680094	2.0	1800.0	579.0	1.0	0.32166666666666666
chr10	117816443	118032979	ENSG00000151892	117816442	117816443	216536	4.1	1	0.049277553584871285	0.0	0.0	0.524	0.0	2.0	0.8494850021680094	2.0	1800.0	525.0	1.0	0.2916666666666667
chr10	118423206	118429775	ENSG00000165863	118423205	118423206	6569	0.2	0	0.2509726121346302	0.0	0.0	1.196	0.0	25.0	0.817335901703716	22.0	24200.0	3732.0	0.88	0.15421487603305786
chr10	118430702	118502085	ENSG00000165868	118430701	118430702	71383	42.8	1	0.1866476140849472	0.0	1.0	0.302	0.0	25.0	0.817335901703716	22.0	24200.0	3732.0	0.88	0.15421487603305786
chr10	118609022	118671299	ENSG00000188316	118609021	118609022	62277	1.5	1	0.11143143492508413	0.0	0.0	1.494	0.0	25.0	0.817335901703716	22.0	24200.0	3732.0	0.88	0.15421487603305786
chr10	118643741	118886097	ENSG00000187164	118643740	118643741	242356	57.7	1	0.3230405769966494	0.0	0.0	0.458	0.0	25.0	0.817335901703716	22.0	24200.0	3732.0	0.88	0.15421487603305786
chr10	118888031	118897812	ENSG00000148704	118888030	118888031	9781	0.7	0	0.5429612802544951	0.0	0.0	0.515	0.0	25.0	0.817335901703716	22.0	24200.0	3732.0	0.88	0.15421487603305786
chr10	119764426	119806114	ENSG00000107560	119764425	119764426	41688	9.1	1	0.01413189917616019	0.0	0.0	0.351	0.0	2.0	0.8494850021680094	2.0	1600.0	315.0	1.0	0.196875
chr10	123237847	123357972	ENSG00000066468	123237846	123237847	120125	24.3	1	0.15311637739048806	0.0	1.0	0.27	0.0	37.0	0.8263801363827468	32.0	45000.0	8220.0	0.8648648648648649	0.18266666666666667
chr10	123499938	123688316	ENSG00000107669	123499937	123499938	188378	7.7	1	0.03424403772039308	1.0	0.0	0.479	0.0	9.0	0.7192956358455729	7.0	9200.0	1510.0	0.7777777777777778	0.1641304347826087
chr10	124030820	124097677	ENSG00000138152	124030819	124030820	66857	0.2	0	0.4105369906672941	0.0	0.0	1.246	0.0	37.0	0.684199932680314	22.0	45400.0	2768.0	0.5945945945945946	0.06096916299559471
chr10	124134211	124191867	ENSG00000107679	124134210	124134211	57656	33.7	1	0.032719072569775985	1.0	0.0	0.728	0.0	37.0	0.684199932680314	22.0	45400.0	2768.0	0.5945945945945946	0.06096916299559471
chr10	124214168	124216868	ENSG00000254636	124214167	124214168	2700	0.1	0	0.4659572818927721	0.0	0.0	1.94	0.0	37.0	0.684199932680314	22.0	45400.0	2768.0	0.5945945945945946	0.06096916299559471
chr10	124221040	124274424	ENSG00000166033	124221039	124221040	53384	227.1	1	0.11514834779786225	0.0	0.0	0.752	0.0	37.0	0.684199932680314	22.0	45400.0	2768.0	0.5945945945945946	0.06096916299559471
chr10	124320180	124403252	ENSG00000187908	124320179	124320180	83072	0.0	0	0.4833515384891742	0.0	0.0	1.08	0.0	1.0	0.30102999566398103	0.0	400.0	109.0	0.0	0.2725
chr10	124713896	124757029	ENSG00000179988	124713895	124713896	43133	2.7	1	0.056252468066060525	0.0	0.0	0.974	1.0	6.0	0.7907879158161156	4.0	2800.0	729.0	0.6666666666666666	0.26035714285714284
chr10	124750321	124768333	ENSG00000095574	124750320	124750321	18012	6.4	1	0.010726819363224836	1.0	0.0	0.458	0.0	6.0	0.7907879158161156	4.0	2800.0	729.0	0.6666666666666666	0.26035714285714284
chr10	124768494	124817827	ENSG00000196177	124768493	124768494	49333	8.5	1	0.267092109203158	0.0	0.0	1.172	0.0	6.0	0.7907879158161156	4.0	2800.0	729.0	0.6666666666666666	0.26035714285714284
chr10	124895477	124897257	ENSG00000188620	124895476	124895477	1780	0.0	0	0.6535360832378236	0.0	0.0	0.37	0.0	9.0	0.8270774999147458	7.0	4600.0	790.0	0.7777777777777778	0.17173913043478262
chr10	124907637	124910188	ENSG00000188816	124907636	124907637	2551	0.0	0	0.6535360832378236	0.0	0.0	1.587	0.0	9.0	0.8270774999147458	7.0	4600.0	790.0	0.7777777777777778	0.17173913043478262
chr10	124913792	124924886	ENSG00000154473	124913791	124913792	11094	21.5	1	0.011832585590267432	1.0	0.0	0.416	1.0	4.0	0.8494850021680094	4.0	2600.0	681.0	1.0	0.2619230769230769
chr10	125425870	125454123	ENSG00000154478	125425869	125425870	28253	1.8	1	0.5548364826770364	0.0	0.0	0.593	0.0	4.0	1.0	4.0	2600.0	204.0	1.0	0.07846153846153846
chr10	125465722	125699783	ENSG00000121898	125465721	125465722	234061	1.0	0	0.08308613161807346	0.0	0.0	0.946	0.0	4.0	1.0	4.0	2600.0	204.0	1.0	0.07846153846153846
chr10	126307860	126432838	ENSG00000189319	126307859	126307860	124978	12.3	1	0.061061670970786484	0.0	0.0	0.416	0.0	20.0	0.7580198135264581	14.0	31200.0	1509.0	0.7	0.048365384615384616
chr10	126436717	126480439	ENSG00000203791	126436716	126436717	43722	4.7	1	0.009719694460055234	0.0	0.0	1.253	0.0	10.0	0.6540607512240768	6.0	16400.0	2728.0	0.6	0.16634146341463416
chr10	127455021	127464390	ENSG00000154485	127455020	127455021	9369	0.0	0	0.1705041922503873	0.0	0.0	1.2	0.0	4.0	0.4163865622122672	1.0	3800.0	90.0	0.25	0.02368421052631579
chr10	127477145	127511817	ENSG00000188690	127477144	127477145	34672	70.7	1	0.07067564363589822	1.0	0.0	0.726	0.0	4.0	0.4163865622122672	1.0	3800.0	90.0	0.25	0.02368421052631579
chr10	127512114	127542264	ENSG00000107949	127512113	127512114	30150	25.2	1	0.026866534539242082	1.0	0.0	0.784	1.0	4.0	0.4163865622122672	1.0	3800.0	90.0	0.25	0.02368421052631579
chr10	127524905	127585005	ENSG00000089876	127524904	127524905	60100	6.4	1	0.02840007407082184	1.0	0.0	0.888	0.0	4.0	0.4163865622122672	1.0	3800.0	90.0	0.25	0.02368421052631579
chr10	127700949	128077024	ENSG00000148848	127700948	127700949	376075	0.3	0	0.2912505984773989	0.0	0.0	0.594	0.0	18.0	0.7409159738658246	12.0	12600.0	663.0	0.6666666666666666	0.05261904761904762
chr10	128933693	128994422	ENSG00000188916	128933692	128933693	60729	0.9	0	0.22293405959805007	0.0	0.0	0.377	0.0	1.0	1.0	1.0	200.0	0.0	1.0	0.0
chr10	129705324	129884119	ENSG00000132334	129705323	129705324	178795	8.5	1	0.07524139659802041	0.0	0.0	0.474	0.0	22.0	0.7018289530510547	14.0	20200.0	339.0	0.6363636363636364	0.016782178217821783
chr11	3875756	4114439	ENSG00000167323	3875755	3875756	238683	25.6	1	0.05629985070333494	1.0	0.0	0.378	0.0	18.0	0.37314539620043014	3.0	11600.0	1839.0	0.16666666666666666	0.1585344827586207
chr11	6518489	6614988	ENSG00000179532	6518488	6518489	96499	2.0	1	0.010148338804516516	0.0	0.0	0.807	0.0	8.0	0.7062189977082296	6.0	7400.0	1047.0	0.75	0.14148648648648648
chr11	6616304	6624850	ENSG00000132275	6616303	6616304	8546	5.9	1	0.015349388116510362	1.0	0.0	1.272	0.0	8.0	0.7062189977082296	6.0	7400.0	1047.0	0.75	0.14148648648648648
chr11	7260008	7490273	ENSG00000170743	7260007	7260008	230265	1.7	1	0.4550114388035719	0.0	0.0	0.49	0.0	10.0	0.7665546248849069	8.0	5600.0	870.0	0.8	0.15535714285714286
chr11	7506618	7532608	ENSG00000183801	7506617	7506618	25990	0.6	0	0.13695076885605656	0.0	0.0	1.233	0.0	10.0	0.7665546248849069	8.0	5600.0	870.0	0.8	0.15535714285714286
chr11	7534528	7678358	ENSG00000166387	7534527	7534528	143830	6.2	1	0.03707529272116376	0.0	0.0	1.217	0.0	10.0	0.7665546248849069	8.0	5600.0	870.0	0.8	0.15535714285714286
chr11	7686330	7698453	ENSG00000166394	7686329	7686330	12123	5.5	1	0.10714234484789767	0.0	0.0	1.572	0.0	22.0	0.6184558304335943	13.0	23800.0	2979.0	0.5909090909090909	0.12516806722689075
chr11	8127596	8190602	ENSG00000166405	8127595	8127596	63006	10.6	1	0.051530244658767516	0.0	0.0	1.136	0.0	21.0	0.7013825003033416	12.0	19000.0	2288.0	0.5714285714285714	0.12042105263157894
chr11	8245850	8290263	ENSG00000166407	8245849	8245850	44413	2.0	1	0.426929062716923	0.0	0.0	0.633	0.0	21.0	0.7013825003033416	12.0	19000.0	2288.0	0.5714285714285714	0.12042105263157894
chr11	8413417	8615836	ENSG00000130413	8413416	8413417	202419	3.0	1	0.07109716941878255	0.0	0.0	0.859	0.0	21.0	0.7013825003033416	12.0	19000.0	2288.0	0.5714285714285714	0.12042105263157894
chr11	8633583	8693413	ENSG00000166436	8633582	8633583	59830	2.8	1	0.03662088884841275	0.0	0.0	0.682	0.0	21.0	0.7013825003033416	12.0	19000.0	2288.0	0.5714285714285714	0.12042105263157894
chr11	8714897	8932498	ENSG00000166444	8714896	8714897	217601	13.2	1	0.04532267686614222	0.0	1.0	0.214	0.0	34.0	0.654366197633559	17.0	33800.0	5427.0	0.5	0.1605621301775148
chr11	8932685	8941631	ENSG00000166452	8932684	8932685	8946	19.2	1	0.012116578779424951	1.0	0.0	1.576	0.0	34.0	0.654366197633559	17.0	33800.0	5427.0	0.5	0.1605621301775148
chr11	8941622	8954553	ENSG00000176029	8941621	8941622	12931	0.0	0	0.5274695432694394	0.0	0.0	1.521	0.0	34.0	0.654366197633559	17.0	33800.0	5427.0	0.5	0.1605621301775148
chr11	8968840	8986558	ENSG00000175348	8968839	8968840	17718	41.3	1	0.010636080968992852	1.0	0.0	0.588	0.0	34.0	0.654366197633559	17.0	33800.0	5427.0	0.5	0.1605621301775148
chr11	9002122	9025596	ENSG00000175352	9002121	9002122	23474	22.3	1	0.4762673733004489	0.0	0.0	1.553	0.0	34.0	0.654366197633559	17.0	33800.0	5427.0	0.5	0.1605621301775148
chr11	9041070	9159661	ENSG00000175356	9041069	9041070	118591	0.6	0	0.1951082500516624	0.0	0.0	0.951	0.0	34.0	0.654366197633559	17.0	33800.0	5427.0	0.5	0.1605621301775148
chr11	9160371	9286937	ENSG00000184014	9160370	9160371	126566	42.6	1	0.03290813473495209	0.0	0.0	0.376	0.0	34.0	0.654366197633559	17.0	33800.0	5427.0	0.5	0.1605621301775148
chr11	9685623	9774538	ENSG00000133789	9685622	9685623	88915	7.6	1	0.04332498245728891	0.0	0.0	0.471	0.0	11.0	0.6307770473557096	5.0	7800.0	502.0	0.45454545454545453	0.06435897435897436
chr11	10818596	10830657	ENSG00000110321	10818595	10818596	12061	165.1	1	0.012458728244961907	1.0	1.0	0.085	0.0	4.0	0.4634679910804404	2.0	1600.0	155.0	0.5	0.096875
chr11	10833620	10880343	ENSG00000236287	10833619	10833620	46723	13.6	1	0.021908125575225448	0.0	0.0	0.423	0.0	4.0	0.4634679910804404	2.0	1600.0	155.0	0.5	0.096875
chr11	11292422	11643552	ENSG00000110328	11292421	11292422	351130	15.3	1	0.1122331136953177	0.0	0.0	0.641	0.0	58.0	0.7332232121060028	40.0	73400.0	6370.0	0.6896551724137931	0.08678474114441417
chr11	11373488	11374904	ENSG00000254598	11373487	11373488	1416	0.4	0	0.06922852341058977	1.0	0.0	1.71	0.0	58.0	0.7332232121060028	40.0	73400.0	6370.0	0.6896551724137931	0.08678474114441417
chr11	12115542	12285334	ENSG00000133816	12115541	12115542	169792	50.0	1	0.2446965614504985	0.0	0.0	0.686	0.0	48.0	0.6153275047178264	23.0	47600.0	4119.0	0.4791666666666667	0.08653361344537815
chr11	12398731	12552348	ENSG00000197702	12398730	12398731	153617	3.3	1	0.035879366749197776	0.0	0.0	0.465	0.0	88.0	0.569389870466385	37.0	87200.0	13565.0	0.42045454545454547	0.15556192660550458
chr11	12695968	12966298	ENSG00000187079	12695967	12695968	270330	0.2	0	0.2792284707169913	0.0	1.0	0.123	0.0	50.0	0.5244068071250411	20.0	46600.0	10104.0	0.4	0.21682403433476394
chr11	13298198	13408813	ENSG00000133794	13298197	13298198	110615	12.8	1	0.020053896184400836	0.0	1.0	0.277	0.0	26.0	0.6401088814402625	14.0	28400.0	3101.0	0.5384615384615384	0.10919014084507042
chr11	13409547	13484844	ENSG00000148925	13409546	13409547	75297	33.8	1	0.055400212081786034	0.0	0.0	0.612	0.0	26.0	0.6401088814402625	14.0	28400.0	3101.0	0.5384615384615384	0.10919014084507042
chr11	15133969	15268754	ENSG00000188487	15133968	15133969	134785	0.1	0	0.2321565450698908	0.0	0.0	1.315	0.0	0.0		0.0				
chr11	17741114	17743678	ENSG00000129152	17741113	17741114	2564	0.0	0	1.0000000000000002	0.0	0.0	1.048	0.0	18.0	0.720472819127236	14.0	13800.0	4009.0	0.7777777777777778	0.2905072463768116
chr11	17756358	17804602	ENSG00000129159	17756357	17756358	48244	14.3	1	0.5657830041360341	0.0	1.0	0.262	0.0	18.0	0.720472819127236	14.0	13800.0	4009.0	0.7777777777777778	0.2905072463768116
chr11	17809594	18034709	ENSG00000129158	17809593	17809594	225115	54.5	1	0.07195325128060139	1.0	0.0	1.274	0.0	18.0	0.720472819127236	14.0	13800.0	4009.0	0.7777777777777778	0.2905072463768116
chr11	19372270	20143144	ENSG00000166833	19372269	19372270	770874	7.4	1	0.06733061510868782	0.0	1.0	0.247	0.0	14.0	0.5781035343498964	8.0	9200.0	1395.0	0.5714285714285714	0.1516304347826087
chr11	22644078	22647387	ENSG00000183161	22644077	22644078	3309	2.6	1	0.04053537031461992	0.0	0.0	1.525	1.0	2.0	0.5484550065040281	1.0	1000.0	26.0	0.5	0.026
chr11	22647187	22834601	ENSG00000148935	22647186	22647187	187414	1.3	1	0.2564330503176375	0.0	0.0	0.811	0.0	2.0	0.5484550065040281	1.0	1000.0	26.0	0.5	0.026
chr11	27015627	27018630	ENSG00000176971	27015626	27015627	3003	5.3	1	0.051135973837509965	0.0	0.0	0.91	0.0	2.0	1.0	2.0	1000.0	71.0	1.0	0.071
chr11	27062271	27149356	ENSG00000129151	27062270	27062271	87085	12.9	1	0.4471150683332192	0.0	0.0	1.477	0.0	2.0	1.0	2.0	1000.0	71.0	1.0	0.071
chr11	30031287	30038570	ENSG00000182255	30031286	30031287	7283	2.0	1	0.3729039634718413	0.0	1.0	0.281	0.0	0.0		0.0				
chr11	33098733	33183917	ENSG00000176102	33098732	33098733	85184	26.0	1	0.009058583116182595	0.0	1.0	0.303	1.0	12.0	0.7454489121202593	7.0	6200.0	360.0	0.5833333333333334	0.05806451612903226
chr11	33278217	33378569	ENSG00000110422	33278216	33278217	100352	7.8	1	0.04890132864357587	0.0	0.0	0.367	0.0	12.0	0.7454489121202593	7.0	6200.0	360.0	0.5833333333333334	0.05806451612903226
chr11	33563617	33695648	ENSG00000110427	33563616	33563617	132031	2.3	1	0.5988519216531852	0.0	0.0	0.503	0.0	4.0	0.8494850021680094	4.0	4000.0	240.0	1.0	0.06
chr11	34073229	34122703	ENSG00000135387	34073228	34073229	49474	32.4	1	0.016621297732030842	1.0	1.0	0.311	0.0	6.0	0.661096040752175	3.0	3200.0	244.0	0.5	0.07625
chr11	34127148	34169217	ENSG00000135372	34127147	34127148	42069	15.4	1	0.010882413390297512	1.0	0.0	0.911	1.0	6.0	0.661096040752175	3.0	3200.0	244.0	0.5	0.07625
chr11	34172534	34379555	ENSG00000166016	34172533	34172534	207021	1.1	1	0.11819129196202405	0.0	0.0	0.464	0.0	25.0	0.70099650094857	15.0	24800.0	3877.0	0.6	0.15633064516129033
chr11	34642639	34682604	ENSG00000135373	34642638	34642639	39965	0.2	0	0.300092384942785	0.0	0.0	0.425	0.0	12.0	0.7344673986920421	8.0	6400.0	626.0	0.6666666666666666	0.0978125
chr11	34874640	34938046	ENSG00000149089	34874639	34874640	63406	5.9	1	0.023509057130301363	1.0	0.0	1.742	0.0	12.0	0.7344673986920421	8.0	6400.0	626.0	0.6666666666666666	0.0978125
chr11	35160416	35253949	ENSG00000026508	35160415	35160416	93533	7.4	1	0.15599897544924865	0.0	0.0	0.664	0.0	4.0	0.7614393726401687	2.0	3000.0	597.0	0.5	0.199
chr11	35965530	36253686	ENSG00000179241	35965529	35965530	288156	4.0	1	0.056314271813763	0.0	0.0	0.829	0.0	24.0	0.6556011474273701	13.0	18800.0	2365.0	0.5416666666666666	0.12579787234042553
chr11	36317837	36486754	ENSG00000135362	36317836	36317837	168917	2.1	1	0.1431271972292547	0.0	0.0	0.637	0.0	4.0	0.7302046884880937	3.0	1800.0	67.0	0.75	0.03722222222222222
chr11	45115563	45247734	ENSG00000019485	45115562	45115563	132171	6.9	1	0.03168248776297376	0.0	1.0	0.315	0.0	17.0	0.6656057782655826	11.0	13000.0	773.0	0.6470588235294118	0.05946153846153846
chr11	45261851	45307870	ENSG00000019505	45261850	45261851	46019	42.9	1	0.4181521505665349	0.0	0.0	0.459	0.0	21.0	0.600777534579947	13.0	17600.0	2804.0	0.6190476190476191	0.15931818181818183
chr11	47638866	47664175	ENSG00000109919	47638865	47638866	25309	27.2	1	0.07925308811202432	1.0	0.0	0.564	0.0	5.0	0.3524912523714251	1.0	2800.0	241.0	0.2	0.08607142857142858
chr11	47681142	47736941	ENSG00000165923	47681141	47681142	55799	0.1	0	0.08445449705568349	0.0	0.0	0.893	0.0	5.0	0.3524912523714251	1.0	2800.0	241.0	0.2	0.08607142857142858
chr11	47738071	47788995	ENSG00000109920	47738070	47738071	50924	11.5	1	0.027817570414787857	0.0	1.0	0.142	1.0	5.0	0.3524912523714251	1.0	2800.0	241.0	0.2	0.08607142857142858
chr11	48002112	48189670	ENSG00000149177	48002111	48002112	187558	2.7	1	0.05903286502525719	0.0	0.0	0.634	0.0	19.0	0.5136313541972432	6.0	28000.0	2483.0	0.3157894736842105	0.08867857142857143
chr11	59824059	59838601	ENSG00000149516	59824058	59824059	14542	0.0	0	0.4707605843434517	0.0	0.0	1.401	0.0	0.0		0.0				
chr11	60970778	60980570	ENSG00000229859	60970777	60970778	9792	3.4	1	0.045889338506264886	0.0	0.0	1.247	0.0	9.0	0.4737939675630583	3.0	5000.0	320.0	0.3333333333333333	0.064
chr11	60989687	61018929	ENSG00000229183	60989686	60989687	29242	1.2	1	0.23320807977192115	0.0	0.0	1.874	0.0	9.0	0.4737939675630583	3.0	5000.0	320.0	0.3333333333333333	0.064
