chrom	start	end	target_gene	tss_start	tss_end	gene_length	liver	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr11	62379193	62382592	ENSG00000149489	62379192	62379193	3399	2.8	1	0.10421571187715956	0.0	0.0	1.099	0.0	35.0	0.5182222919366751	14.0	21600.0	6059.0	0.4	0.28050925925925924
chr11	62382767	62389647	ENSG00000149541	62382766	62382767	6880	20.5	1	0.02093676974755887	0.0	0.0	1.331	0.0	35.0	0.5182222919366751	14.0	21600.0	6059.0	0.4	0.28050925925925924
chr11	62392297	62414104	ENSG00000089597	62392296	62392297	21807	17.7	1	0.02244802052601233	1.0	1.0	0.267	0.0	35.0	0.5182222919366751	14.0	21600.0	6059.0	0.4	0.28050925925925924
chr11	62414319	62420774	ENSG00000185085	62414318	62414319	6455	5.3	1	0.019632016577516603	0.0	0.0	0.421	1.0	35.0	0.5182222919366751	14.0	21600.0	6059.0	0.4	0.28050925925925924
chr11	62430286	62439727	ENSG00000162194	62430285	62430286	9441	3.4	1	0.07186858638735738	0.0	0.0	1.187	0.0	35.0	0.5182222919366751	14.0	21600.0	6059.0	0.4	0.28050925925925924
chr11	62432780	62435968	ENSG00000214756	62432779	62432780	3188	0.1	0	0.08008852936946284	0.0	0.0	1.353	0.0	35.0	0.5182222919366751	14.0	21600.0	6059.0	0.4	0.28050925925925924
chr11	62437744	62441159	ENSG00000204922	62437743	62437744	3415	4.9	1	0.015566622481611812	1.0	0.0	1.825	0.0	35.0	0.5182222919366751	14.0	21600.0	6059.0	0.4	0.28050925925925924
chr11	62443969	62446567	ENSG00000162191	62443968	62443969	2598	30.3	1	0.037664088023941535	0.0	0.0	0.445	0.0	35.0	0.5182222919366751	14.0	21600.0	6059.0	0.4	0.28050925925925924
chr11	62453873	62457371	ENSG00000177363	62453872	62453873	3498	0.0	0	0.2510658086761553	0.0	0.0	1.931	0.0	31.0	0.5353926679207375	13.0	17400.0	5165.0	0.41935483870967744	0.2968390804597701
chr11	62457746	62477317	ENSG00000168000	62457745	62457746	19571	13.5	1	0.22517182056918025	0.0	0.0	1.008	0.0	31.0	0.5353926679207375	13.0	17400.0	5165.0	0.41935483870967744	0.2968390804597701
chr11	62475129	62476673	ENSG00000162188	62475128	62475129	1544	0.3	0	0.5290495956897677	0.0	0.0	1.218	0.0	31.0	0.5353926679207375	13.0	17400.0	5165.0	0.41935483870967744	0.2968390804597701
chr11	62480101	62494821	ENSG00000214753	62480100	62480101	14720	8.6	1	0.01392504767886462	1.0	1.0	0.227	0.0	31.0	0.5353926679207375	13.0	17400.0	5165.0	0.41935483870967744	0.2968390804597701
chr11	62495540	62507765	ENSG00000162222	62495539	62495540	12225	5.2	1	0.01024387697205383	1.0	0.0	1.286	0.0	31.0	0.5353926679207375	13.0	17400.0	5165.0	0.41935483870967744	0.2968390804597701
chr11	62515790	62521660	ENSG00000185670	62515789	62515790	5870	0.7	0	0.01250196529798002	0.0	0.0	0.676	0.0	31.0	0.5353926679207375	13.0	17400.0	5165.0	0.41935483870967744	0.2968390804597701
chr11	62529015	62534182	ENSG00000168002	62529014	62529015	5167	21.0	1	0.005532425459491845	1.0	0.0	1.421	1.0	31.0	0.5353926679207375	13.0	17400.0	5165.0	0.41935483870967744	0.2968390804597701
chr11	62538774	62554814	ENSG00000162227	62538773	62538774	16040	8.3	1	0.023241660306574468	0.0	0.0	0.516	1.0	31.0	0.5353926679207375	13.0	17400.0	5165.0	0.41935483870967744	0.2968390804597701
chr11	62539100	62559493	ENSG00000168569	62539099	62539100	20393	9.3	1	0.010437972466080414	1.0	0.0	1.812	0.0	31.0	0.5353926679207375	13.0	17400.0	5165.0	0.41935483870967744	0.2968390804597701
chr11	62554886	62557877	ENSG00000185475	62554885	62554886	2991	26.4	1	0.023512861906379058	1.0	0.0	1.182	0.0	31.0	0.5353926679207375	13.0	17400.0	5165.0	0.41935483870967744	0.2968390804597701
chr11	62676150	62689279	ENSG00000168539	62676149	62676150	13129	0.0	0	0.4899614014582764	0.0	1.0	0.213	0.0	4.0	0.5242275032520141	2.0	2000.0	49.0	0.5	0.0245
chr11	62703856	62752455	ENSG00000197901	62703855	62703856	48599	0.0	0	0.5682581034290181	0.0	0.0	0.99	0.0	4.0	0.5242275032520141	2.0	2000.0	49.0	0.5	0.0245
chr11	62756625	62783311	ENSG00000149452	62756624	62756625	26686	0.0	0	0.7241531871332306	0.0	0.0	1.145	0.0	4.0	0.5242275032520141	2.0	2000.0	49.0	0.5	0.0245
chr11	62847411	62911693	ENSG00000197658	62847410	62847411	64282	0.1	0	1.0000000000000002	0.0	0.0	1.455	0.0	4.0	0.5242275032520141	2.0	2000.0	49.0	0.5	0.0245
chr11	62905338	63137190	ENSG00000184999	62905337	62905338	231852	3.3	1	0.9470726479048184	0.0	0.0	1.543	0.0	4.0	0.5242275032520141	2.0	2000.0	49.0	0.5	0.0245
chr11	62931247	62997124	ENSG00000196600	62931246	62931247	65877	1.9	1	1.0000000000000002	0.0	0.0	1.579	0.0	4.0	0.5242275032520141	2.0	2000.0	49.0	0.5	0.0245
chr11	63137260	63177766	ENSG00000149742	63137259	63137260	40506	4.6	1	0.831745955879221	0.0	0.0	1.61	0.0	19.0	0.943200987050125	18.0	16000.0	136.0	0.9473684210526315	0.0085
chr11	63228875	63258666	ENSG00000168004	63228874	63228875	29791	0.0	0	0.1839858079821564	0.0	0.0	1.337	0.0	35.0	0.7579099149568985	25.0	31400.0	847.0	0.7142857142857143	0.02697452229299363
chr11	63273555	63284246	ENSG00000133317	63273554	63273555	10691	0.0	0	0.15325875504165698	0.0	0.0	1.586	0.0	28.0	0.6627432231024605	17.0	26000.0	1292.0	0.6071428571428571	0.049692307692307695
chr11	63304280	63313934	ENSG00000133321	63304279	63304280	9654	44.8	1	0.05251751543394049	0.0	0.0	1.922	0.0	28.0	0.6627432231024605	17.0	26000.0	1292.0	0.6071428571428571	0.049692307692307695
chr11	63320241	63330855	ENSG00000133328	63320240	63320241	10614	0.8	0	0.36306935557357983	0.0	0.0	1.831	0.0	28.0	0.6627432231024605	17.0	26000.0	1292.0	0.6071428571428571	0.049692307692307695
chr11	63340666	63384355	ENSG00000176485	63340665	63340666	43689	30.9	1	0.07720038129008934	0.0	0.0	1.86	0.0	30.0	0.6518936748956298	18.0	27200.0	1401.0	0.6	0.05150735294117647
chr11	63391558	63439393	ENSG00000184743	63391557	63391558	47835	3.2	1	0.035388785913427805	0.0	0.0	0.904	0.0	21.0	0.5600442966440389	10.0	20600.0	1265.0	0.47619047619047616	0.06140776699029126
chr11	63448917	63527363	ENSG00000133318	63448916	63448917	78446	26.7	1	0.21936050953276573	0.0	0.0	0.624	0.0	21.0	0.4696545317755228	6.0	22800.0	3046.0	0.2857142857142857	0.13359649122807019
chr11	63580859	63595190	ENSG00000168005	63580858	63580859	14331	2.2	1	0.010924024775416132	0.0	1.0	0.21	0.0	21.0	0.4696545317755228	6.0	22800.0	3046.0	0.2857142857142857	0.13359649122807019
chr11	63606399	63678491	ENSG00000072518	63606398	63606399	72092	4.1	1	0.00949977424494168	0.0	1.0	0.156	0.0	21.0	0.4696545317755228	6.0	22800.0	3046.0	0.2857142857142857	0.13359649122807019
chr11	63678692	63684316	ENSG00000167771	63678691	63678692	5624	0.0	0	0.2362489096988581	0.0	0.0	0.456	0.0	18.0	0.3991646923344388	3.0	22000.0	4289.0	0.16666666666666666	0.19495454545454546
chr11	63706430	63724800	ENSG00000110583	63706429	63706430	18370	1.4	1	0.028887117693592205	0.0	0.0	1.281	0.0	18.0	0.3991646923344388	3.0	22000.0	4289.0	0.16666666666666666	0.19495454545454546
chr11	64323097	64340347	ENSG00000168065	64323096	64323097	17250	0.1	0	0.6129580058050973	0.0	0.0	1.022	0.0	12.0	0.534639064636039	5.0	16000.0	2322.0	0.4166666666666667	0.145125
chr11	64373645	64490660	ENSG00000110076	64373644	64373645	117015	0.4	0	0.3501281680366524	0.0	1.0	0.258	0.0	12.0	0.534639064636039	5.0	16000.0	2322.0	0.4166666666666667	0.145125
chr11	64937624	64940715	ENSG00000204710	64937623	64937624	3091	1.0	0	1.0000000000000002	0.0	0.0	1.045	0.0	14.0	0.6153138376001205	6.0	14800.0	916.0	0.42857142857142855	0.06189189189189189
chr11	64948036	64979477	ENSG00000014216	64948035	64948036	31441	19.8	1	0.012777066507302277	1.0	0.0	0.706	0.0	14.0	0.6153138376001205	6.0	14800.0	916.0	0.42857142857142855	0.06189189189189189
chr11	65029232	65073060	ENSG00000014138	65029231	65029232	43828	0.9	0	0.02040401609924375	0.0	0.0	0.65	1.0	14.0	0.6153138376001205	6.0	14800.0	916.0	0.42857142857142855	0.06189189189189189
chr11	65122237	65125084	ENSG00000173825	65122236	65122237	2847	0.1	0	0.16639313078675844	0.0	0.0	1.492	1.0	27.0	0.5883655172641895	14.0	21600.0	624.0	0.5185185185185185	0.028888888888888888
chr11	65142662	65151172	ENSG00000162241	65142661	65142662	8510	4.0	1	0.11295941362355462	0.0	0.0	1.361	1.0	27.0	0.5883655172641895	14.0	21600.0	624.0	0.5185185185185185	0.028888888888888888
chr11	65154069	65180996	ENSG00000126391	65154068	65154069	26927	5.8	1	0.03949171209565306	0.0	0.0	0.526	0.0	27.0	0.5883655172641895	14.0	21600.0	624.0	0.5185185185185185	0.028888888888888888
chr11	65818199	65836779	ENSG00000087365	65818198	65818199	18580	45.4	1	0.00574728805832956	1.0	1.0	0.222	1.0	12.0	0.425931520654915	4.0	8400.0	838.0	0.3333333333333333	0.09976190476190476
chr11	65837833	66012218	ENSG00000175115	65837832	65837833	174385	5.2	1	0.008214705590968329	0.0	1.0	0.185	0.0	12.0	0.425931520654915	4.0	8400.0	838.0	0.3333333333333333	0.09976190476190476
chr11	66024764	66035331	ENSG00000174996	66024763	66024764	10567	3.6	1	0.10767909525306124	0.0	1.0	0.315	0.0	23.0	0.46297066208653226	8.0	18800.0	2790.0	0.34782608695652173	0.14840425531914894
chr11	66036003	66044963	ENSG00000174903	66036002	66036003	8960	52.1	1	0.014739493764789871	1.0	0.0	0.416	0.0	23.0	0.46297066208653226	8.0	18800.0	2790.0	0.34782608695652173	0.14840425531914894
chr11	66045660	66052772	ENSG00000174871	66045659	66045660	7112	0.1	0	0.5707937361195121	0.0	1.0	0.314	0.0	23.0	0.46297066208653226	8.0	18800.0	2790.0	0.34782608695652173	0.14840425531914894
chr11	66052050	66056641	ENSG00000174851	66052049	66052050	4591	62.5	1	0.05640498680097596	1.0	0.0	1.584	0.0	17.0	0.47857331996174807	6.0	13800.0	2703.0	0.35294117647058826	0.1958695652173913
chr11	66059340	66064135	ENSG00000179292	66059339	66059340	4795	0.0	0	0.5199199995454155	0.0	0.0	0.943	0.0	17.0	0.47857331996174807	6.0	13800.0	2703.0	0.35294117647058826	0.1958695652173913
chr11	66081957	66084515	ENSG00000174807	66081956	66081957	2558	1.5	1	0.08696602821325065	0.0	0.0	0.575	0.0	17.0	0.47857331996174807	6.0	13800.0	2703.0	0.35294117647058826	0.1958695652173913
chr11	66097712	66104311	ENSG00000174791	66097711	66097712	6599	0.6	0	0.04601392061223586	0.0	0.0	0.923	0.0	17.0	0.47857331996174807	6.0	13800.0	2703.0	0.35294117647058826	0.1958695652173913
chr11	66104803	66112596	ENSG00000174744	66104802	66104803	7793	12.4	1	0.019428326703512563	1.0	0.0	1.136	0.0	17.0	0.47857331996174807	6.0	13800.0	2703.0	0.35294117647058826	0.1958695652173913
chr11	66112842	66115163	ENSG00000174684	66112841	66112842	2321	7.6	1	0.17303277168161474	0.0	0.0	0.801	0.0	17.0	0.47857331996174807	6.0	13800.0	2703.0	0.35294117647058826	0.1958695652173913
chr11	66188474	66194178	ENSG00000174576	66188473	66188474	5704	0.0	0	0.3928435888058384	0.0	1.0	0.318	0.0	24.0	0.6043218010268463	12.0	21000.0	1755.0	0.5	0.08357142857142857
chr11	66202545	66234209	ENSG00000174547	66202544	66202545	31664	9.1	1	0.029595781573629614	1.0	0.0	1.875	1.0	24.0	0.6043218010268463	12.0	21000.0	1755.0	0.5	0.08357142857142857
chr11	66234215	66244808	ENSG00000174516	66234214	66234215	10593	1.7	1	0.10512558463520742	0.0	0.0	0.658	0.0	24.0	0.6043218010268463	12.0	21000.0	1755.0	0.5	0.08357142857142857
chr11	66247483	66277130	ENSG00000254986	66247482	66247483	29647	4.4	1	0.03301504972645091	0.0	0.0	0.807	0.0	24.0	0.6043218010268463	12.0	21000.0	1755.0	0.5	0.08357142857142857
chr11	66278076	66301098	ENSG00000174483	66278075	66278076	23022	2.9	1	0.04161240960559145	0.0	0.0	0.981	0.0	24.0	0.6043218010268463	12.0	21000.0	1755.0	0.5	0.08357142857142857
chr11	66288107	66313709	ENSG00000174165	66288106	66288107	25602	2.7	1	0.015349378656032987	0.0	0.0	1.412	0.0	24.0	0.6043218010268463	12.0	21000.0	1755.0	0.5	0.08357142857142857
chr11	66330933	66336312	ENSG00000174080	66330932	66330933	5379	25.7	1	0.053060631783609785	0.0	0.0	1.201	0.0	24.0	0.6043218010268463	12.0	21000.0	1755.0	0.5	0.08357142857142857
chr11	66357639	66360554	ENSG00000182791	66357638	66357639	2915	0.0	0	0.4542951491938882	0.0	0.0	1.405	0.0	41.0	0.6750330232095241	25.0	38600.0	2404.0	0.6097560975609756	0.06227979274611399
chr11	66360291	66373490	ENSG00000173992	66360290	66360291	13199	17.2	1	0.02728067482525101	0.0	0.0	1.373	0.0	41.0	0.6750330232095241	25.0	38600.0	2404.0	0.6097560975609756	0.06227979274611399
chr11	66384052	66394818	ENSG00000239306	66384051	66384052	10766	15.9	1	0.011756422788117048	1.0	1.0	0.204	1.0	41.0	0.6750330232095241	25.0	38600.0	2404.0	0.6097560975609756	0.06227979274611399
chr11	66384096	66434153	ENSG00000173933	66384095	66384096	50057	35.3	1	0.011199495921647071	1.0	1.0	0.216	0.0	41.0	0.6750330232095241	25.0	38600.0	2404.0	0.6097560975609756	0.06227979274611399
chr11	66384096	66413940	ENSG00000248643	66384095	66384096	29844	1.0	0	0.05108366875214989	1.0	1.0	0.237	0.0	41.0	0.6750330232095241	25.0	38600.0	2404.0	0.6097560975609756	0.06227979274611399
chr11	66432468	66445392	ENSG00000173914	66432467	66432468	12924	5.7	1	0.022401869958205468	0.0	0.0	0.769	0.0	41.0	0.6750330232095241	25.0	38600.0	2404.0	0.6097560975609756	0.06227979274611399
chr11	66452718	66496697	ENSG00000173898	66452717	66452718	43979	6.2	1	0.3842289046264635	0.0	0.0	0.357	0.0	32.0	0.7904409041076552	25.0	35200.0	1902.0	0.78125	0.05403409090909091
chr11	66511921	66610987	ENSG00000173715	66511920	66511921	99066	1.1	1	0.0334946798380473	0.0	0.0	0.962	0.0	32.0	0.7904409041076552	25.0	35200.0	1902.0	0.78125	0.05403409090909091
chr11	66610305	66614017	ENSG00000173653	66610304	66610305	3712	3.3	1	0.010515679267922929	0.0	0.0	0.62	0.0	32.0	0.7904409041076552	25.0	35200.0	1902.0	0.78125	0.05403409090909091
chr11	66615703	66725847	ENSG00000173599	66615702	66615703	110144	62.4	1	0.3343993562212382	0.0	0.0	0.435	0.0	32.0	0.7904409041076552	25.0	35200.0	1902.0	0.78125	0.05403409090909091
chr11	66624117	66627946	ENSG00000173621	66624116	66624117	3829	1.2	1	0.05396095011603467	0.0	0.0	0.387	0.0	32.0	0.7904409041076552	25.0	35200.0	1902.0	0.78125	0.05403409090909091
chr11	66742747	66744475	ENSG00000173237	66742746	66742747	1728	0.7	0	0.6291436039342888	0.0	0.0	1.897	0.0	38.0	0.7739144134582489	29.0	55000.0	1555.0	0.7631578947368421	0.028272727272727272
chr11	66774248	66818334	ENSG00000173227	66774247	66774248	44086	7.7	1	0.4329422121924271	0.0	0.0	1.018	0.0	38.0	0.7739144134582489	29.0	55000.0	1555.0	0.7631578947368421	0.028272727272727272
chr11	66824288	66839484	ENSG00000173156	66824287	66824288	15196	51.2	1	0.2748748320536145	0.0	0.0	1.086	0.0	28.0	0.7663559190744156	20.0	40800.0	1486.0	0.7142857142857143	0.03642156862745098
chr11	66886739	67025558	ENSG00000173120	66886738	66886739	138819	8.3	1	0.023040708094710826	1.0	1.0	0.045	0.0	41.0	0.6471655055287431	23.0	50600.0	2966.0	0.5609756097560976	0.05861660079051383
chr11	67033880	67054027	ENSG00000173020	67033879	67033880	20147	19.6	1	0.0547124756052145	0.0	1.0	0.178	0.0	21.0	0.5139294649472038	9.0	19000.0	1798.0	0.42857142857142855	0.09463157894736843
chr11	67056017	67069956	ENSG00000172932	67056016	67056017	13939	4.7	1	0.04817452210375543	0.0	0.0	0.428	0.0	21.0	0.5139294649472038	9.0	19000.0	1798.0	0.42857142857142855	0.09463157894736843
chr11	67070918	67080078	ENSG00000172830	67070917	67070918	9160	6.0	1	0.02250303546520869	0.0	0.0	1.018	0.0	21.0	0.5139294649472038	9.0	19000.0	1798.0	0.42857142857142855	0.09463157894736843
chr11	67922329	67981295	ENSG00000110066	67922328	67922329	58966	7.6	1	0.009642240935756349	1.0	1.0	0.078	1.0	24.0	0.7029833638034247	17.0	32400.0	653.0	0.7083333333333334	0.02015432098765432
chr11	68028802	68039469	ENSG00000171067	68028801	68028802	10667	36.0	1	0.053670041233840136	1.0	0.0	1.756	0.0	40.0	0.660389678398594	22.0	60800.0	1198.0	0.55	0.019703947368421054
chr11	68080076	68216743	ENSG00000162337	68080075	68080076	136667	55.1	1	0.13706050697286198	0.0	1.0	0.341	0.0	31.0	0.6561247232905045	16.0	47600.0	1133.0	0.5161290322580645	0.02380252100840336
chr11	68228185	68382802	ENSG00000110075	68228184	68228185	154617	10.2	1	0.02065662709595206	1.0	1.0	0.284	0.0	31.0	0.6561247232905045	16.0	47600.0	1133.0	0.5161290322580645	0.02380252100840336
chr11	68451246	68458643	ENSG00000069482	68451245	68451246	7397	0.1	0	0.13275987589466734	0.0	0.0	1.75	0.0	1.0	0.5228787452803376	0.0	600.0	14.0	0.0	0.023333333333333334
chr11	68474907	68519032	ENSG00000132749	68474906	68474907	44125	0.1	0	0.09544772281873347	0.0	0.0	0.848	0.0	1.0	0.5228787452803376	0.0	600.0	14.0	0.0	0.023333333333333334
chr11	68522087	68611878	ENSG00000110090	68522086	68522087	89791	23.3	1	0.037572535085947815	0.0	0.0	0.661	0.0	1.0	0.5228787452803376	0.0	600.0	14.0	0.0	0.023333333333333334
chr11	69455854	69469242	ENSG00000110092	69455853	69455854	13388	24.5	1	0.08982928585898584	0.0	0.0	0.41	1.0	20.0	0.6595179746953302	12.0	25200.0	1551.0	0.6	0.061547619047619045
chr11	69924407	70035634	ENSG00000131620	69924406	69924407	111227	21.3	1	0.2787221572564851	0.0	1.0	0.33	0.0	23.0	0.9738234786379146	23.0	42200.0	610.0	1.0	0.014454976303317536
chr11	70313960	70963623	ENSG00000162105	70313959	70313960	649663	2.2	1	0.2389781484589947	0.0	0.0	0.458	0.0	8.0	0.49606384303628126	3.0	8200.0	68.0	0.375	0.008292682926829269
chr11	71791381	71821828	ENSG00000184154	71791380	71791381	30447	4.0	1	0.031596365681747764	0.0	0.0	1.202	0.0	15.0	0.35258092663721746	3.0	12400.0	2341.0	0.2	0.18879032258064515
chr11	71796940	71814433	ENSG00000149357	71796939	71796940	17493	46.4	1	0.008351119353451822	1.0	0.0	0.557	0.0	15.0	0.35258092663721746	3.0	12400.0	2341.0	0.2	0.18879032258064515
chr11	71817423	71823826	ENSG00000110200	71817422	71817423	6403	17.6	1	0.02407050065171584	1.0	0.0	0.775	1.0	15.0	0.35258092663721746	3.0	12400.0	2341.0	0.2	0.18879032258064515
chr11	71825914	71850936	ENSG00000110203	71825913	71825914	25022	0.2	0	0.5065797602120238	0.0	0.0	1.096	0.0	15.0	0.35258092663721746	3.0	12400.0	2341.0	0.2	0.18879032258064515
chr11	71900601	71907345	ENSG00000110195	71900600	71900601	6744	0.0	0	0.5265760234302812	0.0	0.0	0.652	0.0	15.0	0.35258092663721746	3.0	12400.0	2341.0	0.2	0.18879032258064515
chr11	71927644	71932994	ENSG00000165457	71927643	71927644	5350	4.4	1	0.063633739234494	0.0	0.0	1.424	0.0	15.0	0.35258092663721746	3.0	12400.0	2341.0	0.2	0.18879032258064515
chr11	71934744	71950149	ENSG00000165458	71934743	71934744	15405	14.9	1	0.02434189739316676	0.0	0.0	0.423	0.0	15.0	0.35258092663721746	3.0	12400.0	2341.0	0.2	0.18879032258064515
chr11	71950120	71956708	ENSG00000165462	71950119	71950120	6588	0.0	0	0.6535360832378236	0.0	0.0	0.796	0.0	15.0	0.35258092663721746	3.0	12400.0	2341.0	0.2	0.18879032258064515
chr11	72003468	72145692	ENSG00000162129	72003467	72003468	142224	3.5	1	0.0389670110344498	0.0	0.0	0.536	0.0	18.0	0.42165243862345797	5.0	15000.0	2457.0	0.2777777777777778	0.1638
chr11	72287184	72385635	ENSG00000186642	72287183	72287184	98451	6.8	1	0.1870392581618478	0.0	1.0	0.348	0.0	16.0	0.6819074248320351	10.0	11600.0	1736.0	0.625	0.1496551724137931
chr11	72929342	72947397	ENSG00000175591	72929341	72929342	18055	1.6	1	0.35911532212448605	0.0	0.0	0.91	0.0	34.0	0.7056392300527676	23.0	44800.0	4036.0	0.6764705882352942	0.09008928571428572
chr11	73583711	73588033	ENSG00000181924	73583710	73583711	4322	41.8	1	0.0321774402709435	1.0	0.0	1.482	0.0	6.0	0.4812324997442376	3.0	7000.0	679.0	0.5	0.097
chr11	73587743	73638790	ENSG00000175575	73587742	73587743	51047	8.2	1	0.06741146605174797	0.0	0.0	1.214	0.0	6.0	0.4812324997442376	3.0	7000.0	679.0	0.5	0.097
chr11	73661363	73681411	ENSG00000187726	73661362	73661363	20048	0.0	0	0.19093264576925495	0.0	0.0	0.783	0.0	6.0	0.4812324997442376	3.0	7000.0	679.0	0.5	0.097
chr11	73685711	73694352	ENSG00000175567	73685710	73685711	8641	5.3	1	0.22538016886448575	0.0	0.0	1.549	0.0	6.0	0.4812324997442376	3.0	7000.0	679.0	0.5	0.097
chr11	73711325	73720480	ENSG00000175564	73711324	73711325	9155	0.4	0	0.8759285258287349	0.0	0.0	1.737	0.0	6.0	0.4812324997442376	3.0	7000.0	679.0	0.5	0.097
chr11	73723762	73882255	ENSG00000168014	73723761	73723762	158493	0.9	0	0.007168213442387597	0.0	0.0	0.644	0.0	8.0	0.463912967426218	3.0	7800.0	707.0	0.375	0.09064102564102564
chr11	73882143	73965748	ENSG00000214517	73882142	73882143	83605	2.7	1	0.07935341194004186	0.0	1.0	0.193	0.0	4.0	0.3921590589602531	1.0	4200.0	220.0	0.25	0.05238095238095238
chr11	73946845	74022702	ENSG00000149380	73946844	73946845	75857	0.3	0	0.19455903417881332	0.0	0.0	0.943	0.0	4.0	0.3921590589602531	1.0	4200.0	220.0	0.25	0.05238095238095238
chr11	74041362	74109518	ENSG00000165434	74041361	74041362	68156	0.1	0	0.25330925683110783	0.0	0.0	0.498	0.0	3.0	0.6989700043360187	2.0	2400.0	179.0	0.6666666666666666	0.07458333333333333
chr11	74165885	74178774	ENSG00000175538	74165884	74165885	12889	1.1	1	0.07615624691090936	0.0	0.0	1.492	0.0	8.0	0.49010234424404686	3.0	8800.0	310.0	0.375	0.035227272727272725
chr11	74202756	74204778	ENSG00000175536	74202755	74202756	2022	1.2	1	0.041235580878920326	0.0	0.0	0.944	0.0	8.0	0.49010234424404686	3.0	8800.0	310.0	0.375	0.035227272727272725
chr11	74204895	74380162	ENSG00000077514	74204894	74204895	175267	2.2	1	0.012812420372005804	0.0	1.0	0.236	1.0	8.0	0.49010234424404686	3.0	8800.0	310.0	0.375	0.035227272727272725
chr11	74459912	74553458	ENSG00000166439	74459911	74459912	93546	1.0	0	0.029217917948176436	0.0	0.0	0.55	0.0	6.0	0.48680312565872924	2.0	5000.0	440.0	0.3333333333333333	0.088
chr11	74518783	74660245	ENSG00000166435	74518782	74518783	141462	1.9	1	0.013353547952103516	0.0	0.0	0.783	0.0	6.0	0.48680312565872924	2.0	5000.0	440.0	0.3333333333333333	0.088
chr11	74660291	74690076	ENSG00000118363	74660290	74660291	29785	54.6	1	0.011817820966397106	0.0	0.0	0.355	0.0	19.0	0.6567976333238723	10.0	16200.0	686.0	0.5263157894736842	0.04234567901234568
chr11	74699178	74729938	ENSG00000162139	74699177	74699178	30760	1.3	1	0.07321038135331337	0.0	0.0	1.343	0.0	19.0	0.6567976333238723	10.0	16200.0	686.0	0.5263157894736842	0.04234567901234568
chr11	74811607	74917594	ENSG00000137491	74811606	74811607	105987	56.7	1	0.12700035766184695	0.0	0.0	0.667	0.0	19.0	0.6567976333238723	10.0	16200.0	686.0	0.5263157894736842	0.04234567901234568
chr11	75110529	75133324	ENSG00000149273	75110528	75110529	22795	265.7	1	0.07648850528618488	0.0	0.0	0.38	0.0	27.0	0.631852804644874	14.0	26000.0	2772.0	0.5185185185185185	0.10661538461538461
chr11	75133437	75141674	ENSG00000149243	75133436	75133437	8237	0.0	0	0.2064940563753284	0.0	0.0	1.898	0.0	32.0	0.6407413507701347	17.0	28400.0	3626.0	0.53125	0.12767605633802817
chr11	75145684	75236948	ENSG00000158555	75145683	75145684	91264	2.3	1	0.21519857096312173	0.0	0.0	0.602	0.0	32.0	0.6407413507701347	17.0	28400.0	3626.0	0.53125	0.12767605633802817
chr11	75273100	75283828	ENSG00000149257	75273099	75273100	10728	26.4	1	0.08405507434958015	0.0	0.0	0.746	0.0	32.0	0.6407413507701347	17.0	28400.0	3626.0	0.53125	0.12767605633802817
chr11	75297962	75380165	ENSG00000171533	75297961	75297962	82203	0.4	0	0.2701559987096582	0.0	0.0	0.568	0.0	19.0	0.6624402633053391	10.0	17800.0	3079.0	0.5263157894736842	0.17297752808988764
chr11	75428863	75444003	ENSG00000166391	75428862	75428863	15140	38.0	1	0.5883098230413472	0.0	0.0	0.745	0.0	24.0	0.6445916746041936	13.0	28400.0	1412.0	0.5416666666666666	0.04971830985915493
chr11	75470556	75512579	ENSG00000062282	75470555	75470556	42023	94.1	1	0.42561606560579457	0.0	0.0	1.247	0.0	24.0	0.6445916746041936	13.0	28400.0	1412.0	0.5416666666666666	0.04971830985915493
chr11	75526211	75854239	ENSG00000198382	75526210	75526211	328028	2.9	1	0.014116499366313559	0.0	1.0	0.294	1.0	24.0	0.6445916746041936	13.0	28400.0	1412.0	0.5416666666666666	0.04971830985915493
chr11	76571910	76737841	ENSG00000078124	76571909	76571910	165931	1.0	0	0.034307420858893045	0.0	0.0	0.388	0.0	11.0	0.5699582490867482	5.0	7200.0	145.0	0.45454545454545453	0.02013888888888889
chr11	77032751	77185680	ENSG00000149269	77032750	77032751	152929	3.6	1	0.14777811927177995	0.0	0.0	0.563	0.0	14.0	0.7383205378274889	10.0	12800.0	1471.0	0.7142857142857143	0.114921875
chr11	77225980	77348850	ENSG00000074201	77225979	77225980	122870	37.7	1	0.02210274885278257	1.0	0.0	0.719	1.0	12.0	0.7074545824827823	7.0	13600.0	600.0	0.5833333333333334	0.04411764705882353
chr11	77300435	77321400	ENSG00000178301	77300434	77300435	20965	4.1	1	0.11763948084934255	0.0	0.0	1.347	0.0	12.0	0.7074545824827823	7.0	13600.0	600.0	0.5833333333333334	0.04411764705882353
chr11	77371040	77532063	ENSG00000048649	77371039	77371040	161023	1.2	1	0.008269329168869709	0.0	1.0	0.044	0.0	12.0	0.7074545824827823	7.0	13600.0	600.0	0.5833333333333334	0.04411764705882353
chr11	77811981	77850706	ENSG00000159063	77811980	77811981	38725	17.0	1	0.018304332191063363	1.0	0.0	0.83	1.0	7.0	0.7502588532848284	5.0	8600.0	399.0	0.7142857142857143	0.046395348837209305
