chrom	start	end	target_gene	tss_start	tss_end	gene_length	pancreas	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr8	42128819	42189973	ENSG00000104365	42128818	42128819	61154	3.1	1	0.03221611741744453	0.0	1.0	0.29	0.0	19.0	0.5745978011496247	10.0	11400.0	771.0	0.5263157894736842	0.06763157894736842
chr8	42195971	42229326	ENSG00000070501	42195970	42195971	33355	6.4	1	0.05107755131076176	0.0	0.0	0.807	0.0	19.0	0.5745978011496247	10.0	11400.0	771.0	0.5263157894736842	0.06763157894736842
chr8	42396297	42409603	ENSG00000176209	42396296	42396297	13306	27.4	1	0.03338292694342815	1.0	0.0	1.058	0.0	30.0	0.635283323102643	19.0	29600.0	2270.0	0.6333333333333333	0.07668918918918918
chr8	42552518	42592550	ENSG00000147432	42552517	42552518	40032	0.3	0	0.6623633353895797	0.0	0.0	0.955	0.0	9.0	0.7128520861813854	7.0	4200.0	194.0	0.7777777777777778	0.04619047619047619
chr8	49623347	49647870	ENSG00000034239	49623346	49623347	24523	1.4	1	0.20840176946714895	0.0	0.0	1.183	0.0	33.0	0.7215196440059091	22.0	31800.0	2591.0	0.6666666666666666	0.08147798742138365
chr8	49830248	49834299	ENSG00000019549	49830247	49830248	4051	3.3	1	0.0750967691049343	0.0	0.0	0.494	0.0	26.0	0.7496688265219457	19.0	28200.0	1777.0	0.7307692307692307	0.06301418439716312
chr8	53023398	53373519	ENSG00000147488	53023397	53023398	350121	0.3	0	0.5847584291909356	0.0	1.0	0.284	0.0	7.0	0.8888355356594795	6.0	3200.0	324.0	0.8571428571428571	0.10125
chr8	55370494	55373448	ENSG00000164736	55370493	55370494	2954	0.7	0	0.07738554909221704	0.0	0.0	0.415	0.0	4.0	0.9247425010840047	4.0	3000.0	377.0	1.0	0.12566666666666668
chr8	56014948	56454613	ENSG00000206579	56014947	56014948	439665	0.0	0	0.324981034925015	0.0	1.0	0.192	0.0	1.0	1.0	1.0	200.0	0.0	1.0	0.0
chr8	58907067	59116838	ENSG00000169122	58907066	58907067	209771	0.6	0	0.0633395802148746	0.0	0.0	0.705	0.0	4.0	0.75	3.0	1800.0	81.0	0.75	0.045
chr8	61591336	61779465	ENSG00000171316	61591335	61591336	188129	2.3	1	0.05071449757194471	0.0	1.0	0.076	0.0	31.0	0.5458492419372252	14.0	21600.0	2138.0	0.45161290322580644	0.09898148148148148
chr8	67039130	67087720	ENSG00000147573	67039129	67039130	48590	0.0	0	0.5851387757168315	0.0	0.0	1.177	0.0	4.0	0.5242275032520141	1.0	1400.0	14.0	0.25	0.01
chr8	68864352	69149265	ENSG00000046889	68864351	68864352	284913	0.3	0	0.07593128475470637	0.0	0.0	0.611	0.0	1.0	0.6989700043360187	1.0	200.0	0.0	1.0	0.0
chr8	70378858	70573150	ENSG00000137573	70378857	70378858	194292	0.7	0	0.09664072217856846	0.0	0.0	0.461	0.0	8.0	0.805462187404089	6.0	2600.0	573.0	0.75	0.22038461538461537
chr8	73449625	73850584	ENSG00000182674	73449624	73449625	400959	0.1	0	0.38576458939400576	0.0	1.0	0.262	0.0	1.0	0.6989700043360187	1.0	400.0	58.0	1.0	0.145
chr8	73976774	74036323	ENSG00000164764	73976773	73976774	59549	0.5	0	0.05649110375229535	0.0	0.0	1.158	0.0	9.0	0.7740640271681166	7.0	5200.0	308.0	0.7777777777777778	0.05923076923076923
chr8	80523048	80578410	ENSG00000104435	80523047	80523048	55362	1.1	1	0.5038876736552534	0.0	1.0	0.259	0.0	2.0	1.0	2.0	1400.0	653.0	1.0	0.4664285714285714
chr8	80676244	80680098	ENSG00000164683	80676243	80676244	3854	1.3	1	0.10724101908478333	0.0	0.0	0.804	0.0	26.0	0.6717232753313055	15.0	12600.0	1242.0	0.5769230769230769	0.09857142857142857
chr8	80830951	80942524	ENSG00000147586	80830950	80830951	111573	13.0	1	0.06720647644897079	1.0	0.0	1.875	1.0	26.0	0.6717232753313055	15.0	12600.0	1242.0	0.5769230769230769	0.09857142857142857
chr8	80870570	81143467	ENSG00000076554	80870569	80870570	272897	13.6	1	0.14610350065778932	0.0	0.0	1.164	0.0	26.0	0.6717232753313055	15.0	12600.0	1242.0	0.5769230769230769	0.09857142857142857
chr8	81880044	82024303	ENSG00000076641	81880043	81880044	144259	1.9	1	0.08654557954230856	0.0	0.0	0.685	0.0	15.0	0.6656203340982321	7.0	10600.0	516.0	0.4666666666666667	0.04867924528301887
chr8	82570195	82598928	ENSG00000133731	82570194	82570195	28733	3.2	1	0.029351566995680325	0.0	0.0	0.877	0.0	6.0	0.7112677066961718	4.0	3400.0	200.0	0.6666666666666666	0.058823529411764705
chr8	82605841	82608409	ENSG00000253598	82605840	82605841	2568	0.2	0	0.07501149602562268	0.0	0.0	1.806	0.0	6.0	0.7112677066961718	4.0	3400.0	200.0	0.6666666666666666	0.058823529411764705
chr8	82613568	82645138	ENSG00000104231	82613567	82613568	31570	16.7	1	0.02805109355788817	1.0	0.0	1.265	0.0	6.0	0.7112677066961718	4.0	3400.0	200.0	0.6666666666666666	0.058823529411764705
chr8	82644668	82671750	ENSG00000164695	82644667	82644668	27082	8.2	1	0.1916327889111396	0.0	0.0	1.41	0.0	6.0	0.7112677066961718	4.0	3400.0	200.0	0.6666666666666666	0.058823529411764705
chr8	95139398	95229531	ENSG00000079112	95139397	95139398	90133	0.1	0	0.643399377199355	0.0	0.0	0.963	0.0	13.0	0.6950351949169894	9.0	6800.0	734.0	0.6923076923076923	0.10794117647058823
chr8	95261480	95274578	ENSG00000164949	95261479	95261480	13098	1.8	1	0.0852382681956641	0.0	0.0	1.263	0.0	17.0	0.6856027230711327	11.0	7800.0	972.0	0.6470588235294118	0.12461538461538461
chr8	95938199	95961639	ENSG00000164938	95938198	95938199	23440	25.0	1	0.12277278882954455	0.0	0.0	1.384	0.0	17.0	0.7451459263897805	13.0	11800.0	887.0	0.7647058823529411	0.07516949152542372
chr8	96146031	96168912	ENSG00000175895	96146030	96146031	22881	3.0	1	0.03957661416415792	0.0	0.0	0.453	0.0	10.0	0.5774690718274137	4.0	12800.0	929.0	0.4	0.072578125
chr8	97505578	97624000	ENSG00000169439	97505577	97505578	118422	22.4	1	0.10531967392896398	0.0	0.0	0.672	0.0	35.0	0.6025739493555929	17.0	27000.0	3098.0	0.4857142857142857	0.11474074074074074
chr8	97657454	98161882	ENSG00000104324	97657453	97657454	504428	10.4	1	0.05702080243609139	0.0	0.0	1.479	0.0	40.0	0.59054352242584	19.0	30400.0	3304.0	0.475	0.10868421052631579
chr8	98787284	98865241	ENSG00000104341	98787283	98787284	77957	12.4	1	0.0750616620488921	0.0	0.0	1.797	0.0	15.0	0.6625698347275204	11.0	9600.0	806.0	0.7333333333333333	0.08395833333333333
chr8	98881067	99048944	ENSG00000132561	98881066	98881067	167877	3.6	1	0.19727704244284666	0.0	0.0	0.875	0.0	26.0	0.6318462504117767	15.0	14400.0	1342.0	0.5769230769230769	0.09319444444444444
chr8	99037078	99058697	ENSG00000156482	99037077	99037078	21619	1019.6	1	0.053729051946651035	1.0	0.0	0.486	0.0	22.0	0.6232410790640792	11.0	9800.0	808.0	0.5	0.08244897959183674
chr8	99076538	99105838	ENSG00000177459	99076537	99076538	29300	10.0	1	0.4356662072512701	0.0	0.0	1.207	0.0	22.0	0.6232410790640792	11.0	9800.0	808.0	0.5	0.08244897959183674
chr8	99202060	99306621	ENSG00000104361	99202059	99202060	104561	6.9	1	0.06122309738901415	0.0	0.0	1.413	0.0	8.0	0.7081932811061337	5.0	3400.0	136.0	0.625	0.04
chr8	99413630	99955055	ENSG00000104375	99413629	99413630	541425	3.5	1	0.05067531001559174	0.0	0.0	0.871	0.0	8.0	0.5869386840283141	5.0	9000.0	1405.0	0.625	0.15611111111111112
chr8	99439249	99445076	ENSG00000156486	99439248	99439249	5827	0.0	0	0.3879711234761543	0.0	0.0	0.774	0.0	8.0	0.5869386840283141	5.0	9000.0	1405.0	0.625	0.15611111111111112
chr8	101269287	101348446	ENSG00000034677	101269286	101269287	79159	9.3	1	0.00782302620603628	0.0	0.0	0.473	0.0	25.0	0.657829251106665	12.0	24800.0	1836.0	0.48	0.07403225806451613
chr8	101521979	101572012	ENSG00000186106	101521978	101521979	50033	5.9	1	0.09268026695171552	1.0	0.0	0.597	0.0	29.0	0.6738841824370579	16.0	26000.0	1836.0	0.5517241379310345	0.07061538461538462
chr8	101585115	101675643	ENSG00000174226	101585114	101585115	90528	0.0	0	0.1860150126542432	0.0	0.0	1.095	0.0	3.0	1.0	3.0	800.0	98.0	1.0	0.1225
chr8	101928752	101965616	ENSG00000164924	101928751	101928752	36864	49.3	1	0.03206297873607605	0.0	0.0	0.357	0.0	21.0	0.6205712858005408	11.0	19200.0	906.0	0.5238095238095238	0.0471875
chr8	102190105	102218421	ENSG00000120963	102190104	102190105	28316	107.8	1	0.02752384596144097	1.0	0.0	0.75	0.0	33.0	0.7344277874080994	22.0	37400.0	1891.0	0.6666666666666666	0.05056149732620321
chr8	102504659	102681954	ENSG00000083307	102504658	102504659	177295	3.9	1	0.4019091882728969	0.0	1.0	0.27	0.0	33.0	0.7598733331089342	20.0	31200.0	2093.0	0.6060606060606061	0.06708333333333333
chr8	102698770	103137135	ENSG00000104490	102698769	102698770	438365	2.3	1	0.19309369385154015	0.0	0.0	0.413	0.0	48.0	0.6887929063301148	27.0	39600.0	2851.0	0.5625	0.0719949494949495
chr8	103216729	103251346	ENSG00000048392	103216728	103216729	34617	3.0	1	0.05580463499526929	0.0	0.0	0.699	0.0	19.0	0.5423683302039523	8.0	10800.0	765.0	0.42105263157894735	0.07083333333333333
chr8	103265239	103425069	ENSG00000104517	103265238	103265239	159830	10.4	1	0.01914640453486668	0.0	1.0	0.073	0.0	19.0	0.6807940520422789	11.0	9000.0	159.0	0.5789473684210527	0.017666666666666667
chr8	103563799	103573245	ENSG00000155087	103563798	103563799	9446	0.0	0	0.35715962982073657	0.0	1.0	0.271	0.0	44.0	0.637008080712646	24.0	40000.0	3023.0	0.5454545454545454	0.075575
chr8	103661006	103668130	ENSG00000155090	103661005	103661006	7124	19.8	1	0.13176623626847495	0.0	0.0	0.865	0.0	46.0	0.6331579470514018	25.0	40600.0	3023.0	0.5434782608695652	0.07445812807881773
chr8	103838584	103906092	ENSG00000155096	103838583	103838584	67508	26.0	1	0.026273175352603168	1.0	1.0	0.237	0.0	27.0	0.5996362435393031	14.0	31600.0	2864.0	0.5185185185185185	0.09063291139240506
chr8	104152937	104242533	ENSG00000164929	104152936	104152937	89596	0.9	0	0.4029760464345134	0.0	0.0	1.549	0.0	5.0	0.5081215024481539	1.0	2800.0	41.0	0.2	0.014642857142857143
chr8	104310660	104345094	ENSG00000164930	104310659	104310660	34434	3.6	1	0.03776401689249485	0.0	0.0	1.079	0.0	3.0	0.7406162498721188	2.0	1600.0	123.0	0.6666666666666666	0.076875
chr8	104383742	104395225	ENSG00000164932	104383741	104383742	11483	1.6	1	0.04561572801990112	0.0	0.0	1.399	0.0	3.0	0.7406162498721188	2.0	1600.0	123.0	0.6666666666666666	0.076875
chr8	105342551	105479281	ENSG00000147647	105342550	105342551	136730	0.0	0	0.95916187974518	0.0	0.0	1.169	0.0	11.0	0.8197935242691301	10.0	5400.0	328.0	0.9090909090909091	0.06074074074074074
chr8	105351314	105368917	ENSG00000164935	105351313	105351314	17603	0.0	0	0.5479234769958062	0.0	0.0	1.156	0.0	11.0	0.8197935242691301	10.0	5400.0	328.0	0.9090909090909091	0.06074074074074074
chr8	105501458	105601252	ENSG00000147650	105501457	105501458	99794	0.9	0	0.06932488280953875	0.0	1.0	0.256	0.0	9.0	0.8131954180693791	8.0	4800.0	238.0	0.8888888888888888	0.04958333333333333
chr8	109619078	109799844	ENSG00000164841	109619077	109619078	180766	0.2	0	0.2351350801675989	0.0	0.0	1.469	0.0	6.0	0.7993133362240125	6.0	4000.0	849.0	1.0	0.21225
chr8	110586206	110704020	ENSG00000147642	110586205	110586206	117814	39.1	1	0.19788470488166487	0.0	0.0	0.718	0.0	14.0	0.749632144405721	12.0	15600.0	1779.0	0.8571428571428571	0.11403846153846153
chr8	113235156	114449328	ENSG00000164796	113235155	113235156	1214172	0.0	0	0.5408745189858746	0.0	1.0	0.299	0.0	2.0	0.8494850021680094	2.0	400.0	0.0	1.0	0.0
chr8	118532951	118552501	ENSG00000164758	118532950	118532951	19550	3.8	1	0.01412624408799556	0.0	0.0	0.673	1.0	1.0	1.0	1.0	200.0	0.0	1.0	0.0
chr8	118806728	119124092	ENSG00000182197	118806727	118806728	317364	3.4	1	0.06117952410937416	0.0	1.0	0.261	0.0	0.0		0.0				
chr8	119935795	119964439	ENSG00000164761	119935794	119935795	28644	0.4	0	0.17368213982572475	0.0	0.0	0.548	0.0	8.0	0.805462187404089	6.0	3800.0	227.0	0.75	0.05973684210526316
chr8	120007690	120118821	ENSG00000184374	120007689	120007690	111131	0.0	0	0.8378865538207333	0.0	0.0	0.965	0.0	8.0	0.805462187404089	6.0	3800.0	227.0	0.75	0.05973684210526316
chr8	121072018	121384275	ENSG00000187955	121072017	121072018	312257	1.7	1	0.1435330757431468	0.0	0.0	0.535	0.0	14.0	0.5813719265328017	5.0	12600.0	85.0	0.35714285714285715	0.006746031746031746
chr8	121547984	121825513	ENSG00000172164	121547983	121547984	277529	7.1	1	0.16503288658904838	0.0	0.0	0.688	0.0	1.0	1.0	1.0	200.0	0.0	1.0	0.0
chr8	123793632	123986750	ENSG00000178764	123793631	123793632	193118	5.9	1	0.03195061382276528	1.0	0.0	0.518	0.0	52.0	0.5949152833635558	24.0	48000.0	2585.0	0.46153846153846156	0.05385416666666667
chr8	124025403	124054663	ENSG00000136986	124025402	124025403	29260	12.2	1	0.04108971710337635	1.0	0.0	0.842	0.0	52.0	0.5949152833635558	24.0	48000.0	2585.0	0.46153846153846156	0.05385416666666667
chr8	124054207	124164393	ENSG00000156787	124054206	124054207	110186	0.6	0	0.017690100554970386	0.0	0.0	0.857	0.0	52.0	0.5949152833635558	24.0	48000.0	2585.0	0.46153846153846156	0.05385416666666667
chr8	124510128	124553446	ENSG00000156804	124510127	124510128	43318	1.9	1	0.6331413948374005	0.0	1.0	0.222	0.0	27.0	0.6664103309548514	16.0	21200.0	1796.0	0.5925925925925926	0.08471698113207547
chr8	124657766	124665190	ENSG00000175946	124657765	124657766	7424	0.0	0	0.7989258134026435	0.0	0.0	1.245	0.0	27.0	0.6664103309548514	16.0	21200.0	1796.0	0.5925925925925926	0.08471698113207547
chr8	124693033	124749647	ENSG00000104537	124693032	124693033	56614	0.1	0	0.5545069079076194	0.0	0.0	1.078	0.0	27.0	0.6664103309548514	16.0	21200.0	1796.0	0.5925925925925926	0.08471698113207547
chr8	124780695	124827692	ENSG00000176853	124780694	124780695	46997	4.0	1	0.011618228076319235	0.0	0.0	0.488	0.0	27.0	0.6664103309548514	16.0	21200.0	1796.0	0.5925925925925926	0.08471698113207547
chr8	124864226	125132302	ENSG00000214814	124864225	124864226	268076	0.0	0	0.5411892003350124	0.0	0.0	0.953	0.0	25.0	0.7289553011220107	15.0	15400.0	197.0	0.6	0.012792207792207792
chr8	125324230	125384933	ENSG00000164983	125324229	125324230	60703	2.4	1	0.07483862159390528	0.0	0.0	0.835	0.0	25.0	0.7289553011220107	15.0	15400.0	197.0	0.6	0.012792207792207792
chr8	125500725	125551699	ENSG00000147687	125500724	125500725	50974	17.8	1	0.05967320015796116	1.0	0.0	1.584	0.0	10.0	0.6494850021680094	6.0	11400.0	302.0	0.6	0.026491228070175437
chr8	125551343	125580751	ENSG00000147684	125551342	125551343	29408	82.4	1	0.12668967269077078	1.0	0.0	1.044	0.0	10.0	0.6494850021680094	6.0	11400.0	302.0	0.6	0.026491228070175437
chr8	125563030	125740730	ENSG00000170873	125563029	125563030	177700	6.4	1	0.05580289963968287	1.0	1.0	0.212	0.0	51.0	0.5914600750469997	22.0	55600.0	3839.0	0.43137254901960786	0.06904676258992806
chr8	125985539	125991631	ENSG00000180938	125985538	125985539	6092	0.4	0	0.03629906883463552	0.0	0.0	0.72	0.0	44.0	0.580079222046333	18.0	45000.0	3991.0	0.4090909090909091	0.08868888888888889
chr8	126010738	126034525	ENSG00000104549	126010737	126010738	23787	4.3	1	0.04860423843490188	0.0	1.0	0.314	0.0	44.0	0.580079222046333	18.0	45000.0	3991.0	0.4090909090909091	0.08868888888888889
chr8	126103920	126379362	ENSG00000156831	126103919	126103920	275442	4.7	1	0.028358211787272637	1.0	0.0	0.862	1.0	39.0	0.5913348590729618	17.0	31400.0	3437.0	0.4358974358974359	0.10945859872611464
chr8	126442562	126450647	ENSG00000173334	126442561	126442562	8085	7.3	1	0.09634644853650497	0.0	0.0	0.462	0.0	44.0	0.5836783695939524	19.0	33800.0	3749.0	0.4318181818181818	0.11091715976331361
chr8	127564686	127570638	ENSG00000168672	127564685	127564686	5952	4.3	1	0.05449328203699201	0.0	0.0	1.451	0.0	7.0	0.7346667862241044	4.0	4800.0	225.0	0.5714285714285714	0.046875
chr8	128426534	128432311	ENSG00000212993	128426533	128426534	5777	0.2	0	0.10083252984820068	0.0	0.0	1.853	0.0	1.0	1.0	1.0	400.0	201.0	1.0	0.5025
chr8	132916334	133025889	ENSG00000132294	132916333	132916334	109555	5.5	1	0.038983612063860015	1.0	0.0	0.77	0.0	11.0	0.6349368192248619	6.0	3800.0	63.0	0.5454545454545454	0.016578947368421054
chr8	133697252	133772958	ENSG00000165071	133697251	133697252	75706	0.2	0	0.18831583160484566	0.0	0.0	1.446	0.0	4.0	0.8494850021680094	3.0	2600.0	0.0	0.75	0.0
chr8	133879202	134147147	ENSG00000042832	133879201	133879202	267945	3.4	1	0.0654924355278147	0.0	0.0	0.896	0.0	8.0	0.7302046884880937	6.0	6000.0	345.0	0.75	0.0575
chr8	134048972	134115298	ENSG00000155926	134048971	134048972	66326	1.4	1	0.20597245831131009	0.0	0.0	0.524	0.0	12.0	0.7448789600760671	10.0	8800.0	345.0	0.8333333333333334	0.03920454545454546
chr8	134249413	134314265	ENSG00000104419	134249412	134249413	64852	19.7	1	0.039144940921703834	0.0	0.0	0.58	0.0	22.0	0.5536167922787816	9.0	21400.0	566.0	0.4090909090909091	0.026448598130841123
chr8	134467090	134584183	ENSG00000008513	134467089	134467090	117093	4.1	1	0.10680868386312233	0.0	0.0	0.495	0.0	25.0	0.5883137282920095	11.0	27200.0	714.0	0.44	0.02625
chr8	140742585	141468678	ENSG00000167632	140742584	140742585	726093	4.1	1	0.03865862803213819	1.0	0.0	0.733	0.0	10.0	0.7297569463554475	6.0	8000.0	177.0	0.6	0.022125
chr8	142127376	142205907	ENSG00000105339	142127375	142127376	78531	3.0	1	0.056202602079879545	0.0	0.0	0.662	0.0	46.0	0.5793556305744382	19.0	39200.0	1918.0	0.41304347826086957	0.048928571428571425
chr8	142217264	142318404	ENSG00000022567	142217263	142217264	101140	3.2	1	0.04145581919008278	0.0	0.0	0.713	0.0	13.0	0.6679442319853461	7.0	13200.0	460.0	0.5384615384615384	0.03484848484848485
chr8	143751725	143764142	ENSG00000167653	143751724	143751725	12417	1.6	1	0.21758841519794905	0.0	0.0	1.663	0.0	5.0	0.47535014192041986	2.0	5600.0	0.0	0.4	0.0
chr8	143781528	143786545	ENSG00000160886	143781527	143781528	5017	0.0	0	0.17081449958523834	0.0	0.0	1.634	0.0	5.0	0.47535014192041986	2.0	5600.0	0.0	0.4	0.0
chr8	145946297	145981802	ENSG00000198169	145946296	145946297	35505	5.7	1	0.009258169525152227	0.0	0.0	1.354	0.0	29.0	0.6390259292498123	17.0	18800.0	678.0	0.5862068965517241	0.03606382978723404
chr8	145998498	146012730	ENSG00000196378	145998497	145998498	14232	2.0	1	0.016093572994176752	0.0	0.0	0.721	0.0	29.0	0.6390259292498123	17.0	18800.0	678.0	0.5862068965517241	0.03606382978723404
chr8	146015149	146017972	ENSG00000161016	146015148	146015149	2823	823.2	1	0.0547230096976971	1.0	1.0	0.307	1.0	29.0	0.6390259292498123	17.0	18800.0	678.0	0.5862068965517241	0.03606382978723404
chr8	146024260	146036554	ENSG00000197363	146024259	146024260	12294	1.4	1	0.029921871596459388	0.0	0.0	1.33	0.0	29.0	0.6390259292498123	17.0	18800.0	678.0	0.5862068965517241	0.03606382978723404
chr8	146052848	146072894	ENSG00000147789	146052847	146052848	20046	5.8	1	0.014931326128062578	1.0	0.0	0.867	0.0	25.0	0.612396127945128	14.0	14600.0	653.0	0.56	0.044726027397260275
chr8	146066426	146079121	ENSG00000170619	146066425	146066426	12695	6.8	1	0.008174053967129205	1.0	0.0	1.813	0.0	25.0	0.612396127945128	14.0	14600.0	653.0	0.56	0.044726027397260275
chr8	146076631	146127553	ENSG00000196150	146076630	146076631	50922	1.8	1	0.01716575599730631	0.0	0.0	0.499	0.0	25.0	0.612396127945128	14.0	14600.0	653.0	0.56	0.044726027397260275
chr8	146155743	146176274	ENSG00000170631	146155742	146155743	20531	3.0	1	0.03983712318129559	0.0	0.0	1.253	0.0	25.0	0.612396127945128	14.0	14600.0	653.0	0.56	0.044726027397260275
chr9	470290	746105	ENSG00000107104	470289	470290	275815	11.3	1	0.11113129903799993	0.0	0.0	0.949	0.0	61.0	0.6607379657843131	34.0	61400.0	3785.0	0.5573770491803278	0.06164495114006514
chr9	976963	991731	ENSG00000064218	976962	976963	14768	0.0	0	0.4853156144404137	0.0	0.0	1.172	0.0	9.0	0.8996566681120063	9.0	10400.0	1256.0	1.0	0.12076923076923077
chr9	2621833	2660053	ENSG00000147852	2621832	2621833	38220	11.2	1	0.20625108527040867	0.0	0.0	0.718	0.0	33.0	0.646187013135731	16.0	25800.0	2643.0	0.48484848484848486	0.10244186046511627
chr9	2717501	2730037	ENSG00000168263	2717500	2717501	12536	0.0	0	0.3263017799057348	0.0	0.0	1.973	0.0	27.0	0.6676519248120241	14.0	22800.0	1996.0	0.5185185185185185	0.08754385964912281
chr9	2720468	2844241	ENSG00000080608	2720467	2720468	123773	6.0	1	0.033410867433462395	0.0	0.0	1.376	1.0	27.0	0.6676519248120241	14.0	22800.0	1996.0	0.5185185185185185	0.08754385964912281
chr9	3218296	3526004	ENSG00000080298	3218295	3218296	307708	0.8	0	0.02015604188449452	0.0	1.0	0.104	0.0	7.0	0.793263138379683	6.0	2400.0	0.0	0.8571428571428571	0.0
chr9	3824126	4348392	ENSG00000107249	3824125	3824126	524266	3.3	1	0.06058510783771533	0.0	0.0	0.736	0.0	9.0	0.685632914129886	4.0	6400.0	1593.0	0.4444444444444444	0.24890625
chr9	4490443	4587469	ENSG00000106688	4490442	4490443	97026	0.9	0	0.1945695853184136	0.0	0.0	0.833	0.0	3.0	1.0	3.0	2400.0	86.0	1.0	0.035833333333333335
chr9	4553385	4666674	ENSG00000106686	4553384	4553385	113289	0.2	0	0.20867341529469666	0.0	0.0	1.739	0.0	0.0		0.0				
chr9	4985032	5128183	ENSG00000096968	4985031	4985032	143151	1.4	1	0.02784181558277931	0.0	1.0	0.341	0.0	9.0	0.7335622212586626	6.0	3800.0	332.0	0.6666666666666666	0.08736842105263158
chr9	8314245	10612723	ENSG00000153707	8314244	8314245	2298478	0.3	0	0.2454632110285539	0.0	1.0	0.112	0.0	6.0	0.7993133362240125	5.0	3800.0	959.0	0.8333333333333334	0.2523684210526316
chr9	12775019	12822130	ENSG00000153714	12775018	12775019	47111	5.4	1	0.0879627980855602	0.0	0.0	1.378	0.0	8.0	0.7401023442440469	5.0	4800.0	128.0	0.625	0.02666666666666667
chr9	14081841	14398982	ENSG00000147862	14081840	14081841	317141	6.1	1	0.01550251650496361	0.0	1.0	0.225	0.0	44.0	0.6031285165052924	21.0	27000.0	7894.0	0.4772727272727273	0.2923703703703704
chr9	16203932	16276311	ENSG00000205549	16203931	16203932	72379	0.0	0	0.5267346124364822	0.0	0.0	1.957	0.0	4.0	0.805462187404089	3.0	1600.0	58.0	0.75	0.03625
chr9	16409500	16870841	ENSG00000173068	16409499	16409500	461341	0.1	0	0.33157772538463176	0.0	1.0	0.34	0.0	6.0	0.8201364589920624	5.0	3200.0	2183.0	0.8333333333333334	0.6821875
chr9	17134979	17503921	ENSG00000044459	17134978	17134979	368942	0.5	0	0.09220975380181894	0.0	0.0	1.187	0.0	6.0	0.7699647930480656	5.0	2800.0	541.0	0.8333333333333334	0.19321428571428573
chr9	18473891	18910948	ENSG00000178031	18473890	18473891	437057	0.0	0	0.15619269419872653	0.0	0.0	0.531	0.0	2.0	0.5228787452803376	0.0	1200.0	689.0	0.0	0.5741666666666667
chr9	20341662	20622542	ENSG00000171843	20341661	20341662	280880	1.1	1	0.02208568708824821	0.0	1.0	0.131	0.0	3.0	0.8996566681120063	3.0	2800.0	952.0	1.0	0.34
chr9	20658307	20995954	ENSG00000188352	20658306	20658307	337647	5.1	1	0.0338906243170824	0.0	0.0	0.877	0.0	15.0	0.7008385859093683	10.0	4000.0	530.0	0.6666666666666666	0.1325
chr9	20995305	21031635	ENSG00000188921	20995304	20995305	36330	0.1	0	0.08176910964508688	0.0	0.0	1.188	0.0	1.0	0.3979400086720376	0.0	400.0	0.0	0.0	0.0
chr9	23690101	23826335	ENSG00000107105	23690100	23690101	136234	0.0	0	0.550962033986057	0.0	1.0	0.189	0.0	1.0	1.0	1.0	600.0	0.0	1.0	0.0
chr9	27325206	27529779	ENSG00000120162	27325205	27325206	204573	1.4	1	0.08687266878809352	0.0	0.0	1.077	0.0	38.0	0.551065780517316	16.0	33400.0	4183.0	0.42105263157894735	0.12523952095808383
chr9	27546543	27573864	ENSG00000147894	27546542	27546543	27321	3.4	1	0.024643651754480675	0.0	0.0	0.928	0.0	38.0	0.551065780517316	16.0	33400.0	4183.0	0.42105263157894735	0.12523952095808383
chr9	27948075	28670283	ENSG00000174482	27948074	27948075	722208	0.0	0	0.5155189416624253	0.0	0.0	0.416	0.0	3.0	0.8409595817601124	2.0	800.0	376.0	0.6666666666666666	0.47
chr9	33218362	33248565	ENSG00000122711	33218361	33218362	30203	0.3	0	0.6505544916081568	0.0	0.0	1.186	0.0	13.0	0.44069480818232115	4.0	14800.0	954.0	0.3076923076923077	0.06445945945945945
chr9	34179002	34252521	ENSG00000165006	34179001	34179002	73519	9.4	1	0.039871040821078285	1.0	0.0	0.379	0.0	13.0	0.5050135156716542	3.0	6600.0	558.0	0.23076923076923078	0.08454545454545455
chr9	34252378	34329198	ENSG00000186638	34252377	34252378	76820	0.0	0	0.2297759811021545	0.0	0.0	0.885	0.0	13.0	0.5050135156716542	3.0	6600.0	558.0	0.23076923076923078	0.08454545454545455
chr9	35041091	35045988	ENSG00000174038	35041090	35041091	4897	0.1	0	0.014327222999483509	0.0	0.0	1.348	0.0	20.0	0.586712330995573	12.0	11400.0	2626.0	0.6	0.23035087719298245
chr9	35056060	35073246	ENSG00000165280	35056059	35056060	17186	24.3	1	0.04345084964692681	1.0	1.0	0.127	1.0	20.0	0.586712330995573	12.0	11400.0	2626.0	0.6	0.23035087719298245
chr9	35073831	35080013	ENSG00000221829	35073830	35073831	6182	2.6	1	0.023607327391643187	0.0	0.0	1.091	0.0	20.0	0.586712330995573	12.0	11400.0	2626.0	0.6	0.23035087719298245
chr9	35088684	35096591	ENSG00000165282	35088683	35088684	7907	6.2	1	0.01715299882021817	0.0	0.0	0.812	0.0	20.0	0.586712330995573	12.0	11400.0	2626.0	0.6	0.23035087719298245
chr9	35099887	35103154	ENSG00000165283	35099886	35099887	3267	28.0	1	0.03752489854263665	1.0	0.0	0.696	0.0	20.0	0.586712330995573	12.0	11400.0	2626.0	0.6	0.23035087719298245
