chrom	start	end	target_gene	tss_start	tss_end	gene_length	spleen	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr8	28205803	28347835	ENSG00000214050	28205802	28205803	142032	1.1	1	0.15228931118822256	0.0	0.0	1.215	0.0	16.0	0.586938684028314	7.0	12600.0	1521.0	0.4375	0.12071428571428572
chr8	28351728	28431775	ENSG00000104290	28351727	28351728	80047	0.7	0	0.11609790027736275	0.0	0.0	0.62	0.0	5.0	0.8193820026016112	4.0	1400.0	168.0	0.8	0.12
chr8	28457985	28613116	ENSG00000012232	28457984	28457985	155131	8.4	1	0.026241899282836482	1.0	0.0	0.677	0.0	13.0	0.6531838068900451	7.0	6600.0	266.0	0.5384615384615384	0.040303030303030306
chr8	28625177	28747759	ENSG00000104299	28625176	28625177	122582	14.7	1	0.020830228574038274	0.0	0.0	0.738	1.0	8.0	0.5493099345703164	3.0	5200.0	98.0	0.375	0.018846153846153846
chr8	28747910	28922281	ENSG00000147421	28747909	28747910	174371	1.9	1	0.015557971418545738	0.0	1.0	0.233	0.0	11.0	0.6855097738400698	7.0	8200.0	1216.0	0.6363636363636364	0.14829268292682926
chr8	28924795	29120641	ENSG00000197892	28924794	28924795	195846	8.7	1	0.01995326054229885	0.0	0.0	0.512	0.0	11.0	0.6855097738400698	7.0	8200.0	1216.0	0.6363636363636364	0.14829268292682926
chr8	29190580	29208185	ENSG00000120875	29190579	29190580	17605	0.7	0	0.20192211774317265	0.0	0.0	0.419	0.0	30.0	0.824480917941896	25.0	26000.0	1548.0	0.8333333333333334	0.05953846153846154
chr8	29920527	29940723	ENSG00000133872	29920526	29920527	20196	62.5	1	0.02343385206585023	1.0	0.0	0.83	0.0	8.0	0.586938684028314	4.0	5800.0	689.0	0.5	0.11879310344827586
chr8	29952913	30034724	ENSG00000104660	29952912	29952913	81811	31.2	1	0.009860392289997391	0.0	0.0	0.711	0.0	8.0	0.586938684028314	4.0	5800.0	689.0	0.5	0.11879310344827586
chr8	29989339	30002202	ENSG00000177669	29989338	29989339	12863	0.4	0	0.16247364918202634	0.0	0.0	1.153	0.0	8.0	0.586938684028314	4.0	5800.0	689.0	0.5	0.11879310344827586
chr8	30013812	30041156	ENSG00000104671	30013811	30013812	27344	22.0	1	0.02035515270316017	1.0	0.0	0.784	1.0	8.0	0.586938684028314	4.0	5800.0	689.0	0.5	0.11879310344827586
chr8	30241943	30429778	ENSG00000157110	30241942	30241943	187835	50.1	1	0.08547152777709878	0.0	1.0	0.272	0.0	18.0	0.6469087194321739	9.0	15400.0	488.0	0.5	0.03168831168831169
chr8	30535582	30585443	ENSG00000104687	30535581	30535582	49861	1.2	1	0.038963319040097984	1.0	0.0	0.909	0.0	10.0	0.4734427538256881	3.0	6200.0	55.0	0.3	0.008870967741935484
chr8	30631972	30671830	ENSG00000104695	30631971	30631972	39858	36.1	1	0.04102857374847963	1.0	0.0	0.524	0.0	8.0	0.41706094119810544	2.0	5600.0	55.0	0.25	0.009821428571428571
chr8	30853320	30891231	ENSG00000172733	30853319	30853320	37911	0.3	0	0.3342843411207125	0.0	1.0	0.295	0.0	5.0	0.6795880017344075	3.0	2400.0	209.0	0.6	0.08708333333333333
chr8	30891316	31031285	ENSG00000165392	30891315	30891316	139969	1.2	1	0.03290667794347734	0.0	0.0	0.945	0.0	5.0	0.6795880017344075	3.0	2400.0	209.0	0.6	0.08708333333333333
chr8	37553268	37557537	ENSG00000183779	37553267	37553268	4269	18.4	1	0.1403048155805562	0.0	0.0	0.713	0.0	30.0	0.7241857324753556	17.0	30400.0	5463.0	0.5666666666666667	0.17970394736842105
chr8	37641708	37702414	ENSG00000020181	37641707	37641708	60706	10.0	1	0.0782166327099868	0.0	0.0	0.612	0.0	36.0	0.6188985678526568	20.0	28000.0	3524.0	0.5555555555555556	0.12585714285714286
chr8	37700785	37707422	ENSG00000104221	37700784	37700785	6637	9.3	1	0.03952106530791361	1.0	0.0	1.203	1.0	36.0	0.6188985678526568	20.0	28000.0	3524.0	0.5555555555555556	0.12585714285714286
chr8	37716135	37756985	ENSG00000156675	37716134	37716135	40850	11.2	1	0.16616834471205122	0.0	0.0	0.867	0.0	36.0	0.6188985678526568	20.0	28000.0	3524.0	0.5555555555555556	0.12585714285714286
chr8	37791798	37797647	ENSG00000169154	37791797	37791798	5849	0.0	0	0.6870023054367967	0.0	0.0	1.278	0.0	36.0	0.6188985678526568	20.0	28000.0	3524.0	0.5555555555555556	0.12585714285714286
chr8	37820515	37824483	ENSG00000188778	37820514	37820515	3968	0.0	0	0.6060349484849633	0.0	0.0	1.683	0.0	36.0	0.6188985678526568	20.0	28000.0	3524.0	0.5555555555555556	0.12585714285714286
chr8	37887858	37917883	ENSG00000187840	37887857	37887858	30025	24.0	1	0.17037618208616034	0.0	0.0	1.505	0.0	42.0	0.602335171658478	23.0	31000.0	3749.0	0.5476190476190477	0.12093548387096774
chr8	37962759	38001594	ENSG00000129691	37962758	37962759	38835	16.7	1	0.017005577578916017	1.0	1.0	0.213	0.0	9.0	0.4156963291985763	3.0	4600.0	252.0	0.3333333333333333	0.05478260869565217
chr8	38001166	38008783	ENSG00000147465	38001165	38001166	7617	1.1	1	0.6411855065415141	0.0	0.0	1.613	0.0	9.0	0.4156963291985763	3.0	4600.0	252.0	0.3333333333333333	0.05478260869565217
chr8	38034050	38070819	ENSG00000156735	38034049	38034050	36769	3.6	1	0.06942319539913877	1.0	0.0	0.747	0.0	7.0	0.4753618124188454	2.0	3000.0	569.0	0.2857142857142857	0.18966666666666668
chr8	38082735	38133076	ENSG00000085788	38082734	38082735	50341	13.1	1	0.031110846985822067	0.0	0.0	0.769	0.0	8.0	0.48130142902653195	2.0	3200.0	639.0	0.25	0.1996875
chr8	38120647	38126761	ENSG00000147535	38120646	38120647	6114	25.6	1	0.1175846350383655	0.0	0.0	1.928	0.0	8.0	0.48130142902653195	2.0	3200.0	639.0	0.25	0.1996875
chr8	38127214	38239790	ENSG00000147548	38127213	38127214	112576	14.7	1	0.009360352137147459	0.0	1.0	0.142	0.0	8.0	0.48130142902653195	2.0	3200.0	639.0	0.25	0.1996875
chr8	38243724	38267045	ENSG00000165046	38243723	38243724	23321	0.8	0	0.08507039300199054	0.0	0.0	1.541	0.0	8.0	0.48130142902653195	2.0	3200.0	639.0	0.25	0.1996875
chr8	38268655	38326352	ENSG00000077782	38268654	38268655	57697	9.7	1	0.08922480264850728	0.0	1.0	0.215	0.0	21.0	0.5432737005434978	8.0	17800.0	3295.0	0.38095238095238093	0.1851123595505618
chr8	38585703	38710546	ENSG00000147526	38585702	38585703	124843	8.5	1	0.017919516368686158	0.0	0.0	0.591	0.0	14.0	0.5772296446058242	6.0	14800.0	2726.0	0.42857142857142855	0.1841891891891892
chr8	38758752	38831428	ENSG00000169499	38758751	38758752	72676	0.7	0	0.06812330302424648	0.0	0.0	0.388	0.0	8.0	0.6925759390300961	5.0	10600.0	629.0	0.625	0.05933962264150943
chr8	38831682	38846181	ENSG00000169495	38831681	38831682	14499	0.7	0	0.3054801967992739	0.0	0.0	1.338	0.0	6.0	0.6904445839281218	4.0	7200.0	593.0	0.6666666666666666	0.08236111111111111
chr8	38846326	38854343	ENSG00000169490	38846325	38846326	8017	19.9	1	0.0043365622918671	1.0	0.0	1.017	0.0	6.0	0.6904445839281218	4.0	7200.0	593.0	0.6666666666666666	0.08236111111111111
chr8	40010988	40012821	ENSG00000176907	40010987	40010988	1833	52.1	1	0.12246576207201865	0.0	0.0	1.796	0.0	9.0	0.7020843069582681	7.0	5800.0	155.0	0.7777777777777778	0.026724137931034484
chr8	40388108	40755352	ENSG00000165061	40388107	40388108	367244	0.2	0	0.5036394285609176	0.0	0.0	0.731	0.0	9.0	0.9331044454080042	9.0	4400.0	31.0	1.0	0.007045454545454546
chr8	41347914	41368499	ENSG00000147533	41347913	41347914	20585	24.0	1	0.04399866295784655	1.0	0.0	0.634	0.0	4.0	0.5669015600442577	2.0	2600.0	155.0	0.5	0.05961538461538462
chr8	41386724	41402565	ENSG00000147536	41386723	41386724	15841	1.3	1	0.04744390164302872	0.0	0.0	1.075	1.0	4.0	0.5669015600442577	2.0	2600.0	155.0	0.5	0.05961538461538462
chr8	42010463	42029191	ENSG00000070718	42010462	42010463	18728	8.1	1	0.05893890806918356	0.0	0.0	1.112	0.0	23.0	0.4779599537296081	7.0	19800.0	1173.0	0.30434782608695654	0.05924242424242424
chr8	42032235	42065242	ENSG00000104368	42032234	42032235	33007	1.6	1	0.07658436119885223	0.0	0.0	0.632	0.0	23.0	0.4779599537296081	7.0	19800.0	1173.0	0.30434782608695654	0.05924242424242424
chr8	42128819	42189973	ENSG00000104365	42128818	42128819	61154	10.3	1	0.03221611741744453	0.0	1.0	0.29	0.0	23.0	0.4779599537296081	7.0	19800.0	1173.0	0.30434782608695654	0.05924242424242424
chr8	42195971	42229326	ENSG00000070501	42195970	42195971	33355	15.6	1	0.05107755131076176	0.0	0.0	0.807	0.0	24.0	0.48716870583820854	8.0	20200.0	1211.0	0.3333333333333333	0.05995049504950495
chr8	42249141	42263415	ENSG00000078668	42249140	42249141	14274	60.9	1	0.1229642462215976	1.0	1.0	0.193	0.0	3.0	0.6666666666666666	2.0	1200.0	68.0	0.6666666666666666	0.056666666666666664
chr8	42273992	42397069	ENSG00000168575	42273991	42273992	123077	6.2	1	0.09105153928935228	0.0	1.0	0.326	0.0	16.0	0.6617687189111652	10.0	6400.0	500.0	0.625	0.078125
chr8	42396297	42409603	ENSG00000176209	42396296	42396297	13306	31.4	1	0.03338292694342815	1.0	0.0	1.058	0.0	16.0	0.6617687189111652	10.0	6400.0	500.0	0.625	0.078125
chr8	42552518	42592550	ENSG00000147432	42552517	42552518	40032	0.0	0	0.6623633353895797	0.0	0.0	0.955	0.0	14.0	0.7209606772070394	10.0	5400.0	476.0	0.7142857142857143	0.08814814814814814
chr8	42607762	42651535	ENSG00000147434	42607761	42607762	43773	0.0	0	0.5460184564267633	0.0	0.0	1.153	0.0	1.0	1.0	1.0	200.0	0.0	1.0	0.0
chr8	42691816	42698468	ENSG00000131931	42691815	42691816	6652	4.6	1	0.017982140529460146	0.0	0.0	0.489	1.0	1.0	1.0	1.0	200.0	0.0	1.0	0.0
chr8	42704779	42752433	ENSG00000120925	42704778	42704779	47654	5.1	1	0.010506377005837644	0.0	0.0	0.52	0.0	1.0	1.0	1.0	200.0	0.0	1.0	0.0
chr8	50822348	51706678	ENSG00000147481	50822347	50822348	884330	0.8	0	0.4270821690210221	0.0	0.0	0.445	0.0	1.0	1.0	1.0	400.0	0.0	1.0	0.0
chr8	53023398	53373519	ENSG00000147488	53023397	53023398	350121	0.0	0	0.5847584291909356	0.0	1.0	0.284	0.0	4.0	0.8807196863200843	3.0	1200.0	200.0	0.75	0.16666666666666666
chr8	55370494	55373448	ENSG00000164736	55370493	55370494	2954	12.5	1	0.07738554909221704	0.0	0.0	0.415	0.0	3.0	0.8409595817601124	2.0	1400.0	52.0	0.6666666666666666	0.037142857142857144
chr8	56014948	56454613	ENSG00000206579	56014947	56014948	439665	0.0	0	0.324981034925015	0.0	1.0	0.192	0.0	0.0		0.0				
chr8	56792371	56923940	ENSG00000254087	56792370	56792371	131569	81.7	1	0.17246861652449927	0.0	1.0	0.221	0.0	18.0	0.7813047920845059	13.0	23600.0	851.0	0.7222222222222222	0.036059322033898306
chr8	61591336	61779465	ENSG00000171316	61591335	61591336	188129	6.2	1	0.05071449757194471	0.0	1.0	0.076	0.0	29.0	0.5962292551494986	15.0	20600.0	3017.0	0.5172413793103449	0.14645631067961165
chr8	61969716	62414204	ENSG00000177182	61969715	61969716	444488	0.1	0	0.4212962676464467	0.0	0.0	0.417	0.0	29.0	0.5962292551494986	15.0	20600.0	3017.0	0.5172413793103449	0.14645631067961165
chr8	63927637	63951730	ENSG00000137563	63927636	63927637	24093	5.1	1	0.2332531580562424	0.0	0.0	0.495	0.0	1.0	1.0	1.0	1000.0	0.0	1.0	0.0
chr8	63961111	63998612	ENSG00000137561	63961110	63961111	37501	0.0	0	0.8191144700270607	0.0	0.0	1.091	0.0	1.0	1.0	1.0	1000.0	0.0	1.0	0.0
chr8	66933794	67012751	ENSG00000147570	66933793	66933794	78957	1.2	1	0.2622296412459191	0.0	0.0	1.583	0.0	14.0	0.8084827687588866	11.0	9000.0	504.0	0.7857142857142857	0.056
chr8	67039130	67087720	ENSG00000147573	67039129	67039130	48590	0.1	0	0.5851387757168315	0.0	0.0	1.177	0.0	4.0	0.40494718957209846	0.0	2000.0	253.0	0.0	0.1265
chr8	67088619	67090960	ENSG00000147571	67088618	67088619	2341	0.0	0	0.5191739357557446	0.0	0.0	0.72	0.0	4.0	0.40494718957209846	0.0	2000.0	253.0	0.0	0.1265
chr8	67372237	67430759	ENSG00000169085	67372236	67372237	58522	0.1	0	0.4858411402058572	0.0	0.0	0.795	0.0	8.0	0.4535703353244873	3.0	8400.0	936.0	0.375	0.11142857142857143
chr8	67474409	67526482	ENSG00000185697	67474408	67474409	52073	5.1	1	0.10512770402848608	0.0	1.0	0.08	0.0	8.0	0.4535703353244873	3.0	8400.0	936.0	0.375	0.11142857142857143
chr8	67540721	67579452	ENSG00000175073	67540720	67540721	38731	4.4	1	0.017469604921510274	0.0	1.0	0.119	0.0	8.0	0.4535703353244873	3.0	8400.0	936.0	0.375	0.11142857142857143
chr8	67782983	67834283	ENSG00000178460	67782982	67782983	51300	0.1	0	0.38534418977366897	0.0	0.0	0.904	0.0	3.0	0.8409595817601124	2.0	1000.0	0.0	0.6666666666666666	0.0
chr8	67974660	68108498	ENSG00000104218	67974659	67974660	133838	3.3	1	0.04446800575899381	0.0	0.0	0.931	0.0	2.0	0.5228787452803376	0.0	1400.0	110.0	0.0	0.07857142857142857
chr8	68085746	68255912	ENSG00000066777	68085745	68085746	170166	11.7	1	0.01270368216005946	0.0	1.0	0.143	0.0	2.0	0.5228787452803376	0.0	1400.0	110.0	0.0	0.07857142857142857
chr8	68334359	68658620	ENSG00000165078	68334358	68334359	324261	0.0	0	0.6535360832378236	0.0	0.0	1.237	0.0	2.0	0.7614393726401688	1.0	1000.0	0.0	0.5	0.0
chr8	70378858	70573150	ENSG00000137573	70378857	70378858	194292	0.6	0	0.09664072217856846	0.0	0.0	0.461	0.0	2.0	1.0	2.0	400.0	0.0	1.0	0.0
chr8	72109667	72274467	ENSG00000104313	72109666	72109667	164800	0.0	0	0.28737312053028785	0.0	1.0	0.332	0.0	0.0		0.0				
chr8	72753783	72756703	ENSG00000178860	72753782	72753783	2920	6.3	1	0.04552729998687626	0.0	0.0	1.385	0.0	6.0	0.8201364589920624	5.0	4600.0	336.0	0.8333333333333334	0.07304347826086957
chr8	73921098	73960357	ENSG00000147601	73921097	73921098	39259	7.9	1	0.017281385804050208	0.0	0.0	0.372	0.0	6.0	0.5399295860961313	3.0	1600.0	0.0	0.5	0.0
chr8	73976774	74036323	ENSG00000164764	73976773	73976774	59549	1.1	1	0.05649110375229535	0.0	0.0	1.158	0.0	6.0	0.5399295860961313	3.0	1600.0	0.0	0.5	0.0
chr8	74692331	74791145	ENSG00000104343	74692330	74692331	98814	6.2	1	0.01593120506463751	1.0	0.0	0.699	0.0	5.0	0.5683275015809501	2.0	1800.0	112.0	0.4	0.06222222222222222
chr8	74851403	74884522	ENSG00000154582	74851402	74851403	33119	46.5	1	0.05061821980712042	1.0	0.0	0.663	0.0	6.0	0.5237779172614553	2.0	4400.0	147.0	0.3333333333333333	0.03340909090909091
chr8	80676244	80680098	ENSG00000164683	80676243	80676244	3854	2.3	1	0.10724101908478333	0.0	0.0	0.804	0.0	8.0	0.4216612721865741	3.0	5200.0	1351.0	0.375	0.2598076923076923
chr8	80830951	80942524	ENSG00000147586	80830950	80830951	111573	23.8	1	0.06720647644897079	1.0	0.0	1.875	1.0	8.0	0.4216612721865741	3.0	5200.0	1351.0	0.375	0.2598076923076923
chr8	80870570	81143467	ENSG00000076554	80870569	80870570	272897	14.9	1	0.14610350065778932	0.0	0.0	1.164	0.0	8.0	0.4216612721865741	3.0	5200.0	1351.0	0.375	0.2598076923076923
chr8	81397853	81438500	ENSG00000205189	81397852	81397853	40647	2.4	1	0.030055091595389445	1.0	1.0	0.289	0.0	11.0	0.6173168168597608	7.0	4800.0	689.0	0.6363636363636364	0.14354166666666668
chr8	81540685	81787016	ENSG00000164684	81540684	81540685	246331	1.2	1	0.07048690995402797	0.0	1.0	0.234	0.0	9.0	0.4440599408767214	3.0	4400.0	540.0	0.3333333333333333	0.12272727272727273
chr8	81880044	82024303	ENSG00000076641	81880043	81880044	144259	7.5	1	0.08654557954230856	0.0	0.0	0.685	0.0	9.0	0.4440599408767214	3.0	4400.0	540.0	0.3333333333333333	0.12272727272727273
chr8	82570195	82598928	ENSG00000133731	82570194	82570195	28733	8.2	1	0.029351566995680325	0.0	0.0	0.877	0.0	3.0	0.681919163520225	2.0	1600.0	61.0	0.6666666666666666	0.038125
chr8	82605841	82608409	ENSG00000253598	82605840	82605841	2568	0.3	0	0.07501149602562268	0.0	0.0	1.806	0.0	3.0	0.681919163520225	2.0	1600.0	61.0	0.6666666666666666	0.038125
chr8	82613568	82645138	ENSG00000104231	82613567	82613568	31570	15.8	1	0.02805109355788817	1.0	0.0	1.265	0.0	3.0	0.681919163520225	2.0	1600.0	61.0	0.6666666666666666	0.038125
chr8	82644668	82671750	ENSG00000164695	82644667	82644668	27082	5.0	1	0.1916327889111396	0.0	0.0	1.41	0.0	7.0	0.7273592830173357	4.0	3000.0	261.0	0.5714285714285714	0.087
chr8	82711815	82755101	ENSG00000104497	82711814	82711815	43286	5.4	1	0.006773034689651735	0.0	0.0	1.624	0.0	6.0	0.8409595817601124	4.0	1800.0	261.0	0.6666666666666666	0.145
chr8	85095021	85834079	ENSG00000184672	85095020	85095021	739058	1.8	1	0.45554097926307596	0.0	0.0	0.541	0.0	0.0		0.0				
chr8	86376080	86393722	ENSG00000104267	86376079	86376080	17642	8.2	1	0.1968102070717646	0.0	0.0	1.373	0.0	1.0	1.0	1.0	200.0	11.0	1.0	0.055
chr8	87354966	87490649	ENSG00000123124	87354965	87354966	135683	10.1	1	0.11722354113207445	1.0	1.0	0.248	0.0	4.0	0.555462187404089	2.0	1600.0	2.0	0.5	0.00125
chr8	90914086	90940116	ENSG00000164823	90914085	90914086	26030	4.4	1	0.015285165832619085	1.0	0.0	0.427	0.0	6.0	0.6241212491494489	3.0	4000.0	539.0	0.5	0.13475
chr8	90945563	91015456	ENSG00000104320	90945562	90945563	69893	10.6	1	0.002778430613455309	1.0	0.0	1.01	0.0	6.0	0.6241212491494489	3.0	4000.0	539.0	0.5	0.13475
chr8	91013632	91064320	ENSG00000104325	91013631	91013632	50688	46.2	1	0.12235140005951635	0.0	0.0	1.676	0.0	6.0	0.6241212491494489	3.0	4000.0	539.0	0.5	0.13475
chr8	91070835	91107703	ENSG00000104327	91070834	91070835	36868	0.0	0	0.530527095184805	0.0	0.0	0.511	0.0	6.0	0.6241212491494489	3.0	4000.0	539.0	0.5	0.13475
chr8	91634222	91803860	ENSG00000180694	91634221	91634222	169638	5.1	1	0.022193680722621675	1.0	0.0	0.612	0.0	5.0	0.6285335007137463	2.0	1600.0	0.0	0.4	0.0
chr8	94741583	94753245	ENSG00000183808	94741582	94741583	11662	4.8	1	0.03469090045087759	1.0	0.0	0.539	0.0	12.0	0.651704017402901	7.0	5400.0	292.0	0.5833333333333334	0.05407407407407407
chr8	94767071	94831462	ENSG00000164953	94767070	94767071	64391	0.9	0	0.0540692234259428	0.0	0.0	0.944	0.0	12.0	0.651704017402901	7.0	5400.0	292.0	0.5833333333333334	0.05407407407407407
chr8	94870034	94938294	ENSG00000164951	94870033	94870034	68260	5.9	1	0.12051168133412067	0.0	0.0	0.49	0.0	12.0	0.651704017402901	7.0	5400.0	292.0	0.5833333333333334	0.05407407407407407
chr8	95653301	95719694	ENSG00000104413	95653300	95653301	66393	0.0	0	0.411488331031086	0.0	1.0	0.236	0.0	4.0	0.805462187404089	3.0	3200.0	847.0	0.75	0.2646875
chr8	95731930	95806064	ENSG00000156162	95731929	95731930	74134	6.5	1	0.013015306110495627	0.0	0.0	1.074	0.0	4.0	0.805462187404089	3.0	3200.0	847.0	0.75	0.2646875
chr8	95825538	95893974	ENSG00000164941	95825537	95825538	68436	8.3	1	0.012900685120605408	0.0	1.0	0.314	1.0	2.0	0.4999999999999999	1.0	1400.0	577.0	0.5	0.41214285714285714
chr8	95891997	95908906	ENSG00000175305	95891996	95891997	16909	1.2	1	0.06495659451808293	0.0	0.0	0.377	0.0	12.0	0.641292456018876	7.0	10600.0	756.0	0.5833333333333334	0.07132075471698113
chr8	95907994	96128683	ENSG00000156170	95907993	95907994	220689	1.5	1	0.07850524411352736	0.0	0.0	1.197	0.0	40.0	0.712898942026533	25.0	28000.0	1047.0	0.625	0.037392857142857144
chr8	95938199	95961639	ENSG00000164938	95938198	95938199	23440	38.3	1	0.12277278882954455	0.0	0.0	1.384	0.0	40.0	0.712898942026533	25.0	28000.0	1047.0	0.625	0.037392857142857144
chr8	96146031	96168912	ENSG00000175895	96146030	96146031	22881	12.7	1	0.03957661416415792	0.0	0.0	0.453	0.0	41.0	0.7082643030815039	25.0	28600.0	1047.0	0.6097560975609756	0.036608391608391605
chr8	96257146	96281429	ENSG00000156172	96257145	96257146	24283	1.0	0	0.03568435469325811	0.0	0.0	1.423	0.0	41.0	0.7082643030815039	25.0	28600.0	1047.0	0.6097560975609756	0.036608391608391605
chr8	97251625	97273838	ENSG00000156469	97251624	97251625	22213	14.7	1	0.026428742934391517	1.0	0.0	1.276	0.0	5.0	0.7707743928643523	4.0	4400.0	14.0	0.8	0.003181818181818182
chr8	97273942	97349223	ENSG00000156471	97273941	97273942	75281	1.4	1	0.026586751508705958	1.0	0.0	0.448	0.0	5.0	0.7707743928643523	4.0	4400.0	14.0	0.8	0.003181818181818182
chr8	98656406	98740998	ENSG00000147649	98656405	98656406	84592	16.4	1	0.0390635366175988	1.0	0.0	0.431	0.0	28.0	0.6587761170595223	18.0	18200.0	1777.0	0.6428571428571429	0.09763736263736264
chr8	98787284	98865241	ENSG00000104341	98787283	98787284	77957	26.6	1	0.0750616620488921	0.0	0.0	1.797	0.0	28.0	0.6587761170595223	18.0	18200.0	1777.0	0.6428571428571429	0.09763736263736264
chr8	98881067	99048944	ENSG00000132561	98881066	98881067	167877	3.1	1	0.19727704244284666	0.0	0.0	0.875	0.0	28.0	0.6587761170595223	18.0	18200.0	1777.0	0.6428571428571429	0.09763736263736264
chr8	99037078	99058697	ENSG00000156482	99037077	99037078	21619	1852.7	1	0.053729051946651035	1.0	0.0	0.486	0.0	28.0	0.6587761170595223	18.0	18200.0	1777.0	0.6428571428571429	0.09763736263736264
chr8	99076538	99105838	ENSG00000177459	99076537	99076538	29300	0.0	0	0.4356662072512701	0.0	0.0	1.207	0.0	28.0	0.6587761170595223	18.0	18200.0	1777.0	0.6428571428571429	0.09763736263736264
chr8	99114571	99129469	ENSG00000132541	99114570	99114571	14898	5.6	1	0.4537858689136943	0.0	0.0	0.977	0.0	28.0	0.6587761170595223	18.0	18200.0	1777.0	0.6428571428571429	0.09763736263736264
chr8	99202060	99306621	ENSG00000104361	99202059	99202060	104561	7.0	1	0.06122309738901415	0.0	0.0	1.413	0.0	2.0	0.3494850021680093	0.0	1200.0	9.0	0.0	0.0075
chr8	101162811	101166230	ENSG00000147669	101162810	101162811	3419	33.2	1	0.020062083299893608	1.0	0.0	1.879	0.0	31.0	0.7467773004480436	22.0	19200.0	1329.0	0.7096774193548387	0.06921875
chr8	101170133	101271506	ENSG00000104450	101170132	101170133	101373	1.9	1	0.0323424187776062	0.0	0.0	0.761	0.0	31.0	0.7467773004480436	22.0	19200.0	1329.0	0.7096774193548387	0.06921875
chr8	101269287	101348446	ENSG00000034677	101269286	101269287	79159	24.1	1	0.00782302620603628	0.0	0.0	0.473	0.0	31.0	0.7467773004480436	22.0	19200.0	1329.0	0.7096774193548387	0.06921875
chr8	101521979	101572012	ENSG00000186106	101521978	101521979	50033	7.0	1	0.09268026695171552	1.0	0.0	0.597	0.0	34.0	0.7308548917125108	24.0	21600.0	1544.0	0.7058823529411765	0.07148148148148148
chr8	101585115	101675643	ENSG00000174226	101585114	101585115	90528	0.0	0	0.1860150126542432	0.0	0.0	1.095	0.0	9.0	0.710882223185782	7.0	6200.0	321.0	0.7777777777777778	0.051774193548387096
chr8	101698043	101735037	ENSG00000070756	101698042	101698043	36994	472.9	1	0.050268871415568114	0.0	1.0	0.27	0.0	9.0	0.710882223185782	7.0	6200.0	321.0	0.7777777777777778	0.051774193548387096
chr8	101928752	101965616	ENSG00000164924	101928751	101928752	36864	155.2	1	0.03206297873607605	0.0	0.0	0.357	0.0	24.0	0.47155550037286736	7.0	21400.0	1510.0	0.2916666666666667	0.0705607476635514
chr8	102190105	102218421	ENSG00000120963	102190104	102190105	28316	93.1	1	0.02752384596144097	1.0	0.0	0.75	0.0	24.0	0.47155550037286736	7.0	21400.0	1510.0	0.2916666666666667	0.0705607476635514
chr8	102504659	102681954	ENSG00000083307	102504658	102504659	177295	0.0	0	0.4019091882728969	0.0	1.0	0.27	0.0	4.0	0.6747425010840047	3.0	3400.0	935.0	0.75	0.275
chr8	103563799	103573245	ENSG00000155087	103563798	103563799	9446	0.0	0	0.35715962982073657	0.0	1.0	0.271	0.0	36.0	0.6657896973500428	20.0	45200.0	2464.0	0.5555555555555556	0.05451327433628319
chr8	103661006	103668130	ENSG00000155090	103661005	103661006	7124	25.5	1	0.13176623626847495	0.0	0.0	0.865	0.0	36.0	0.6657896973500428	20.0	45200.0	2464.0	0.5555555555555556	0.05451327433628319
chr8	104152937	104242533	ENSG00000164929	104152936	104152937	89596	13.1	1	0.4029760464345134	0.0	0.0	1.549	0.0	13.0	0.7802051925822101	10.0	9600.0	43.0	0.7692307692307693	0.004479166666666667
chr8	104310660	104345094	ENSG00000164930	104310659	104310660	34434	2.6	1	0.03776401689249485	0.0	0.0	1.079	0.0	19.0	0.7008051700271003	13.0	11800.0	166.0	0.6842105263157895	0.014067796610169492
chr8	104383742	104395225	ENSG00000164932	104383741	104383742	11483	2.6	1	0.04561572801990112	0.0	0.0	1.399	0.0	6.0	0.5287717878243624	3.0	2200.0	123.0	0.5	0.05590909090909091
chr8	104410862	104427417	ENSG00000164933	104410861	104410862	16555	9.8	1	0.008092694124855386	1.0	0.0	1.319	0.0	6.0	0.5287717878243624	3.0	2200.0	123.0	0.5	0.05590909090909091
chr8	104426941	104455681	ENSG00000164934	104426940	104426941	28740	9.8	1	0.014796684840715956	1.0	0.0	0.852	0.0	6.0	0.5287717878243624	3.0	2200.0	123.0	0.5	0.05590909090909091
chr8	105342551	105479281	ENSG00000147647	105342550	105342551	136730	0.2	0	0.95916187974518	0.0	0.0	1.169	0.0	5.0	0.8	4.0	1800.0	31.0	0.8	0.017222222222222222
chr8	105351314	105368917	ENSG00000164935	105351313	105351314	17603	0.0	0	0.5479234769958062	0.0	0.0	1.156	0.0	5.0	0.8	4.0	1800.0	31.0	0.8	0.017222222222222222
chr8	106330919	106816760	ENSG00000169946	106330918	106330919	485841	1.7	1	0.14620437204032086	0.0	1.0	0.145	0.0	6.0	0.8494850021680094	5.0	1400.0	206.0	0.8333333333333334	0.14714285714285713
chr8	109619078	109799844	ENSG00000164841	109619077	109619078	180766	0.0	0	0.2351350801675989	0.0	0.0	1.469	0.0	0.0		0.0				
chr8	110253147	110346614	ENSG00000120526	110253146	110253147	93467	6.7	1	0.009669964600415536	1.0	0.0	1.006	0.0	2.0	0.6505149978319905	1.0	1200.0	0.0	0.5	0.0
