chrom	start	end	target_gene	tss_start	tss_end	gene_length	pancreas	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr12	2055219	2113701	ENSG00000151065	2055218	2055219	58482	3.2	1	0.02404306538024561	0.0	0.0	1.055	0.0	21.0	0.5143309776949937	8.0	6815.0	571.0	0.38095238095238093	0.08378576669112252
chr12	2079951	2802108	ENSG00000151067	2079950	2079951	722157	0.4	0	0.15533530112180569	0.0	1.0	0.102	0.0	14.0	0.49004934846051323	4.0	2952.0	376.0	0.2857142857142857	0.12737127371273713
chr12	2904118	2914576	ENSG00000004478	2904117	2904118	10458	35.1	1	0.03170251244996428	0.0	0.0	0.504	0.0	8.0	0.5625523107892153	3.0	2507.0	205.0	0.375	0.08177104108496211
chr12	2921787	2968957	ENSG00000111203	2921786	2921787	47170	8.9	1	0.026604186229449985	0.0	0.0	0.951	0.0	8.0	0.5625523107892153	3.0	2507.0	205.0	0.375	0.08177104108496211
chr12	2934513	2944710	ENSG00000053702	2934512	2934513	10197	1.1	1	0.047640771389620994	0.0	0.0	1.544	0.0	8.0	0.5625523107892153	3.0	2507.0	205.0	0.375	0.08177104108496211
chr12	2966846	2986206	ENSG00000111206	2966845	2966846	19360	0.1	0	0.13122411765902284	0.0	0.0	0.591	0.0	8.0	0.5625523107892153	3.0	2507.0	205.0	0.375	0.08177104108496211
chr12	2985423	2998626	ENSG00000171792	2985422	2985423	13203	3.5	1	0.009854804581470342	0.0	0.0	1.251	0.0	8.0	0.5625523107892153	3.0	2507.0	205.0	0.375	0.08177104108496211
chr12	2986388	3050306	ENSG00000078246	2986387	2986388	63918	3.8	1	0.05680575990057025	0.0	0.0	0.879	0.0	8.0	0.5625523107892153	3.0	2507.0	205.0	0.375	0.08177104108496211
chr12	3186520	3395730	ENSG00000011105	3186519	3186520	209210	5.2	1	0.08665632377489936	0.0	0.0	0.519	0.0	23.0	0.39717559634483385	5.0	6791.0	746.0	0.21739130434782608	0.10985127374466205
chr12	3490514	3703139	ENSG00000111218	3490513	3490514	212625	0.1	0	0.5099810904448819	0.0	1.0	0.303	0.0	10.0	0.9421870347364225	10.0	2912.0	45.0	1.0	0.015453296703296704
chr12	3715798	3873985	ENSG00000130038	3715797	3715798	158187	0.1	0	0.12749622091337093	0.0	0.0	0.866	0.0	0.0		0.0				
chr12	4537320	4554780	ENSG00000111241	4537319	4537320	17460	0.0	0	1.0000000000000002	0.0	0.0	1.428	0.0	1.0	1.0	1.0	223.0	0.0	1.0	0.0
chr12	4596893	4647674	ENSG00000047621	4596892	4596893	50781	1.9	1	0.015460258525518153	0.0	0.0	0.67	0.0	1.0	1.0	1.0	223.0	0.0	1.0	0.0
chr12	4671369	4723325	ENSG00000010219	4671368	4671369	51956	1.2	1	0.018023875296598043	0.0	0.0	1.508	0.0	3.0	0.36550631947307805	0.0	996.0	170.0	0.0	0.1706827309236948
chr12	4724673	4758213	ENSG00000111254	4724672	4724673	33540	0.6	0	0.17025797128805648	0.0	0.0	0.528	0.0	3.0	0.36550631947307805	0.0	996.0	170.0	0.0	0.1706827309236948
chr12	4758260	4798454	ENSG00000139180	4758259	4758260	40194	9.3	1	0.06548346213092818	1.0	0.0	0.64	0.0	3.0	0.36550631947307805	0.0	996.0	170.0	0.0	0.1706827309236948
chr12	4829506	4960277	ENSG00000130035	4829505	4829506	130771	0.0	0	0.2149466024700367	0.0	0.0	1.388	0.0	3.0	0.36550631947307805	0.0	996.0	170.0	0.0	0.1706827309236948
chr12	5019070	5040527	ENSG00000111262	5019069	5019070	21457	0.0	0	0.5374643725235118	0.0	0.0	0.73	0.0	2.0	0.770921545004337	1.0	300.0	267.0	0.5	0.89
chr12	5153084	5155949	ENSG00000130037	5153083	5153084	2865	0.3	0	0.36739534165482907	0.0	0.0	0.919	0.0	2.0	0.770921545004337	1.0	300.0	267.0	0.5	0.89
chr12	5541277	5630702	ENSG00000185652	5541276	5541277	89425	0.1	0	0.14643026370713702	0.0	0.0	0.366	0.0	3.0	0.8472810300028913	2.0	489.0	0.0	0.6666666666666666	0.0
chr12	5641034	6055398	ENSG00000047617	5641033	5641034	414364	0.2	0	0.0792547427647882	0.0	0.0	0.961	0.0	1.0	0.5418430900086738	0.0	153.0	0.0	0.0	0.0
chr12	6058039	6233936	ENSG00000110799	6058038	6058039	175897	6.6	1	0.09528467642965922	0.0	0.0	0.593	0.0	1.0	1.0	1.0	150.0	47.0	1.0	0.31333333333333335
chr12	6419601	6437672	ENSG00000008323	6419600	6419601	18071	2.3	1	0.44073881444339397	0.0	0.0	1.001	0.0	44.0	0.5190358372309618	18.0	12675.0	706.0	0.4090909090909091	0.05570019723865878
chr12	6437922	6451280	ENSG00000067182	6437921	6437922	13358	24.2	1	0.04680176358617226	0.0	1.0	0.236	0.0	44.0	0.5190358372309618	18.0	12675.0	706.0	0.4090909090909091	0.05570019723865878
chr12	6456008	6486896	ENSG00000111319	6456007	6456008	30888	16.2	1	0.2983049905072283	0.0	0.0	0.912	0.0	44.0	0.5190358372309618	18.0	12675.0	706.0	0.4090909090909091	0.05570019723865878
chr12	6484210	6500733	ENSG00000111321	6484209	6484210	16523	32.6	1	0.0757624556486065	0.0	0.0	0.491	0.0	44.0	0.5190358372309618	18.0	12675.0	706.0	0.4090909090909091	0.05570019723865878
chr12	6554032	6560884	ENSG00000139193	6554031	6554032	6852	0.1	0	0.40131738655576	0.0	0.0	0.92	0.0	44.0	0.5190358372309618	18.0	12675.0	706.0	0.4090909090909091	0.05570019723865878
chr12	6560855	6575683	ENSG00000139192	6560854	6560855	14828	3.8	1	0.035084171536227324	0.0	0.0	1.224	0.0	44.0	0.5190358372309618	18.0	12675.0	706.0	0.4090909090909091	0.05570019723865878
chr12	6571402	6580153	ENSG00000139190	6571401	6571402	8751	4.1	1	0.1408581901826276	0.0	0.0	1.145	0.0	44.0	0.5190358372309618	18.0	12675.0	706.0	0.4090909090909091	0.05570019723865878
chr12	6601149	6603007	ENSG00000111639	6601148	6601149	1858	19.8	1	0.03448547179650022	1.0	0.0	1.256	1.0	11.0	0.3737357166151044	2.0	2818.0	560.0	0.18181818181818182	0.198722498225692
chr12	6602521	6641121	ENSG00000010292	6602520	6602521	38600	2.7	1	0.02545560660924974	0.0	0.0	0.582	1.0	11.0	0.3737357166151044	2.0	2818.0	560.0	0.18181818181818182	0.198722498225692
chr12	6643092	6647537	ENSG00000111640	6643091	6643092	4445	236.3	1	0.21171728099727735	0.0	0.0	0.667	0.0	11.0	0.3737357166151044	2.0	2818.0	560.0	0.18181818181818182	0.198722498225692
chr12	6647540	6665239	ENSG00000010295	6647539	6647540	17699	1.2	1	0.016728308931472303	0.0	0.0	0.695	0.0	11.0	0.3737357166151044	2.0	2818.0	560.0	0.18181818181818182	0.198722498225692
chr12	6666028	6677857	ENSG00000111641	6666027	6666028	11829	8.5	1	0.026406161564064327	1.0	1.0	0.168	1.0	11.0	0.3737357166151044	2.0	2818.0	560.0	0.18181818181818182	0.198722498225692
chr12	6679248	6716642	ENSG00000111642	6679247	6679248	37394	15.5	1	0.010077211469530086	1.0	1.0	0.156	1.0	11.0	0.3737357166151044	2.0	2818.0	560.0	0.18181818181818182	0.198722498225692
chr12	7623408	7656489	ENSG00000177575	7623407	7623408	33081	9.3	1	0.1829236083351188	0.0	0.0	0.443	0.0	1.0	1.0	1.0	150.0	0.0	1.0	0.0
chr12	8071825	8088871	ENSG00000059804	8071824	8071825	17046	2.2	1	0.06200538337653495	0.0	0.0	0.65	0.0	6.0	0.7509260878969286	4.0	1649.0	697.0	0.6666666666666666	0.422680412371134
chr12	8185298	8208099	ENSG00000065970	8185297	8185298	22801	4.0	1	0.039291761579836944	0.0	1.0	0.242	0.0	10.0	0.6771167569474243	6.0	3167.0	1093.0	0.6	0.3451215661509315
chr12	8210897	8219067	ENSG00000171860	8210896	8210897	8170	1.5	1	0.1094717957091484	0.0	0.0	1.585	0.0	7.0	0.645484186540494	4.0	2717.0	1083.0	0.5714285714285714	0.3986013986013986
chr12	8234806	8250367	ENSG00000089818	8234805	8234806	15561	8.6	1	0.10563194335992412	1.0	0.0	0.653	0.0	7.0	0.645484186540494	4.0	2717.0	1083.0	0.5714285714285714	0.3986013986013986
chr12	9747146	9760482	ENSG00000111796	9747145	9747146	13336	0.1	0	0.2649264523125849	0.0	0.0	1.441	0.0	1.0	0.5418430900086738	0.0	173.0	0.0	0.0	0.0
chr12	9817564	9848413	ENSG00000069493	9817563	9817564	30849	0.8	0	0.12408452663261894	0.0	0.0	0.67	0.0	3.0	0.59820711789982	1.0	512.0	0.0	0.3333333333333333	0.0
chr12	9868455	9885895	ENSG00000184293	9868454	9868455	17440	0.1	0	0.3132367617838845	0.0	0.0	1.306	0.0	3.0	0.59820711789982	1.0	512.0	0.0	0.3333333333333333	0.0
chr12	9905081	9913497	ENSG00000110848	9905080	9905081	8416	0.5	0	0.1958598498035236	0.0	0.0	0.917	0.0	1.0	0.7109351736821121	1.0	174.0	0.0	1.0	0.0
chr12	9980076	9997606	ENSG00000150045	9980075	9980076	17530	0.0	0	0.3923090042158237	0.0	0.0	1.484	0.0	1.0	0.7109351736821121	1.0	174.0	0.0	1.0	0.0
chr12	10005582	10022735	ENSG00000110852	10005581	10005582	17153	1.0	0	0.0852846233738202	0.0	0.0	1.188	0.0	0.0		0.0				
chr12	10103914	10148293	ENSG00000172322	10103913	10103914	44379	0.3	0	0.2963974775006468	0.0	0.0	1.43	0.0	0.0		0.0				
chr12	10138240	10166023	ENSG00000165682	10138239	10138240	27783	0.0	0	0.5519871364825848	0.0	0.0	1.446	0.0	0.0		0.0				
chr12	10163225	10171218	ENSG00000256660	10163224	10163225	7993	0.0	0	0.3973200331477713	0.0	0.0	1.1	0.0	3.0	0.7509260878969286	2.0	495.0	49.0	0.6666666666666666	0.09898989898989899
chr12	10183275	10218565	ENSG00000197992	10183274	10183275	35290	0.0	0	0.2211630208375523	0.0	0.0	1.206	0.0	3.0	0.7509260878969286	2.0	495.0	49.0	0.6666666666666666	0.09898989898989899
chr12	10222152	10264226	ENSG00000150048	10222151	10222152	42074	0.7	0	0.1421163263464069	0.0	0.0	1.929	0.0	3.0	0.7509260878969286	2.0	495.0	49.0	0.6666666666666666	0.09898989898989899
chr12	10269375	10282857	ENSG00000172243	10269374	10269375	13482	1.3	1	0.17456159477806668	0.0	0.0	1.876	0.0	3.0	0.7509260878969286	2.0	495.0	49.0	0.6666666666666666	0.09898989898989899
chr12	10851682	10875911	ENSG00000060138	10851681	10851682	24229	101.9	1	0.5720864142321336	0.0	0.0	0.963	0.0	4.0	0.5241297396048086	2.0	938.0	75.0	0.5	0.07995735607675906
chr12	11802787	12048336	ENSG00000139083	11802786	11802787	245549	3.8	1	0.04945198692189432	1.0	1.0	0.318	0.0	47.0	0.2877407152139566	5.0	15535.0	2864.0	0.10638297872340426	0.18435790151271322
chr12	12268958	12419946	ENSG00000070018	12268957	12268958	150988	1.9	1	0.04790689959062297	0.0	1.0	0.318	0.0	5.0	0.7687481389456897	4.0	995.0	37.0	0.8	0.0371859296482412
chr12	12628828	12715317	ENSG00000111266	12628827	12628828	86489	7.1	1	0.04283207267904165	1.0	0.0	0.502	0.0	17.0	0.34947627210441934	2.0	4063.0	911.0	0.11764705882352941	0.22421855771597343
chr12	13093708	13105081	ENSG00000111291	13093707	13093708	11373	0.3	0	0.23042976482880745	0.0	0.0	0.898	0.0	16.0	0.3905406826597583	2.0	3528.0	287.0	0.125	0.08134920634920635
chr12	13127797	13153207	ENSG00000013583	13127796	13127797	25410	28.3	1	0.02486417055777653	1.0	0.0	1.758	0.0	16.0	0.3905406826597583	2.0	3528.0	287.0	0.125	0.08134920634920635
chr12	13197217	13295455	ENSG00000084444	13197216	13197217	98238	1.1	1	0.206913065292798	0.0	0.0	0.499	0.0	13.0	0.39424748540983945	2.0	2901.0	287.0	0.15384615384615385	0.098931402964495
chr12	13236493	13256619	ENSG00000111305	13236492	13236493	20126	1.8	1	0.3887983691168376	0.0	0.0	0.927	0.0	13.0	0.39424748540983945	2.0	2901.0	287.0	0.15384615384615385	0.098931402964495
chr12	13349649	13369708	ENSG00000134531	13349648	13349649	20059	12.3	1	0.1335658457135686	0.0	0.0	0.787	0.0	13.0	0.39424748540983945	2.0	2901.0	287.0	0.15384615384615385	0.098931402964495
chr12	13693164	14133053	ENSG00000273079	13693163	13693164	439889	0.0	0	0.5432563618944816	0.0	1.0	0.061	0.0	2.0	1.0	2.0	300.0	0.0	1.0	0.0
chr12	15773091	16035263	ENSG00000151491	15773090	15773091	262172	2.7	1	0.03978420054241793	0.0	1.0	0.311	0.0	8.0	0.2637510340692752	0.0	2067.0	417.0	0.0	0.20174165457184326
chr12	16701306	16763528	ENSG00000048540	16701305	16701306	62222	7.6	1	0.2439604373082432	0.0	0.0	0.569	0.0	10.0	0.8096518958419235	9.0	2133.0	1585.0	0.9	0.7430848570089077
chr12	21284135	21392180	ENSG00000134538	21284134	21284135	108045	0.0	0	1.0000000000000002	0.0	0.0	1.354	0.0	1.0	1.0	1.0	150.0	0.0	1.0	0.0
chr12	23682439	24103966	ENSG00000134532	23682438	23682439	421527	0.0	0	0.11752557447445545	0.0	1.0	0.188	0.0	0.0		0.0				
chr12	25173935	25261268	ENSG00000118308	25173934	25173935	87333	8.2	1	0.14580036048390407	0.0	0.0	0.886	0.0	4.0	0.8854607725021685	3.0	649.0	80.0	0.75	0.12326656394453005
chr12	25261353	25348096	ENSG00000118307	25261352	25261353	86743	0.2	0	0.17130068932969172	0.0	0.0	0.957	0.0	4.0	0.8854607725021685	3.0	649.0	80.0	0.75	0.12326656394453005
chr12	26111961	26232825	ENSG00000123094	26111960	26111961	120864	1.3	1	0.060562687606888585	0.0	1.0	0.349	0.0	1.0	0.4218703473642241	0.0	441.0	284.0	0.0	0.6439909297052154
chr12	27485786	27576241	ENSG00000029153	27485785	27485786	90455	0.5	0	0.10502645548364206	0.0	0.0	0.878	0.0	8.0	0.40746250035729087	1.0	1849.0	199.0	0.125	0.10762574364521363
chr12	27619742	27655118	ENSG00000165935	27619741	27619742	35376	0.0	0	0.433797969556404	0.0	0.0	1.516	0.0	8.0	0.40746250035729087	1.0	1849.0	199.0	0.125	0.10762574364521363
chr12	27676363	27848497	ENSG00000110841	27676362	27676363	172134	7.1	1	0.05540381986992332	0.0	0.0	0.751	0.0	8.0	0.40746250035729087	1.0	1849.0	199.0	0.125	0.10762574364521363
chr12	27915670	27924209	ENSG00000205693	27915669	27915670	8539	0.1	0	0.19170665513661275	0.0	0.0	1.881	0.0	11.0	0.5884300758489309	5.0	2688.0	63.0	0.45454545454545453	0.0234375
chr12	27932952	27955973	ENSG00000087448	27932951	27932952	23021	7.5	1	0.023529554360827275	0.0	0.0	0.724	0.0	11.0	0.5884300758489309	5.0	2688.0	63.0	0.45454545454545453	0.0234375
chr12	30862485	30907885	ENSG00000110888	30862484	30862485	45400	2.3	1	0.028801337259990494	0.0	0.0	0.381	0.0	3.0	0.20992104592542946	0.0	1321.0	253.0	0.0	0.19152157456472368
chr12	31079361	31149534	ENSG00000110900	31079360	31079361	70173	0.3	0	0.10214979605007457	0.0	0.0	1.291	0.0	1.0	0.5418430900086738	0.0	271.0	0.0	0.0	0.0
chr12	31944122	31945175	ENSG00000188375	31944121	31944122	1053	0.2	0	0.07900039436866411	0.0	0.0	0.0	0.0	10.0	0.6722048228445255	6.0	1867.0	87.0	0.6	0.04659882163899304
chr12	32112303	32146039	ENSG00000174718	32112302	32112303	33736	2.3	1	0.09724656978273792	0.0	0.0	0.408	0.0	10.0	0.6722048228445255	6.0	1867.0	87.0	0.6	0.04659882163899304
chr12	41086243	41466220	ENSG00000018236	41086242	41086243	379977	0.6	0	0.3355202420546625	0.0	0.0	0.373	0.0	2.0	0.8554675868410561	2.0	402.0	0.0	1.0	0.0
chr12	45609769	45834187	ENSG00000177119	45609768	45609769	224418	5.7	1	0.08344987053416028	1.0	0.0	1.141	0.0	13.0	0.4172875888981432	2.0	3671.0	133.0	0.15384615384615385	0.036229910106238085
chr12	46576845	46663800	ENSG00000111371	46576844	46576845	86955	7.0	1	0.11812162199962792	0.0	0.0	0.35	0.0	7.0	0.5317211754921793	3.0	2210.0	354.0	0.42857142857142855	0.16018099547511314
chr12	47469489	47473734	ENSG00000139211	47469488	47469489	4245	1.3	1	0.09660205358739526	0.0	0.0	0.55	0.0	14.0	0.6092501686104717	5.0	3831.0	49.0	0.35714285714285715	0.012790394152962672
chr12	47473385	47630443	ENSG00000179715	47473384	47473385	157058	1.0	0	0.1402133309348876	0.0	0.0	0.0	0.0	14.0	0.6092501686104717	5.0	3831.0	49.0	0.35714285714285715	0.012790394152962672
chr12	48103516	48119350	ENSG00000111405	48103515	48103516	15834	0.0	0	0.13784603080299973	0.0	0.0	1.303	0.0	12.0	0.3475085653005528	3.0	4186.0	855.0	0.25	0.20425226946966077
chr12	48128454	48164823	ENSG00000079337	48128453	48128454	36369	2.0	1	0.06665796573589128	0.0	0.0	0.951	0.0	12.0	0.3475085653005528	3.0	4186.0	855.0	0.25	0.20425226946966077
chr12	48147698	48176536	ENSG00000211584	48147697	48147698	28838	7.8	1	0.06520083149771035	1.0	0.0	0.683	0.0	12.0	0.3475085653005528	3.0	4186.0	855.0	0.25	0.20425226946966077
chr12	48176504	48226915	ENSG00000061273	48176503	48176504	50411	6.3	1	0.055417827906856086	0.0	1.0	0.239	0.0	12.0	0.3475085653005528	3.0	4186.0	855.0	0.25	0.20425226946966077
chr12	48357351	48362661	ENSG00000134291	48357350	48357351	5310	23.2	1	0.025585304753629683	1.0	0.0	1.399	0.0	5.0	0.4458648958931143	2.0	1248.0	193.0	0.4	0.1546474358974359
chr12	48366747	48398269	ENSG00000139219	48366746	48366747	31522	0.0	0	0.2831116300467085	0.0	1.0	0.134	0.0	5.0	0.4458648958931143	2.0	1248.0	193.0	0.4	0.1546474358974359
chr12	48436680	48500091	ENSG00000079387	48436679	48436680	63411	1.1	1	0.014016985112518428	0.0	1.0	0.285	0.0	5.0	0.4458648958931143	2.0	1248.0	193.0	0.4	0.1546474358974359
chr12	48498921	48540187	ENSG00000152556	48498920	48498921	41266	3.5	1	0.4640152887387686	0.0	0.0	0.972	0.0	5.0	0.4458648958931143	2.0	1248.0	193.0	0.4	0.1546474358974359
chr12	48541570	48574996	ENSG00000177981	48541569	48541570	33426	7.0	1	0.2282471172743365	1.0	0.0	1.327	0.0	5.0	0.4458648958931143	2.0	1248.0	193.0	0.4	0.1546474358974359
chr12	48577365	48579709	ENSG00000177875	48577364	48577365	2344	0.2	0	0.3200080787767663	0.0	0.0	1.818	0.0	5.0	0.4458648958931143	2.0	1248.0	193.0	0.4	0.1546474358974359
chr12	48866447	48866843	ENSG00000139223	48866446	48866447	396	0.0	0	0.6870023054367967	0.0	0.0	0.0	0.0	1.0	1.0	1.0	150.0	0.0	1.0	0.0
chr12	48876285	48890295	ENSG00000177627	48876284	48876285	14010	0.0	0	0.30674546938022257	0.0	0.0	1.552	0.0	1.0	1.0	1.0	150.0	0.0	1.0	0.0
chr12	49687034	49692465	ENSG00000135406	49687033	49687034	5431	0.5	0	0.20528522139579689	0.0	0.0	1.383	0.0	10.0	0.5817482576652544	4.0	3238.0	514.0	0.4	0.15873996294008647
chr12	49717018	49725514	ENSG00000135451	49717017	49717018	8496	0.3	0	0.1751509111822356	0.0	0.0	0.843	0.0	8.0	0.6986553384248649	4.0	2830.0	475.0	0.5	0.16784452296819788
chr12	49726199	49730971	ENSG00000186897	49726198	49726199	4772	0.0	0	0.5453100532846993	0.0	0.0	0.896	0.0	8.0	0.6986553384248649	4.0	2830.0	475.0	0.5	0.16784452296819788
chr12	49740699	49751309	ENSG00000178401	49740698	49740699	10610	1.9	1	0.4828280300080846	0.0	0.0	1.541	0.0	8.0	0.6986553384248649	4.0	2830.0	475.0	0.5	0.16784452296819788
chr12	49760366	49921205	ENSG00000123352	49760365	49760366	160839	3.9	1	0.015501440748627844	0.0	1.0	0.319	0.0	8.0	0.6986553384248649	4.0	2830.0	475.0	0.5	0.16784452296819788
chr12	50344523	50352664	ENSG00000167580	50344522	50344523	8141	0.0	0	0.8690389624521443	0.0	0.0	1.569	0.0	9.0	0.7375957831586564	5.0	2243.0	457.0	0.5555555555555556	0.20374498439589836
chr12	50355652	50359464	ENSG00000161798	50355651	50355652	3812	0.6	0	0.2467329249856376	0.0	0.0	1.06	0.0	9.0	0.7375957831586564	5.0	2243.0	457.0	0.5555555555555556	0.20374498439589836
chr12	50360976	50370922	ENSG00000086159	50360975	50360976	9946	0.0	0	0.5566617257693989	0.0	0.0	1.087	0.0	9.0	0.7375957831586564	5.0	2243.0	457.0	0.5555555555555556	0.20374498439589836
chr12	50370705	50426919	ENSG00000161800	50370704	50370705	56214	0.8	0	0.023241305663507617	0.0	0.0	0.52	1.0	9.0	0.7375957831586564	5.0	2243.0	457.0	0.5555555555555556	0.20374498439589836
chr12	51347704	51364289	ENSG00000214511	51347703	51347704	16585	0.0	0	0.6870023054367967	0.0	0.0	1.806	0.0	15.0	0.4796519375188997	4.0	4772.0	529.0	0.26666666666666666	0.11085498742665549
chr12	51373183	51422349	ENSG00000110911	51373182	51373183	49166	8.2	1	0.014964064506968662	0.0	0.0	0.526	0.0	15.0	0.4796519375188997	4.0	4772.0	529.0	0.26666666666666666	0.11085498742665549
chr12	51441744	51454207	ENSG00000050426	51441743	51441744	12463	15.1	1	0.020833557476314508	1.0	0.0	0.591	0.0	24.0	0.47410187795016023	7.0	7482.0	747.0	0.2916666666666667	0.09983961507618284
chr12	51454989	51477447	ENSG00000110925	51454988	51454989	22458	3.8	1	0.019355874168765108	0.0	1.0	0.334	0.0	24.0	0.47410187795016023	7.0	7482.0	747.0	0.2916666666666667	0.09983961507618284
chr12	51487445	51566926	ENSG00000135457	51487444	51487445	79481	4.1	1	0.012902553937292545	1.0	0.0	0.676	0.0	14.0	0.5165046875293284	5.0	4224.0	464.0	0.35714285714285715	0.10984848484848485
chr12	51580718	51611477	ENSG00000184271	51580717	51580718	30759	2.0	1	0.02522706506583669	0.0	0.0	0.42	0.0	14.0	0.5165046875293284	5.0	4224.0	464.0	0.35714285714285715	0.10984848484848485
chr12	51632075	51665146	ENSG00000183283	51632074	51632075	33071	30.1	1	0.004649492906292576	0.0	0.0	0.706	0.0	18.0	0.6078889332829284	9.0	5072.0	555.0	0.5	0.10942429022082019
chr12	51638341	51664674	ENSG00000170545	51638340	51638341	26333	6.8	1	0.06284239128458476	0.0	0.0	1.324	0.0	18.0	0.6078889332829284	9.0	5072.0	555.0	0.5	0.10942429022082019
chr12	51674821	51718452	ENSG00000110934	51674820	51674821	43631	0.1	0	0.18310531575872047	0.0	0.0	0.973	0.0	8.0	0.6358933812001397	5.0	2550.0	309.0	0.625	0.12117647058823529
chr12	51722226	51740463	ENSG00000139610	51722225	51722226	18237	0.0	0	0.6941127267919259	0.0	0.0	0.98	0.0	8.0	0.6358933812001397	5.0	2550.0	309.0	0.625	0.12117647058823529
chr12	52708084	52715182	ENSG00000170523	52708083	52708084	7098	0.0	0	0.5904024137422254	0.0	0.0	1.408	0.0	8.0	0.8704641796716123	7.0	1702.0	88.0	0.875	0.05170387779083431
chr12	52840434	52845910	ENSG00000185479	52840433	52840434	5476	0.3	0	0.09994569142191274	0.0	0.0	1.272	0.0	26.0	0.7390730438381365	19.0	7856.0	649.0	0.7307692307692307	0.08261201629327902
chr12	52862299	52867569	ENSG00000170465	52862298	52862299	5270	0.1	0	0.26337066963609	0.0	0.0	1.85	0.0	26.0	0.7390730438381365	19.0	7856.0	649.0	0.7307692307692307	0.08261201629327902
chr12	52880957	52887041	ENSG00000205420	52880956	52880957	6084	1.5	1	0.05022822864869473	0.0	0.0	0.843	0.0	26.0	0.7390730438381365	19.0	7856.0	649.0	0.7307692307692307	0.08261201629327902
chr12	52908358	52914471	ENSG00000186081	52908357	52908358	6113	2.0	1	0.04357472482811045	0.0	0.0	0.441	0.0	26.0	0.7390730438381365	19.0	7856.0	649.0	0.7307692307692307	0.08261201629327902
chr12	52959565	52967609	ENSG00000170484	52959564	52959565	8044	0.0	0	0.8690389624521443	0.0	0.0	1.583	0.0	26.0	0.7390730438381365	19.0	7856.0	649.0	0.7307692307692307	0.08261201629327902
chr12	52979372	52995322	ENSG00000170486	52979371	52979372	15950	0.0	0	0.3204913733534901	0.0	0.0	1.322	0.0	26.0	0.7390730438381365	19.0	7856.0	649.0	0.7307692307692307	0.08261201629327902
chr12	53001353	53012343	ENSG00000186049	53001352	53001353	10990	0.0	0	0.320799786180227	0.0	0.0	1.257	0.0	26.0	0.7390730438381365	19.0	7856.0	649.0	0.7307692307692307	0.08261201629327902
chr12	53038341	53045948	ENSG00000172867	53038340	53038341	7607	0.5	0	0.04777724993486037	0.0	0.0	0.67	0.0	26.0	0.7390730438381365	19.0	7856.0	649.0	0.7307692307692307	0.08261201629327902
chr12	53068519	53074191	ENSG00000167768	53068518	53068519	5672	1.8	1	0.04436906310568865	0.0	0.0	0.399	0.0	26.0	0.7390730438381365	19.0	7856.0	649.0	0.7307692307692307	0.08261201629327902
chr12	53200332	53208335	ENSG00000170477	53200331	53200332	8003	0.1	0	0.08022389791328799	0.0	0.0	1.06	0.0	26.0	0.7390730438381365	19.0	7856.0	649.0	0.7307692307692307	0.08261201629327902
chr12	53215193	53228079	ENSG00000185640	53215192	53215193	12886	0.0	0	0.6116394671613088	0.0	0.0	1.466	0.0	26.0	0.7390730438381365	19.0	7856.0	649.0	0.7307692307692307	0.08261201629327902
chr12	53231587	53242876	ENSG00000170423	53231586	53231587	11289	0.3	0	0.1187186775051133	0.0	0.0	1.395	0.0	26.0	0.7390730438381365	19.0	7856.0	649.0	0.7307692307692307	0.08261201629327902
chr12	53290976	53343738	ENSG00000170421	53290975	53290976	52762	287.2	1	0.2846301410882608	0.0	0.0	1.067	0.0	43.0	0.7436673209406437	31.0	12830.0	948.0	0.7209302325581395	0.07388932190179268
chr12	53342654	53346685	ENSG00000111057	53342653	53342654	4031	230.7	1	0.2759791996304479	0.0	0.0	0.443	0.0	25.0	0.7322839848099428	17.0	8961.0	708.0	0.68	0.07900903916973552
chr12	53773959	53810230	ENSG00000185591	53773958	53773959	36271	7.7	1	0.03021159814841857	0.0	1.0	0.1	0.0	18.0	0.42736401276858926	4.0	5836.0	2212.0	0.2222222222222222	0.37902673063742287
chr12	53817638	53825318	ENSG00000135409	53817637	53817638	7680	2.6	1	0.4187016028360826	0.0	0.0	0.934	0.0	18.0	0.42736401276858926	4.0	5836.0	2212.0	0.2222222222222222	0.37902673063742287
chr12	53835388	53840429	ENSG00000205352	53835387	53835388	5041	54.6	1	0.02780862133470839	0.0	0.0	1.652	0.0	18.0	0.42736401276858926	4.0	5836.0	2212.0	0.2222222222222222	0.37902673063742287
chr12	53835524	53874946	ENSG00000197111	53835523	53835524	39422	207.0	1	0.017927787697907212	1.0	1.0	0.228	0.0	18.0	0.42736401276858926	4.0	5836.0	2212.0	0.2222222222222222	0.37902673063742287
chr12	54026509	54071192	ENSG00000135390	54026508	54026509	44683	241.1	1	0.04557274355044478	1.0	0.0	1.659	0.0	11.0	0.35650143959195	2.0	4150.0	1343.0	0.18181818181818182	0.3236144578313253
chr12	54104902	54121529	ENSG00000012822	54104901	54104902	16627	44.2	1	0.03641029770638042	0.0	0.0	0.636	0.0	2.0	0.5664027605231681	1.0	662.0	235.0	0.5	0.3549848942598187
chr12	54673976	54680872	ENSG00000135486	54673975	54673976	6896	227.4	1	0.060164256524851176	0.0	1.0	0.147	0.0	12.0	0.4463515801064635	3.0	3104.0	1291.0	0.25	0.41591494845360827
