chrom	start	end	target_gene	tss_start	tss_end	gene_length	liver	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr10	22634398	22743153	ENSG00000077327	22634397	22634398	108755	0.0	0	0.4069341117702291	0.0	0.0	1.223	0.0	3.0	0.7762707528429201	2.0	1237.0	425.0	0.6666666666666666	0.34357316087308004
chr10	22823777	23003484	ENSG00000150867	22823776	22823777	179707	4.5	1	0.15331025975210216	0.0	0.0	0.56	0.0	37.0	0.4454422259818033	5.0	18455.0	912.0	0.13513513513513514	0.04941750203196966
chr10	23216952	23326518	ENSG00000165309	23216951	23216952	109566	0.0	0	0.4260447914323851	0.0	0.0	0.906	0.0	36.0	0.44868194729994326	5.0	18134.0	636.0	0.1388888888888889	0.03507223999117679
chr10	23556123	23633774	ENSG00000179133	23556122	23556123	77651	0.0	0	0.2943437960227204	0.0	0.0	1.799	0.0	8.0	0.8704641796716123	6.0	3461.0	739.0	0.75	0.21352210343831263
chr10	23728197	23731308	ENSG00000165312	23728196	23728197	3111	2.8	1	0.05594078361642298	0.0	0.0	0.619	0.0	8.0	0.8704641796716123	6.0	3461.0	739.0	0.75	0.21352210343831263
chr10	25137535	25241533	ENSG00000099256	25137534	25137535	103998	0.6	0	0.11498365445598666	0.0	0.0	1.685	0.0	20.0	0.6734725200824416	12.0	9089.0	1645.0	0.6	0.18098800748157112
chr10	25270907	25305089	ENSG00000151023	25270906	25270907	34182	0.2	0	0.3067236779457577	0.0	0.0	1.2	0.0	20.0	0.6734725200824416	12.0	9089.0	1645.0	0.6	0.18098800748157112
chr10	25305586	25315593	ENSG00000185875	25305585	25305586	10007	3.9	1	0.08378403979093152	0.0	0.0	1.38	0.0	20.0	0.6734725200824416	12.0	9089.0	1645.0	0.6	0.18098800748157112
chr10	25463990	25891155	ENSG00000151025	25463989	25463990	427165	0.0	0	0.5879534215020261	0.0	0.0	0.467	0.0	20.0	0.6734725200824416	12.0	9089.0	1645.0	0.6	0.18098800748157112
chr10	26223195	26501456	ENSG00000095777	26223194	26223195	278261	0.0	0	0.4303562807810061	0.0	0.0	1.04	0.0	0.0		0.0				
chr10	26727131	26856732	ENSG00000077420	26727130	26727131	129601	15.7	1	0.1927118427786368	0.0	0.0	0.371	0.0	18.0	0.5905961825308232	5.0	9005.0	252.0	0.2777777777777778	0.02798445308162132
chr10	26986587	27035727	ENSG00000148459	26986586	26986587	49140	1.4	1	0.072602787210493	0.0	0.0	0.928	0.0	4.0	0.29798832665663033	0.0	1317.0	289.0	0.0	0.21943811693242218
chr10	27035521	27150016	ENSG00000136754	27035520	27035521	114495	7.8	1	0.008213628283540013	1.0	0.0	0.418	0.0	4.0	0.29798832665663033	0.0	1317.0	289.0	0.0	0.21943811693242218
chr10	28339921	28623415	ENSG00000150054	28339920	28339921	283494	0.3	0	0.06627713007445192	0.0	0.0	0.943	0.0	3.0	0.8472810300028913	2.0	1718.0	158.0	0.6666666666666666	0.0919674039580908
chr10	30722865	30750762	ENSG00000107968	30722864	30722865	27897	6.9	1	0.10773253333677164	0.0	1.0	0.323	0.0	11.0	0.31678335338798913	1.0	6715.0	583.0	0.09090909090909091	0.08682055100521222
chr10	31109135	31320866	ENSG00000183621	31109134	31109135	211731	1.8	1	0.06659217243622029	1.0	0.0	1.107	0.0	21.0	0.46891740660824593	4.0	10275.0	1081.0	0.19047619047619047	0.10520681265206813
chr10	32297937	32345359	ENSG00000170759	32297936	32297937	47422	7.6	1	0.037698270190012026	0.0	1.0	0.285	0.0	15.0	0.5920346204196909	6.0	6493.0	615.0	0.4	0.09471738795626058
chr10	32735067	32863492	ENSG00000216937	32735066	32735067	128425	0.1	0	0.0451026959590413	0.0	0.0	0.982	0.0	1.0	0.7109351736821121	1.0	452.0	0.0	1.0	0.0
chr10	33189246	33294720	ENSG00000150093	33189245	33189246	105474	64.1	1	0.04157683576035663	1.0	1.0	0.306	0.0	19.0	0.6884861058087774	11.0	7676.0	304.0	0.5789473684210527	0.039603960396039604
chr10	35415718	35501886	ENSG00000095794	35415717	35415718	86168	15.7	1	0.026009068485928825	0.0	0.0	0.475	0.0	41.0	0.5338542358760301	15.0	19960.0	816.0	0.36585365853658536	0.04088176352705411
chr10	35535952	35860852	ENSG00000108100	35535951	35535952	324900	11.9	1	0.013283313035851785	1.0	0.0	0.417	0.0	41.0	0.5338542358760301	15.0	19960.0	816.0	0.36585365853658536	0.04088176352705411
chr10	43572474	43625799	ENSG00000165731	43572473	43572474	53325	1.1	1	0.1399320773472335	0.0	1.0	0.123	0.0	6.0	1.0	6.0	2226.0	55.0	1.0	0.024707996406109614
chr10	44051791	44070066	ENSG00000196793	44051790	44051791	18275	0.6	0	0.03226064077828158	0.0	0.0	1.265	0.0	0.0		0.0				
chr10	49654076	49864310	ENSG00000128805	49654075	49654076	210234	0.3	0	0.12369096785924545	0.0	0.0	0.921	0.0	1.0	0.7109351736821121	1.0	452.0	0.0	1.0	0.0
chr10	50222289	50323554	ENSG00000165633	50222288	50222289	101265	1.0	0	0.1171556057883311	0.0	0.0	0.717	0.0	13.0	0.5077957722914594	4.0	6020.0	315.0	0.3076923076923077	0.05232558139534884
chr10	50362772	50396630	ENSG00000204161	50362771	50362772	33858	2.4	1	0.07365316032237748	0.0	0.0	1.435	0.0	13.0	0.5077957722914594	4.0	6020.0	315.0	0.3076923076923077	0.05232558139534884
chr10	50507186	50535537	ENSG00000177354	50507185	50507186	28351	0.0	0	0.8124275418737011	0.0	0.0	0.804	0.0	13.0	0.5077957722914594	4.0	6020.0	315.0	0.3076923076923077	0.05232558139534884
chr10	52065359	52384923	ENSG00000198964	52065358	52065359	319564	5.0	1	0.010970070178928721	1.0	1.0	0.346	0.0	15.0	0.7734716990533872	11.0	5528.0	177.0	0.7333333333333333	0.03201881331403763
chr10	52750944	54058110	ENSG00000185532	52750943	52750944	1307166	0.4	0	0.1492811701294008	0.0	1.0	0.235	0.0	5.0	0.6345105906514417	2.0	2565.0	760.0	0.4	0.2962962962962963
chr10	55562530	57387702	ENSG00000150275	55562529	55562530	1825172	0.0	0	0.30042593864535083	0.0	0.0	0.794	0.0	0.0		0.0				
chr10	59951277	60027694	ENSG00000151151	59951276	59951277	76417	1.3	1	0.015146052888244797	0.0	1.0	0.33	0.0	3.0	0.710935173682112	2.0	996.0	0.0	0.6666666666666666	0.0
chr10	60028817	60049346	ENSG00000122873	60028816	60028817	20529	2.9	1	0.10415522597127716	1.0	0.0	1.445	0.0	3.0	0.710935173682112	2.0	996.0	0.0	0.6666666666666666	0.0
chr10	60094734	60130513	ENSG00000072401	60094733	60094734	35779	1.5	1	0.22035760571263585	0.0	0.0	0.815	0.0	3.0	0.710935173682112	2.0	996.0	0.0	0.6666666666666666	0.0
chr10	60272899	60591195	ENSG00000122870	60272898	60272899	318296	0.9	0	0.12674338161404214	0.0	1.0	0.339	0.0	9.0	0.5352758418502825	3.0	4235.0	527.0	0.3333333333333333	0.1244391971664699
chr10	60936349	61007534	ENSG00000165443	60936348	60936349	71185	0.4	0	0.3943650613418485	0.0	0.0	0.436	0.0	23.0	0.7728099321329572	17.0	11781.0	1847.0	0.7391304347826086	0.1567778626602156
chr10	61005889	61122939	ENSG00000148541	61005888	61005889	117050	0.3	0	0.09095041638766303	0.0	0.0	0.63	0.0	7.0	0.4896724966171168	2.0	3448.0	346.0	0.2857142857142857	0.10034802784222738
chr10	61410522	61495760	ENSG00000165449	61410521	61410522	85238	0.1	0	0.17869599459757496	0.0	0.0	0.685	0.0	1.0	0.25277826369078593	0.0	230.0	37.0	0.0	0.1608695652173913
chr10	61548520	61666414	ENSG00000108091	61548519	61548520	117894	3.2	1	0.014289269500858116	0.0	0.0	0.43	0.0	1.0	0.25277826369078593	0.0	230.0	37.0	0.0	0.1608695652173913
chr10	61786055	62493248	ENSG00000151150	61786054	61786055	707193	3.0	1	0.09643539560987248	0.0	1.0	0.089	0.0	6.0	0.3510912338284051	0.0	2822.0	435.0	0.0	0.15414599574769666
chr10	62538088	62554610	ENSG00000170312	62538087	62538088	16522	0.6	0	0.09662109429253213	0.0	1.0	0.207	0.0	3.0	0.6545711457909659	1.0	1013.0	248.0	0.3333333333333333	0.24481737413622903
chr10	62629195	62761198	ENSG00000072422	62629194	62629195	132003	1.7	1	0.1358353338848992	0.0	0.0	0.604	0.0	27.0	0.5520013727770935	14.0	10933.0	1793.0	0.5185185185185185	0.16399890240556114
chr10	63661058	63856703	ENSG00000150347	63661057	63661058	195645	1.6	1	0.17216834456442115	0.0	1.0	0.11	0.0	40.0	0.43474887104804427	8.0	19844.0	10820.0	0.2	0.545252973190889
chr10	63942793	64028466	ENSG00000182010	63942792	63942793	85673	0.0	0	0.451318726228359	0.0	0.0	1.04	0.0	40.0	0.43474887104804427	8.0	19844.0	10820.0	0.2	0.545252973190889
chr10	64564515	64568238	ENSG00000181915	64564514	64564515	3723	2.1	1	0.02874314427473082	1.0	0.0	0.81	0.0	68.0	0.6115685392248816	35.0	33955.0	5190.0	0.5147058823529411	0.15284935944632602
chr10	64571755	64679660	ENSG00000122877	64571754	64571755	107905	0.8	0	0.10574372631935916	0.0	0.0	0.604	0.0	68.0	0.6115685392248816	35.0	33955.0	5190.0	0.5147058823529411	0.15284935944632602
chr10	64893049	64914783	ENSG00000148572	64893048	64893049	21734	17.3	1	0.048327434708945856	0.0	0.0	1.058	0.0	68.0	0.6115685392248816	35.0	33955.0	5190.0	0.5147058823529411	0.15284935944632602
chr10	64926980	65225722	ENSG00000171988	64926979	64926980	298742	2.7	1	0.01015925477227402	0.0	1.0	0.072	0.0	68.0	0.6115685392248816	35.0	33955.0	5190.0	0.5147058823529411	0.15284935944632602
chr10	65281122	65384883	ENSG00000165476	65281121	65281122	103761	2.4	1	0.019484335668810276	1.0	0.0	0.703	0.0	68.0	0.6115685392248816	35.0	33955.0	5190.0	0.5147058823529411	0.15284935944632602
chr10	69556426	69597924	ENSG00000108176	69556425	69556426	41498	23.4	1	0.19578646920182025	0.0	0.0	1.341	0.0	10.0	0.8843740694728449	9.0	6138.0	801.0	0.9	0.13049853372434017
chr10	69644426	69678147	ENSG00000096717	69644425	69644426	33721	3.9	1	0.01937609226050159	0.0	0.0	0.503	0.0	9.0	0.9678816859646793	9.0	5769.0	488.0	1.0	0.08459005026867741
chr10	69681664	69835105	ENSG00000148634	69681663	69681664	153441	6.7	1	0.0031135171281228397	1.0	1.0	0.246	0.0	9.0	0.9678816859646793	9.0	5769.0	488.0	1.0	0.08459005026867741
chr10	69865911	69971774	ENSG00000138347	69865910	69865911	105863	0.0	0	0.7903788509654441	0.0	0.0	0.506	0.0	4.0	0.6031246096365269	2.0	2825.0	579.0	0.5	0.20495575221238937
chr10	69990385	69991871	ENSG00000179774	69990384	69990385	1486	1.0	0	0.3561705974849586	0.0	0.0	1.661	0.0	10.0	0.7180205138436583	8.0	6841.0	779.0	0.8	0.11387224090045316
chr10	70042416	70092806	ENSG00000108187	70042415	70042416	50390	59.8	1	0.4098320855637325	0.0	0.0	1.57	0.0	10.0	0.7180205138436583	8.0	6841.0	779.0	0.8	0.11387224090045316
chr10	70748486	70776738	ENSG00000198954	70748485	70748486	28252	3.2	1	0.052845984914995536	0.0	0.0	0.511	0.0	12.0	0.35054393591445304	0.0	7997.0	173.0	0.0	0.021633112417156434
chr10	70847861	70864567	ENSG00000122862	70847860	70847861	16706	21.9	1	0.13503405721500494	0.0	0.0	0.763	0.0	12.0	0.35054393591445304	0.0	7997.0	173.0	0.0	0.021633112417156434
chr10	70883267	70932617	ENSG00000122958	70883266	70883267	49350	8.1	1	0.00555573581332842	1.0	0.0	0.484	0.0	14.0	0.3778723864993417	0.0	8747.0	197.0	0.0	0.022522007545444152
chr10	70939987	70968855	ENSG00000156502	70939986	70939987	28868	4.6	1	0.03130377601660125	1.0	0.0	0.464	1.0	14.0	0.3778723864993417	0.0	8747.0	197.0	0.0	0.022522007545444152
chr10	70980058	71027315	ENSG00000156510	70980057	70980058	47257	2.6	1	0.39965056797153575	0.0	0.0	0.884	0.0	2.0	0.5418430900086738	0.0	750.0	24.0	0.0	0.032
chr10	71561643	71724031	ENSG00000197467	71561642	71561643	162388	0.2	0	0.141958574139846	0.0	0.0	0.753	0.0	2.0	0.8554675868410561	2.0	931.0	0.0	1.0	0.0
chr10	71897736	71906432	ENSG00000156521	71897735	71897736	8696	2.6	1	0.02674458849184936	0.0	0.0	1.001	0.0	10.0	0.6727228821667769	6.0	3570.0	363.0	0.6	0.10168067226890756
chr10	71907044	71930279	ENSG00000079332	71907043	71907044	23235	19.8	1	0.00744615079868998	1.0	0.0	0.699	0.0	10.0	0.6727228821667769	6.0	3570.0	363.0	0.6	0.10168067226890756
chr10	71962585	71993667	ENSG00000180817	71962584	71962585	31082	58.4	1	0.02697277422469497	1.0	0.0	1.005	0.0	10.0	0.6727228821667769	6.0	3570.0	363.0	0.6	0.10168067226890756
chr10	72007084	72043432	ENSG00000148734	72007083	72007084	36348	0.0	0	0.3746580218261572	0.0	0.0	1.918	0.0	8.0	0.5942679344345945	5.0	4598.0	353.0	0.625	0.07677250978686385
chr10	72058728	72142382	ENSG00000172731	72058727	72058728	83654	12.7	1	0.3584719462427163	0.0	0.0	1.133	0.0	8.0	0.5942679344345945	5.0	4598.0	353.0	0.625	0.07677250978686385
chr10	72164134	72188374	ENSG00000148730	72164133	72164134	24240	15.7	1	0.02730743823810609	0.0	0.0	1.159	0.0	8.0	0.5942679344345945	5.0	4598.0	353.0	0.625	0.07677250978686385
chr10	72192070	72207707	ENSG00000156574	72192069	72192070	15637	0.0	0	0.21899455865869047	0.0	1.0	0.31	0.0	11.0	0.30026439133208815	0.0	6400.0	575.0	0.0	0.08984375
chr10	72238576	72328205	ENSG00000107719	72238575	72238576	89629	0.7	0	0.04539715177274205	0.0	0.0	0.907	0.0	11.0	0.30026439133208815	0.0	6400.0	575.0	0.0	0.08984375
chr10	72972326	73062621	ENSG00000107731	72972325	72972326	90295	1.1	1	0.04769615134361077	0.0	0.0	0.621	0.0	16.0	0.3451463890191902	0.0	8243.0	1248.0	0.0	0.15140118888754095
chr10	73079014	73123142	ENSG00000198246	73079013	73079014	44128	3.9	1	0.04444807389648349	0.0	0.0	1.322	0.0	24.0	0.551440376964543	10.0	11464.0	1055.0	0.4166666666666667	0.09202721563154222
chr10	73156690	73575702	ENSG00000107736	73156689	73156690	419012	3.5	1	0.17336853630651522	0.0	0.0	0.567	0.0	24.0	0.551440376964543	10.0	11464.0	1055.0	0.4166666666666667	0.09202721563154222
chr10	73471457	73497581	ENSG00000214688	73471456	73471457	26124	0.0	0	0.2640449399521753	0.0	0.0	1.906	0.0	11.0	0.6268521981699056	7.0	5466.0	402.0	0.6363636363636364	0.07354555433589462
chr10	73507315	73533255	ENSG00000107738	73507314	73507315	25940	2.2	1	0.1150272712509997	0.0	0.0	0.467	0.0	15.0	0.5101957315183213	4.0	6087.0	233.0	0.26666666666666666	0.038278298012157055
chr10	73576054	73611126	ENSG00000197746	73576053	73576054	35072	208.9	1	0.01871021061936695	0.0	1.0	0.285	0.0	15.0	0.5101957315183213	4.0	6087.0	233.0	0.26666666666666666	0.038278298012157055
chr10	73724122	73773322	ENSG00000122863	73724121	73724122	49200	0.6	0	0.09389643289075904	0.0	0.0	0.795	0.0	19.0	0.3408616916219145	4.0	8571.0	616.0	0.21052631578947367	0.07187026017967565
chr10	73818792	73848790	ENSG00000107742	73818791	73818792	29998	1.0	0	0.16124511523948346	0.0	0.0	0.475	0.0	19.0	0.3408616916219145	4.0	8571.0	616.0	0.21052631578947367	0.07187026017967565
chr10	73856277	73976892	ENSG00000138303	73856276	73856277	120615	6.8	1	0.015636546996084494	1.0	0.0	1.317	0.0	36.0	0.3328343109670433	6.0	17093.0	980.0	0.16666666666666666	0.05733341133797461
chr10	73975786	73995618	ENSG00000166295	73975785	73975786	19832	7.7	1	0.03981391312063999	1.0	0.0	1.42	0.0	36.0	0.3328343109670433	6.0	17093.0	980.0	0.16666666666666666	0.05733341133797461
chr10	74033677	74035794	ENSG00000168209	74033676	74033677	2117	124.5	1	0.11428587132837136	0.0	0.0	1.278	0.0	22.0	0.3261442556356521	3.0	10721.0	569.0	0.13636363636363635	0.053073407331405656
chr10	74092587	74114988	ENSG00000148719	74092586	74092587	22401	11.4	1	0.014682052225664197	1.0	0.0	0.494	0.0	18.0	0.3199134065382206	2.0	8925.0	364.0	0.1111111111111111	0.0407843137254902
chr10	74451888	74647452	ENSG00000156026	74451887	74451888	195564	1.0	0	0.16809644106233326	1.0	0.0	0.407	0.0	20.0	0.7340785175111275	13.0	9825.0	1787.0	0.65	0.18188295165394402
chr10	74653338	74692791	ENSG00000138315	74653337	74653338	39453	13.8	1	0.5056775368626998	0.0	0.0	1.156	0.0	20.0	0.7340785175111275	13.0	9825.0	1787.0	0.65	0.18188295165394402
chr10	74694927	74714536	ENSG00000138308	74694926	74694927	19609	18.4	1	0.5482126122843282	0.0	0.0	1.191	0.0	14.0	0.8281730929015307	13.0	7757.0	1285.0	0.9285714285714286	0.16565682609256155
chr10	74766974	74856732	ENSG00000122884	74766973	74766974	89758	17.6	1	0.10952305433089878	0.0	1.0	0.344	0.0	9.0	0.764832014104369	8.0	4068.0	283.0	0.8888888888888888	0.06956735496558505
chr10	74870216	74891586	ENSG00000166321	74870215	74870216	21370	2.3	1	0.044253579515636784	0.0	0.0	1.379	0.0	9.0	0.764832014104369	8.0	4068.0	283.0	0.8888888888888888	0.06956735496558505
chr10	74889912	74928813	ENSG00000122882	74889911	74889912	38901	4.4	1	0.004976961634904704	1.0	0.0	0.933	1.0	9.0	0.764832014104369	8.0	4068.0	283.0	0.8888888888888888	0.06956735496558505
chr10	74927923	75004262	ENSG00000138286	74927922	74927923	76339	3.1	1	0.03470501246555758	1.0	0.0	1.049	0.0	9.0	0.764832014104369	8.0	4068.0	283.0	0.8888888888888888	0.06956735496558505
chr10	74943119	75008620	ENSG00000213551	74943118	74943119	65501	3.8	1	0.008633839085194741	1.0	0.0	0.867	1.0	2.0	0.6644061292643801	1.0	566.0	26.0	0.5	0.045936395759717315
chr10	75006509	75012451	ENSG00000182180	75006508	75006509	5942	16.8	1	0.044329495280492535	1.0	0.0	1.592	0.0	3.0	0.6235517828458114	1.0	911.0	52.0	0.3333333333333333	0.0570801317233809
chr10	75013516	75118617	ENSG00000156042	75013515	75013516	105101	0.7	0	0.044361475342444084	0.0	0.0	0.537	0.0	3.0	0.6235517828458114	1.0	911.0	52.0	0.3333333333333333	0.0570801317233809
chr10	75134858	75173834	ENSG00000138279	75134857	75134858	38976	31.0	1	0.058017695178769424	1.0	0.0	0.936	0.0	3.0	0.6235517828458114	1.0	911.0	52.0	0.3333333333333333	0.0570801317233809
chr10	75183338	75193319	ENSG00000166343	75183337	75183338	9981	0.7	0	0.4917888155309146	0.0	0.0	1.38	0.0	3.0	0.6235517828458114	1.0	911.0	52.0	0.3333333333333333	0.0570801317233809
chr10	75196185	75255782	ENSG00000107758	75196184	75196185	59597	6.0	1	0.11508987370183946	0.0	1.0	0.098	0.0	3.0	0.6235517828458114	1.0	911.0	52.0	0.3333333333333333	0.0570801317233809
chr10	75257295	75385711	ENSG00000166348	75257294	75257295	128416	0.0	0	0.14870553889387186	0.0	0.0	0.55	0.0	2.0	0.43532767426871705	0.0	582.0	52.0	0.0	0.08934707903780069
chr10	75391411	75401515	ENSG00000177791	75391410	75391411	10104	0.3	0	0.9394585082025664	0.0	0.0	1.212	0.0	5.0	0.49620362658888195	2.0	2200.0	1207.0	0.4	0.5486363636363636
chr10	75404638	75423561	ENSG00000166317	75404637	75404638	18923	0.0	0	0.6757259418447815	0.0	0.0	0.932	0.0	5.0	0.49620362658888195	2.0	2200.0	1207.0	0.4	0.5486363636363636
chr10	75434032	75457639	ENSG00000172650	75434031	75434032	23607	3.9	1	0.026127003821676945	0.0	0.0	1.438	0.0	5.0	0.49620362658888195	2.0	2200.0	1207.0	0.4	0.5486363636363636
chr10	75504119	75531919	ENSG00000176986	75504118	75504119	27800	19.0	1	0.013036742371663822	1.0	1.0	0.174	0.0	7.0	0.516260521998678	3.0	2893.0	1443.0	0.42857142857142855	0.4987901832008296
chr10	75532048	75540009	ENSG00000196968	75532047	75532048	7961	1.2	1	0.017295618811843078	0.0	0.0	1.163	0.0	7.0	0.516260521998678	3.0	2893.0	1443.0	0.42857142857142855	0.4987901832008296
chr10	75541804	75543410	ENSG00000172586	75541803	75541804	1606	22.3	1	0.016013251734424	1.0	0.0	1.895	0.0	3.0	0.48720592652503214	1.0	998.0	406.0	0.3333333333333333	0.40681362725450904
chr10	75545339	75561551	ENSG00000214655	75545338	75545339	16212	55.2	1	0.013739270757183435	1.0	1.0	0.133	0.0	3.0	0.48720592652503214	1.0	998.0	406.0	0.3333333333333333	0.40681362725450904
chr10	75561668	75571589	ENSG00000166507	75561667	75561668	9921	4.4	1	0.035126445137552684	0.0	0.0	0.419	0.0	3.0	0.48720592652503214	1.0	998.0	406.0	0.3333333333333333	0.40681362725450904
chr10	75668934	75677255	ENSG00000122861	75668933	75668934	8321	0.8	0	0.1618495520250512	0.0	0.0	0.853	0.0	32.0	0.47727295751440185	9.0	13598.0	2482.0	0.28125	0.18252684218267393
chr10	75757871	75879918	ENSG00000035403	75757870	75757871	122047	2.6	1	0.13382237520558232	0.0	0.0	0.396	0.0	32.0	0.47727295751440185	9.0	13598.0	2482.0	0.28125	0.18252684218267393
chr10	76585339	76792380	ENSG00000156650	76585338	76585339	207041	1.8	1	0.020203905459870837	0.0	1.0	0.128	0.0	36.0	0.5860920376792256	16.0	19003.0	7517.0	0.4444444444444444	0.39556912066515815
chr10	76797593	76818272	ENSG00000188716	76797592	76797593	20679	0.0	0	0.9850973205723954	0.0	0.0	1.881	0.0	36.0	0.5860920376792256	16.0	19003.0	7517.0	0.4444444444444444	0.39556912066515815
chr10	77360997	78319925	ENSG00000148655	77360996	77360997	958928	5.5	1	0.06652120284952966	0.0	0.0	1.198	0.0	9.0	0.5285021927609531	3.0	5937.0	1795.0	0.3333333333333333	0.302341249789456
chr10	81107224	81115093	ENSG00000108179	81107223	81107224	7869	65.5	1	0.07775670805644097	1.0	0.0	1.352	0.0	36.0	0.49818313959079585	12.0	20791.0	1646.0	0.3333333333333333	0.07916887114616901
chr10	81142080	81205383	ENSG00000165424	81142079	81142080	63303	13.6	1	0.07442280882333803	0.0	1.0	0.332	0.0	37.0	0.48698051906178375	12.0	21144.0	1646.0	0.32432432432432434	0.07784714339765418
chr10	88718374	88723017	ENSG00000173267	88718373	88718374	4643	2.0	1	0.2399548432193202	0.0	0.0	1.625	0.0	5.0	0.8167372360034696	3.0	3839.0	302.0	0.6	0.07866631935399844
chr10	88727948	88743691	ENSG00000148671	88727947	88727948	15743	19.3	1	0.0797550628874641	0.0	0.0	1.791	0.0	5.0	0.8167372360034696	3.0	3839.0	302.0	0.6	0.07866631935399844
chr10	88780062	88784487	ENSG00000188100	88780061	88780062	4425	0.0	0	0.3687154873257061	0.0	0.0	1.542	0.0	5.0	0.8167372360034696	3.0	3839.0	302.0	0.6	0.07866631935399844
chr10	88810242	88854623	ENSG00000148672	88810241	88810242	44381	166.4	1	0.11042198354813526	0.0	0.0	0.612	0.0	5.0	0.8167372360034696	3.0	3839.0	302.0	0.6	0.07866631935399844
chr10	89419369	89507462	ENSG00000198682	89419368	89419369	88093	29.0	1	0.13310176454246206	0.0	0.0	0.955	0.0	17.0	0.9390419669042881	16.0	11258.0	560.0	0.9411764705882353	0.04974240540060401
chr10	89618917	89623194	ENSG00000227268	89618916	89618917	4277	0.1	0	0.01874175057816712	0.0	0.0	1.891	0.0	53.0	0.7048527135593343	32.0	23791.0	3510.0	0.6037735849056604	0.14753478206044301
chr10	89622869	89731687	ENSG00000171862	89622868	89622869	108818	7.3	1	0.007848258861116687	1.0	0.0	0.507	0.0	53.0	0.7048527135593343	32.0	23791.0	3510.0	0.6037735849056604	0.14753478206044301
chr10	90033620	90344287	ENSG00000184719	90033619	90033620	310667	2.7	1	0.03886140146449719	0.0	0.0	1.06	0.0	53.0	0.7048527135593343	32.0	23791.0	3510.0	0.6037735849056604	0.14753478206044301
chr10	90346509	90366733	ENSG00000204022	90346508	90346509	20224	0.0	0	0.21260879611068034	0.0	0.0	1.214	0.0	1.0	1.0	1.0	576.0	304.0	1.0	0.5277777777777778
chr10	90424197	90438571	ENSG00000182333	90424196	90424197	14374	1.9	1	0.09685982366234816	0.0	0.0	0.824	0.0	2.0	0.770921545004337	1.0	1058.0	321.0	0.5	0.30340264650283555
chr10	90521162	90537999	ENSG00000204020	90521161	90521162	16837	0.0	0	0.4187777393857517	0.0	0.0	0.94	0.0	2.0	0.770921545004337	1.0	1058.0	321.0	0.5	0.30340264650283555
chr10	90562486	90580303	ENSG00000173239	90562485	90562486	17817	0.0	0	0.6830660290626186	0.0	0.0	1.203	0.0	2.0	0.770921545004337	1.0	1058.0	321.0	0.5	0.30340264650283555
chr10	90581888	90611575	ENSG00000152766	90581887	90581888	29687	0.1	0	0.3228068874627427	0.0	0.0	1.718	0.0	27.0	0.3748073451864215	6.0	12864.0	727.0	0.2222222222222222	0.05651430348258706
chr10	90639490	90734910	ENSG00000138134	90639489	90639490	95420	1.4	1	0.03403421778227491	0.0	0.0	1.269	0.0	27.0	0.3748073451864215	6.0	12864.0	727.0	0.2222222222222222	0.05651430348258706
chr10	90694830	90751147	ENSG00000107796	90694829	90694830	56317	68.8	1	0.09131655384866516	0.0	0.0	0.364	0.0	32.0	0.3881242562848254	7.0	14562.0	727.0	0.21875	0.04992446092569702
chr10	90750413	90775542	ENSG00000026103	90750412	90750413	25129	4.9	1	0.07454272697879308	0.0	0.0	0.441	0.0	32.0	0.3881242562848254	7.0	14562.0	727.0	0.21875	0.04992446092569702
chr10	90965693	90967071	ENSG00000138135	90965692	90965693	1378	1.4	1	0.11104730534847372	0.0	0.0	0.873	0.0	41.0	0.38026700769445304	9.0	19424.0	798.0	0.21951219512195122	0.0410831960461285
chr10	90973325	91174314	ENSG00000107798	90973324	90973325	200989	17.4	1	0.11123896800564503	0.0	0.0	0.998	0.0	41.0	0.38026700769445304	9.0	19424.0	798.0	0.21951219512195122	0.0410831960461285
chr10	91061711	91069033	ENSG00000119922	91061710	91061711	7322	3.5	1	0.04182225928161956	0.0	0.0	0.835	0.0	28.0	0.44320469561081427	9.0	13498.0	232.0	0.32142857142857145	0.017187731515780114
chr10	91087650	91100728	ENSG00000119917	91087649	91087650	13078	5.6	1	0.029689409191890274	0.0	0.0	1.184	0.0	28.0	0.44320469561081427	9.0	13498.0	232.0	0.32142857142857145	0.017187731515780114
chr10	91137812	91144962	ENSG00000204010	91137811	91137812	7150	0.0	0	0.5837296349301365	0.0	0.0	1.908	0.0	28.0	0.44320469561081427	9.0	13498.0	232.0	0.32142857142857145	0.017187731515780114
chr10	91152302	91163745	ENSG00000185745	91152301	91152302	11443	10.7	1	0.07127715595291949	0.0	0.0	1.528	0.0	14.0	0.395983190917719	4.0	8046.0	109.0	0.2857142857142857	0.013547104151130997
chr10	91190050	91316398	ENSG00000152779	91190049	91190050	126348	0.1	0	0.1362782459652653	0.0	0.0	0.479	0.0	9.0	0.7188077738616077	6.0	5641.0	215.0	0.6666666666666666	0.03811380960822549
chr10	91342744	91405215	ENSG00000152782	91342743	91342744	62471	16.2	1	0.24509091675007025	0.0	0.0	0.687	0.0	15.0	0.9807290115788075	15.0	10155.0	504.0	1.0	0.049630723781388476
chr10	91461366	91534700	ENSG00000138182	91461365	91461366	73334	0.1	0	0.07114686122088876	0.0	0.0	0.686	0.0	15.0	0.9807290115788075	15.0	10155.0	504.0	1.0	0.049630723781388476
