chrom	start	end	target_gene	tss_start	tss_end	gene_length	spleen	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr12	122089023	122110537	ENSG00000139714	122089022	122089023	21514	0.4	0	0.11375368131875395	0.0	0.0	1.301	0.0	22.0	0.4704704760999036	8.0	12923.0	1812.0	0.36363636363636365	0.1402151203280972
chr12	122150657	122220907	ENSG00000188735	122150656	122150657	70250	1.4	1	0.07071598677607856	0.0	0.0	0.611	0.0	22.0	0.4704704760999036	8.0	12923.0	1812.0	0.36363636363636365	0.1402151203280972
chr12	122215663	122241309	ENSG00000139725	122215662	122215663	25646	25.8	1	0.046144764684665225	0.0	0.0	1.287	0.0	27.0	0.5249168449058466	10.0	13189.0	1782.0	0.37037037037037035	0.13511259382819016
chr12	122242085	122270562	ENSG00000139718	122242084	122242085	28477	13.0	1	0.028644356288730157	0.0	1.0	0.151	0.0	27.0	0.5249168449058466	10.0	13189.0	1782.0	0.37037037037037035	0.13511259382819016
chr12	122277432	122301502	ENSG00000158104	122277431	122277432	24070	2.4	1	0.9484553626976058	0.0	0.0	0.666	0.0	27.0	0.5249168449058466	10.0	13189.0	1782.0	0.37037037037037035	0.13511259382819016
chr12	122326636	122356203	ENSG00000110801	122326635	122326636	29567	3.5	1	0.007145107108545933	1.0	0.0	1.446	0.0	27.0	0.5249168449058466	10.0	13189.0	1782.0	0.37037037037037035	0.13511259382819016
chr12	122355767	122441833	ENSG00000158023	122355766	122355767	86066	1.5	1	0.07671542726797373	0.0	0.0	0.718	0.0	27.0	0.5249168449058466	10.0	13189.0	1782.0	0.37037037037037035	0.13511259382819016
chr12	122457327	122499948	ENSG00000110987	122457326	122457327	42621	3.3	1	0.0649769153425663	0.0	0.0	0.725	0.0	27.0	0.5249168449058466	10.0	13189.0	1782.0	0.37037037037037035	0.13511259382819016
chr12	122957416	122985518	ENSG00000033030	122957415	122957416	28102	10.3	1	0.03028659859266258	0.0	1.0	0.323	0.0	11.0	0.563219470564572	5.0	4466.0	490.0	0.45454545454545453	0.109717868338558
chr12	123011792	123110943	ENSG00000184445	123011791	123011792	99151	16.2	1	0.06636443662293692	0.0	0.0	0.828	1.0	20.0	0.9048259479209617	19.0	6175.0	735.0	0.95	0.11902834008097166
chr12	123104823	123215390	ENSG00000196917	123104822	123104823	110567	0.1	0	0.6941127267919259	0.0	0.0	1.657	0.0	20.0	0.9048259479209617	19.0	6175.0	735.0	0.95	0.11902834008097166
chr12	123185839	123187890	ENSG00000182782	123185838	123185839	2051	15.3	1	0.3353819685534617	0.0	0.0	1.63	0.0	20.0	0.9048259479209617	19.0	6175.0	735.0	0.95	0.11902834008097166
chr12	123199302	123201439	ENSG00000255398	123199301	123199302	2137	19.0	1	0.3998993278096421	0.0	0.0	1.94	0.0	20.0	0.9048259479209617	19.0	6175.0	735.0	0.95	0.11902834008097166
chr12	123237320	123255611	ENSG00000139726	123237319	123237320	18291	20.1	1	0.016579213190516712	1.0	0.0	0.425	0.0	20.0	0.9048259479209617	19.0	6175.0	735.0	0.95	0.11902834008097166
chr12	123258873	123312075	ENSG00000130783	123258872	123258873	53202	0.3	0	0.15754972643698326	0.0	0.0	1.083	0.0	9.0	0.7375957831586564	6.0	3935.0	207.0	0.6666666666666666	0.052604828462515886
chr12	123318999	123347507	ENSG00000130787	123318998	123318999	28508	19.8	1	0.0776045723932435	0.0	0.0	0.753	0.0	73.0	0.39242370459577325	16.0	30452.0	2725.0	0.2191780821917808	0.0894850912912124
chr12	123349881	123380991	ENSG00000139722	123349880	123349881	31110	32.5	1	0.019806681766287918	0.0	0.0	0.776	0.0	76.0	0.3973895566302897	18.0	31632.0	2769.0	0.23684210526315788	0.08753793626707132
chr12	123405497	123466196	ENSG00000150967	123405496	123405497	60699	3.4	1	0.13017621499602272	0.0	0.0	0.653	0.0	76.0	0.3973895566302897	18.0	31632.0	2769.0	0.23684210526315788	0.08753793626707132
chr12	123459126	123464590	ENSG00000111325	123459125	123459126	5464	13.8	1	0.02515660475887043	0.0	0.0	1.77	0.0	76.0	0.3973895566302897	18.0	31632.0	2769.0	0.23684210526315788	0.08753793626707132
chr12	123464606	123467456	ENSG00000182196	123464605	123464606	2850	128.4	1	0.016238568634993608	1.0	0.0	0.95	0.0	76.0	0.3973895566302897	18.0	31632.0	2769.0	0.23684210526315788	0.08753793626707132
chr12	123468026	123634562	ENSG00000090975	123468025	123468026	166536	2.5	1	0.0440657590122448	0.0	1.0	0.18	0.0	76.0	0.3973895566302897	18.0	31632.0	2769.0	0.23684210526315788	0.08753793626707132
chr12	123636866	123728561	ENSG00000051825	123636865	123636866	91695	4.5	1	0.01424981235619377	0.0	0.0	0.644	0.0	68.0	0.36122418022756025	13.0	28219.0	2562.0	0.19117647058823528	0.09078989333427832
chr12	123717462	123742506	ENSG00000130921	123717461	123717462	25044	13.0	1	0.008400745574339783	1.0	0.0	0.907	1.0	71.0	0.35840468144244253	14.0	29322.0	2690.0	0.19718309859154928	0.09173999045085601
chr12	123745527	123756881	ENSG00000111328	123745526	123745527	11354	45.7	1	0.06136160114686275	1.0	0.0	0.857	0.0	32.0	0.5244333906206131	11.0	10020.0	791.0	0.34375	0.07894211576846308
chr12	123773655	123849390	ENSG00000139697	123773654	123773655	75735	3.9	1	0.012813303994115734	0.0	1.0	0.081	1.0	32.0	0.5244333906206131	11.0	10020.0	791.0	0.34375	0.07894211576846308
chr12	123868319	123893905	ENSG00000183955	123868318	123868319	25586	16.0	1	0.004239180957311664	1.0	1.0	0.276	0.0	36.0	0.596665858198329	15.0	9996.0	775.0	0.4166666666666667	0.07753101240496199
chr12	123899935	123921264	ENSG00000150977	123899934	123899935	21329	43.7	1	0.06398680421864733	0.0	0.0	1.148	0.0	36.0	0.596665858198329	15.0	9996.0	775.0	0.4166666666666667	0.07753101240496199
chr12	123942187	123957701	ENSG00000184209	123942186	123942187	15514	28.7	1	0.03199745365421158	1.0	0.0	1.489	1.0	36.0	0.596665858198329	15.0	9996.0	775.0	0.4166666666666667	0.07753101240496199
chr12	123955924	124018265	ENSG00000188026	123955923	123955924	62341	4.2	1	0.15081532254659055	0.0	0.0	0.47	0.0	36.0	0.596665858198329	15.0	9996.0	775.0	0.4166666666666667	0.07753101240496199
chr12	124069077	124083116	ENSG00000086598	124069076	124069077	14039	45.6	1	0.05731885414780564	1.0	0.0	0.414	1.0	33.0	0.624135841460622	14.0	8893.0	647.0	0.42424242424242425	0.07275385134375352
chr12	124086623	124105488	ENSG00000111364	124086622	124086623	18865	13.8	1	0.01683534473848891	0.0	0.0	0.869	1.0	33.0	0.624135841460622	14.0	8893.0	647.0	0.42424242424242425	0.07275385134375352
chr12	124104952	124118313	ENSG00000111361	124104951	124104952	13361	31.4	1	0.009339566739877249	0.0	0.0	0.976	1.0	33.0	0.624135841460622	14.0	8893.0	647.0	0.42424242424242425	0.07275385134375352
chr12	124403206	124457378	ENSG00000119242	124403205	124403206	54172	25.1	1	0.06904417069012922	1.0	0.0	0.619	0.0	3.0	0.6945620600057826	1.0	862.0	101.0	0.3333333333333333	0.11716937354988399
chr12	124410970	124419531	ENSG00000250091	124410969	124410970	8561	0.4	0	0.11880885159830495	0.0	0.0	1.903	0.0	3.0	0.6945620600057826	1.0	862.0	101.0	0.3333333333333333	0.11716937354988399
chr12	124456391	124499986	ENSG00000179195	124456390	124456391	43595	18.2	1	0.022594452910030573	1.0	0.0	1.485	0.0	3.0	0.6945620600057826	1.0	862.0	101.0	0.3333333333333333	0.11716937354988399
chr12	124457787	124800570	ENSG00000178882	124457786	124457787	342783	0.1	0	0.1351558616335459	0.0	0.0	1.404	0.0	3.0	0.6945620600057826	1.0	862.0	101.0	0.3333333333333333	0.11716937354988399
chr12	124808960	125052135	ENSG00000196498	124808959	124808960	243175	18.8	1	0.023375749641100074	0.0	1.0	0.169	0.0	58.0	0.32634164112282926	8.0	22830.0	1971.0	0.13793103448275862	0.08633377135348226
chr12	128751947	129192460	ENSG00000181234	128751946	128751947	440513	0.1	0	0.1509996664681886	0.0	0.0	0.387	0.0	0.0		0.0				
chr12	129277738	129308528	ENSG00000139370	129277737	129277738	30790	8.0	1	0.08081752861879528	1.0	0.0	0.993	0.0	24.0	0.6415365531831095	13.0	10441.0	515.0	0.5416666666666666	0.049324777320180056
chr12	129337971	129469509	ENSG00000151948	129337970	129337971	131538	12.1	1	0.23068771644947195	0.0	0.0	1.417	0.0	24.0	0.6415365531831095	13.0	10441.0	515.0	0.5416666666666666	0.049324777320180056
chr12	130647003	130650285	ENSG00000111432	130647002	130647003	3282	0.0	0	0.19774398728560627	0.0	0.0	0.863	0.0	2.0	0.8554675868410561	2.0	714.0	257.0	1.0	0.3599439775910364
chr12	130822431	130857182	ENSG00000125207	130822430	130822431	34751	0.3	0	0.6941127267919259	0.0	0.0	0.768	0.0	2.0	0.8554675868410561	2.0	714.0	257.0	1.0	0.3599439775910364
chr12	131438451	131626014	ENSG00000111452	131438450	131438451	187563	2.2	1	0.16203946457848947	0.0	0.0	0.812	0.0	5.0	0.31869531502983717	0.0	2736.0	109.0	0.0	0.03983918128654971
chr12	132379195	132407712	ENSG00000177169	132379194	132379195	28517	27.9	1	0.04599800502463605	1.0	1.0	0.288	0.0	20.0	0.614391857580948	10.0	8550.0	276.0	0.5	0.032280701754385965
chr12	132413744	132428406	ENSG00000177192	132413743	132413744	14662	14.2	1	0.02181097265058435	0.0	0.0	0.855	0.0	20.0	0.614391857580948	10.0	8550.0	276.0	0.5	0.032280701754385965
chr12	132434507	132565005	ENSG00000183495	132434506	132434507	130498	9.6	1	0.012455005938782055	0.0	1.0	0.208	0.0	20.0	0.614391857580948	10.0	8550.0	276.0	0.5	0.032280701754385965
chr12	133264191	133297276	ENSG00000176894	133264190	133264191	33085	11.1	1	0.222825609706124	0.0	0.0	1.271	0.0	15.0	0.8227132207638933	12.0	5849.0	1081.0	0.8	0.1848179175927509
chr12	133264634	133291498	ENSG00000256632	133264633	133264634	26864	0.0	0	1.0000000000000002	0.0	0.0	1.796	0.0	15.0	0.8227132207638933	12.0	5849.0	1081.0	0.8	0.1848179175927509
chr12	133287404	133299228	ENSG00000247077	133287403	133287404	11824	11.5	1	0.04397199741417851	1.0	0.0	1.219	0.0	15.0	0.8227132207638933	12.0	5849.0	1081.0	0.8	0.1848179175927509
chr12	133302253	133338474	ENSG00000176915	133302252	133302253	36221	36.0	1	0.015426476738966926	0.0	0.0	0.847	1.0	15.0	0.8227132207638933	12.0	5849.0	1081.0	0.8	0.1848179175927509
chr12	133345494	133405444	ENSG00000090615	133345493	133345494	59950	14.1	1	0.004656833250809637	1.0	0.0	0.38	0.0	12.0	0.6173704173075172	6.0	6010.0	357.0	0.5	0.059400998336106486
chr12	133398772	133532890	ENSG00000072609	133398771	133398772	134118	16.1	1	0.02063220191145929	0.0	0.0	0.55	0.0	12.0	0.6173704173075172	6.0	6010.0	357.0	0.5	0.059400998336106486
chr12	133498018	133532892	ENSG00000196458	133498017	133498018	34874	3.8	1	0.007894991018347277	0.0	0.0	0.937	0.0	13.0	0.6468034621300158	7.0	6230.0	357.0	0.5384615384615384	0.05730337078651685
chr12	133562950	133589154	ENSG00000198393	133562949	133562950	26204	9.6	1	0.015931175736085743	0.0	0.0	0.0	0.0	2.0	1.0	2.0	394.0	0.0	1.0	0.0
chr12	133613877	133639885	ENSG00000198040	133613876	133613877	26008	12.2	1	0.012040548959138284	0.0	0.0	0.0	0.0	2.0	1.0	2.0	394.0	0.0	1.0	0.0
chr12	133656423	133684130	ENSG00000196387	133656422	133656423	27707	6.2	1	0.02316374240007186	0.0	0.0	1.699	0.0	2.0	1.0	2.0	394.0	0.0	1.0	0.0
chr12	133694739	133707059	ENSG00000214029	133694738	133694739	12320	0.5	0	0.036039647131296815	0.0	0.0	1.131	0.0	2.0	1.0	2.0	394.0	0.0	1.0	0.0
chr12	133707160	133736051	ENSG00000256223	133707159	133707160	28891	5.5	1	0.0660863313626513	0.0	0.0	0.735	0.0	2.0	1.0	2.0	394.0	0.0	1.0	0.0
chr12	133707569	133783698	ENSG00000090612	133707568	133707569	76129	2.9	1	0.014925588774883954	0.0	0.0	0.992	0.0	2.0	1.0	2.0	394.0	0.0	1.0	0.0
chr13	20397621	20437776	ENSG00000132950	20397620	20397621	40155	4.9	1	0.012768908620729713	0.0	0.0	1.041	0.0	5.0	0.7687481389456897	5.0	1799.0	0.0	1.0	0.0
chr13	21140584	21265503	ENSG00000032742	21140583	21140584	124919	4.4	1	0.0178937022665617	0.0	0.0	0.708	0.0	9.0	0.8339507252646191	7.0	3508.0	172.0	0.7777777777777778	0.04903078677309008
chr13	21276265	21297237	ENSG00000172458	21276264	21276265	20972	0.3	0	0.3091996729504001	0.0	0.0	1.545	0.0	9.0	0.8339507252646191	7.0	3508.0	172.0	0.7777777777777778	0.04903078677309008
chr13	21302869	21348097	ENSG00000150456	21302868	21302869	45228	5.6	1	0.015189218090697091	0.0	0.0	1.573	0.0	9.0	0.8339507252646191	7.0	3508.0	172.0	0.7777777777777778	0.04903078677309008
chr13	21351468	21477187	ENSG00000132953	21351467	21351468	125719	4.1	1	0.12665559810614774	0.0	1.0	0.143	0.0	9.0	0.8339507252646191	7.0	3508.0	172.0	0.7777777777777778	0.04903078677309008
chr13	21547170	21635686	ENSG00000150457	21547169	21547170	88516	5.4	1	0.06356363929893621	0.0	1.0	0.297	0.0	24.0	0.38050976592002034	5.0	9226.0	211.0	0.20833333333333334	0.022870149577281597
chr13	21714652	21723221	ENSG00000150459	21714651	21714652	8569	103.5	1	0.020688023076415662	1.0	0.0	0.915	1.0	24.0	0.38050976592002034	5.0	9226.0	211.0	0.20833333333333334	0.022870149577281597
chr13	22245521	22278637	ENSG00000102678	22245520	22245521	33116	0.0	0	0.17662986343716222	0.0	1.0	0.323	0.0	7.0	0.5879884731126496	4.0	1654.0	416.0	0.5714285714285714	0.25151148730350664
chr13	24144508	24250232	ENSG00000127863	24144507	24144508	105724	2.8	1	0.1775002977061361	0.0	0.0	0.721	0.0	24.0	0.5857466712867191	9.0	8071.0	436.0	0.375	0.05402056746375914
chr13	24304327	24463558	ENSG00000027001	24304326	24304327	159231	4.2	1	0.033036436097378406	0.0	0.0	1.035	1.0	24.0	0.5857466712867191	9.0	8071.0	436.0	0.375	0.05402056746375914
chr13	26618734	26625169	ENSG00000180730	26618733	26618734	6435	0.1	0	0.2778367762632331	0.0	0.0	0.953	0.0	8.0	0.8704641796716123	7.0	2249.0	0.0	0.875	0.0
chr13	26828275	26979375	ENSG00000132964	26828274	26828275	151100	1.6	1	0.01502026115848997	1.0	0.0	0.418	0.0	5.0	0.370753827855929	1.0	1371.0	146.0	0.2	0.10649161196207148
chr13	27131839	27263085	ENSG00000132970	27131838	27131839	131246	3.7	1	0.1663432615386312	0.0	0.0	0.467	0.0	3.0	0.2217589007456313	0.0	1204.0	108.0	0.0	0.08970099667774087
chr13	27640292	27746033	ENSG00000152484	27640291	27640292	105741	11.1	1	0.006164488819161085	0.0	1.0	0.319	0.0	5.0	0.6345105906514419	3.0	1535.0	0.0	0.6	0.0
chr13	27825445	27830828	ENSG00000122026	27825444	27825445	5383	1631.0	1	0.03600689197657103	0.0	0.0	0.458	0.0	32.0	0.48797895008949244	8.0	10456.0	1043.0	0.25	0.0997513389441469
chr13	27844463	27847827	ENSG00000122035	27844462	27844463	3364	13.9	1	0.03707642796424415	0.0	0.0	1.647	0.0	32.0	0.48797895008949244	8.0	10456.0	1043.0	0.25	0.0997513389441469
chr13	27998680	28009958	ENSG00000122034	27998679	27998680	11278	63.5	1	0.04858815720073774	1.0	0.0	1.6	0.0	32.0	0.48797895008949244	8.0	10456.0	1043.0	0.25	0.0997513389441469
chr13	28009775	28024739	ENSG00000122033	28009774	28009775	14964	37.0	1	0.03330525548255505	1.0	0.0	1.612	0.0	32.0	0.48797895008949244	8.0	10456.0	1043.0	0.25	0.0997513389441469
chr13	28120049	28194541	ENSG00000139517	28120048	28120049	74492	2.0	1	0.08781088746349902	1.0	0.0	0.691	0.0	32.0	0.48797895008949244	8.0	10456.0	1043.0	0.25	0.0997513389441469
chr13	28194902	28241548	ENSG00000186184	28194901	28194902	46646	80.1	1	0.05164147124039136	1.0	0.0	1.013	0.0	32.0	0.48797895008949244	8.0	10456.0	1043.0	0.25	0.0997513389441469
chr13	28366779	28368905	ENSG00000169840	28366778	28366779	2126	0.0	0	0.5460184564267633	0.0	0.0	1.132	0.0	16.0	0.5473588893625141	4.0	5813.0	623.0	0.25	0.10717357646654051
chr13	28494156	28500368	ENSG00000139515	28494155	28494156	6212	0.0	0	0.9055577103588884	0.0	0.0	1.053	0.0	1.0	1.0	1.0	1230.0	229.0	1.0	0.1861788617886179
chr13	28536273	28545276	ENSG00000165556	28536272	28536273	9003	0.0	0	0.6094750454262926	0.0	0.0	0.589	0.0	1.0	1.0	1.0	1230.0	229.0	1.0	0.1861788617886179
chr13	28551850	28562791	ENSG00000183463	28551849	28551850	10941	0.0	0	0.6535360832378236	0.0	0.0	1.889	0.0	1.0	1.0	1.0	1230.0	229.0	1.0	0.1861788617886179
chr13	28712642	28869475	ENSG00000152520	28712641	28712642	156833	1.9	1	0.04127932641590427	0.0	1.0	0.15	0.0	7.0	0.8215260865561407	6.0	2374.0	210.0	0.8571428571428571	0.08845829823083404
chr13	29233240	29253062	ENSG00000132963	29233239	29233240	19822	57.3	1	0.03872035823382757	1.0	0.0	0.387	0.0	42.0	0.6408369076129683	19.0	17370.0	2916.0	0.4523809523809524	0.16787564766839377
chr13	29274200	29293107	ENSG00000139508	29274199	29274200	18907	9.5	1	0.0928427713060676	1.0	0.0	1.179	0.0	41.0	0.6320768321888944	18.0	17175.0	2916.0	0.43902439024390244	0.16978165938864628
chr13	30338507	30424821	ENSG00000122042	30338506	30338507	86314	9.8	1	0.04310318956721301	1.0	0.0	0.544	0.0	1.0	0.4218703473642241	0.0	608.0	69.0	0.0	0.11348684210526316
chr13	30776766	30881621	ENSG00000102781	30776765	30776766	104855	2.1	1	0.03437652208751004	0.0	0.0	0.439	0.0	42.0	0.6055016150850301	22.0	19431.0	978.0	0.5238095238095238	0.050331943801142504
chr13	31032883	31191734	ENSG00000189403	31032882	31032883	158851	213.1	1	0.007046245714113076	1.0	0.0	0.473	0.0	60.0	0.6247874466417918	33.0	27750.0	1235.0	0.55	0.04450450450450451
chr13	31191829	31233686	ENSG00000132952	31191828	31191829	41857	15.8	1	0.015708972854564195	0.0	0.0	0.456	1.0	61.0	0.6167221691730138	33.0	27924.0	1235.0	0.5409836065573771	0.04422718808193669
chr13	31309644	31338556	ENSG00000132965	31309643	31309644	28912	132.9	1	0.19592031020841616	0.0	0.0	0.963	0.0	51.0	0.6282846123174547	28.0	23633.0	1017.0	0.5490196078431373	0.04303304701053611
chr13	32974860	33002315	ENSG00000139597	32974859	32974860	27455	28.2	1	0.03889936972060135	0.0	0.0	0.452	0.0	3.0	0.710935173682112	2.0	1138.0	6.0	0.6666666666666666	0.005272407732864675
chr13	33006553	33112970	ENSG00000244754	33006552	33006553	106417	22.3	1	0.024380063327728446	1.0	0.0	0.904	0.0	3.0	0.710935173682112	2.0	1138.0	6.0	0.6666666666666666	0.005272407732864675
chr13	33677271	33924767	ENSG00000133121	33677270	33677271	247496	5.2	1	0.012228111223000358	0.0	0.0	0.641	0.0	23.0	0.29723941948739735	3.0	7632.0	1151.0	0.13043478260869565	0.15081236897274633
chr13	34392185	34540695	ENSG00000133119	34392184	34392185	148510	5.2	1	0.010109841343176523	0.0	0.0	0.942	1.0	5.0	0.5668737571820663	1.0	1217.0	17.0	0.2	0.013968775677896467
chr13	41129803	41240734	ENSG00000150907	41129802	41129803	110931	9.7	1	0.17640228478900385	0.0	1.0	0.173	0.0	77.0	0.4096336550204184	16.0	30611.0	3081.0	0.2077922077922078	0.10065009310378623
chr13	41363547	41384247	ENSG00000102743	41363546	41363547	20700	1.4	1	0.34278732442467835	0.0	0.0	1.379	0.0	17.0	0.7920634499505216	13.0	4751.0	604.0	0.7647058823529411	0.12713113028836034
chr13	41506055	41635576	ENSG00000120690	41506054	41506055	129521	31.7	1	0.03995493495247942	0.0	0.0	0.584	0.0	39.0	0.6891569849018601	25.0	12314.0	2310.0	0.6410256410256411	0.187591359428293
chr13	41635409	41658137	ENSG00000120688	41635408	41635409	22728	5.8	1	0.04537807359264062	1.0	0.0	1.018	0.0	10.0	0.9252778263690786	9.0	4132.0	244.0	0.9	0.0590513068731849
chr13	41701704	41706882	ENSG00000165572	41701703	41701704	5178	2.6	1	0.07928845823834811	0.0	1.0	0.316	0.0	10.0	0.9252778263690786	9.0	4132.0	244.0	0.9	0.0590513068731849
chr13	41763968	41768702	ENSG00000120696	41763967	41763968	4734	2.8	1	0.029841797589866964	1.0	0.0	0.923	0.0	10.0	0.9252778263690786	9.0	4132.0	244.0	0.9	0.0590513068731849
chr13	41790504	41837742	ENSG00000120662	41790503	41790504	47238	9.4	1	0.029755582575782438	0.0	0.0	0.969	0.0	10.0	0.9252778263690786	9.0	4132.0	244.0	0.9	0.0590513068731849
chr13	42614175	42830714	ENSG00000102780	42614174	42614175	216539	1.4	1	0.05837388100694011	0.0	0.0	0.374	0.0	2.0	0.8554675868410561	2.0	485.0	9.0	1.0	0.018556701030927835
chr13	43355685	43365683	ENSG00000179813	43355684	43355685	9998	0.0	0	0.3628267661076172	0.0	0.0	1.639	0.0	0.0		0.0				
chr13	43597338	43683045	ENSG00000120675	43597337	43597338	85707	7.7	1	0.0420718282919622	0.0	0.0	1.889	0.0	6.0	0.36376356630140094	0.0	3180.0	8.0	0.0	0.0025157232704402514
chr13	43787653	44361044	ENSG00000120658	43787652	43787653	573391	0.0	0	0.1951302247956672	0.0	0.0	0.649	0.0	0.0		0.0				
chr13	44717678	44735393	ENSG00000139656	44717677	44717678	17715	0.0	0	0.6535360832378236	0.0	0.0	1.743	0.0	33.0	0.4613311185296159	8.0	12012.0	1805.0	0.24242424242424243	0.15026640026640026
chr13	44947800	44971850	ENSG00000151778	44947799	44947800	24050	0.1	0	0.4286811562156083	0.0	0.0	0.831	0.0	33.0	0.4613311185296159	8.0	12012.0	1805.0	0.24242424242424243	0.15026640026640026
chr13	45007654	45151283	ENSG00000102804	45007653	45007654	143629	34.3	1	0.0703726553429348	0.0	1.0	0.328	0.0	33.0	0.4613311185296159	8.0	12012.0	1805.0	0.24242424242424243	0.15026640026640026
chr13	45513383	45563618	ENSG00000083635	45513382	45513383	50235	2.1	1	0.02142925137079468	0.0	0.0	0.975	1.0	21.0	0.5432761510423963	10.0	8449.0	563.0	0.47619047619047616	0.0666351047461238
chr13	45694649	45858237	ENSG00000188342	45694648	45694649	163588	15.0	1	0.015495257674314063	1.0	0.0	0.848	0.0	3.0	0.8072901157880747	3.0	1040.0	0.0	1.0	0.0
chr13	45766987	45775175	ENSG00000180332	45766986	45766987	8188	0.0	0	0.5149687596877611	0.0	0.0	1.21	0.0	3.0	0.8072901157880747	3.0	1040.0	0.0	1.0	0.0
chr13	46354404	46425871	ENSG00000215475	46354403	46354404	71467	0.0	0	0.5698120445148399	0.0	0.0	1.587	0.0	1.0	1.0	1.0	174.0	0.0	1.0	0.0
chr13	46528599	46626894	ENSG00000123200	46528598	46528599	98295	6.3	1	0.08636077522280257	1.0	1.0	0.211	0.0	4.0	0.8554675868410561	3.0	2947.0	58.0	0.75	0.019681031557516118
chr13	46627320	46679211	ENSG00000080618	46627319	46627320	51891	0.6	0	0.9353427608368798	0.0	0.0	1.341	0.0	1.0	0.25277826369078593	0.0	426.0	0.0	0.0	0.0
chr13	46700054	46786006	ENSG00000136167	46700053	46700054	85952	215.5	1	0.25155611198898525	0.0	0.0	0.399	0.0	1.0	0.25277826369078593	0.0	426.0	0.0	0.0	0.0
chr13	46786082	46851501	ENSG00000173988	46786081	46786082	65419	0.0	0	0.6435593638091314	0.0	0.0	0.952	0.0	24.0	0.760018230592863	16.0	11819.0	646.0	0.6666666666666666	0.054657754463152554
chr13	47127302	47327175	ENSG00000136141	47127301	47127302	199873	10.3	1	0.027839061015162318	0.0	1.0	0.279	0.0	41.0	0.5391902696302007	16.0	14564.0	1567.0	0.3902439024390244	0.10759406756385609
chr13	48627458	48669267	ENSG00000136146	48627457	48627458	41809	32.4	1	0.008881604732946356	1.0	0.0	0.788	1.0	57.0	0.49680843516763706	19.0	25260.0	2461.0	0.3333333333333333	0.09742676167854315
chr13	48807293	48837063	ENSG00000136156	48807292	48807293	29770	293.3	1	0.01614288321137877	1.0	0.0	0.536	0.0	57.0	0.49680843516763706	19.0	25260.0	2461.0	0.3333333333333333	0.09742676167854315
chr13	48877886	49056122	ENSG00000139687	48877885	48877886	178236	11.0	1	0.018533017790214816	0.0	1.0	0.126	0.0	57.0	0.49680843516763706	19.0	25260.0	2461.0	0.3333333333333333	0.09742676167854315
chr13	48963706	49018840	ENSG00000139679	48963705	48963706	55134	25.0	1	0.04111766897418315	0.0	0.0	1.267	0.0	57.0	0.49680843516763706	19.0	25260.0	2461.0	0.3333333333333333	0.09742676167854315
chr13	49063094	49107369	ENSG00000136161	49063093	49063094	44275	13.9	1	0.022515364550440363	0.0	0.0	0.945	0.0	57.0	0.49680843516763706	19.0	25260.0	2461.0	0.3333333333333333	0.09742676167854315
chr13	49280950	49283498	ENSG00000152207	49280949	49280950	2548	1.2	1	0.1668234385555231	0.0	0.0	1.77	0.0	13.0	0.4950382727876069	5.0	5923.0	37.0	0.38461538461538464	0.0062468343744723955
chr13	49822046	49867618	ENSG00000102543	49822045	49822046	45572	3.9	1	0.010444040914018366	0.0	0.0	1.1	0.0	17.0	0.5479720472702612	7.0	6713.0	553.0	0.4117647058823529	0.08237747653806048
chr13	49882785	50018262	ENSG00000102547	49882784	49882785	135477	2.6	1	0.05233840594799406	0.0	0.0	1.003	0.0	30.0	0.5289250167451474	13.0	11234.0	946.0	0.43333333333333335	0.08420865230550116
chr13	50018428	50069138	ENSG00000136169	50018427	50018428	50710	8.5	1	0.027472049439970732	0.0	0.0	0.59	0.0	42.0	0.5540387603589809	20.0	16453.0	1074.0	0.47619047619047616	0.06527684920683158
chr13	50069745	50103123	ENSG00000136147	50069744	50069745	33378	31.4	1	0.01119637251004132	0.0	0.0	1.278	0.0	33.0	0.48477119145506387	14.0	13731.0	1012.0	0.42424242424242425	0.07370184254606366
chr13	50106081	50159719	ENSG00000136144	50106080	50106081	53638	10.4	1	0.02526528081913671	0.0	0.0	0.794	0.0	33.0	0.48477119145506387	14.0	13731.0	1012.0	0.42424242424242425	0.07370184254606366
chr13	50202434	50208008	ENSG00000152213	50202433	50202434	5574	4.4	1	0.3035714793500292	0.0	0.0	1.886	0.0	25.0	0.5581641252593105	13.0	9740.0	521.0	0.52	0.05349075975359343
chr13	50234858	50265611	ENSG00000123179	50234857	50234858	30753	13.9	1	0.11479452442301405	0.0	0.0	1.481	0.0	25.0	0.5581641252593105	13.0	9740.0	521.0	0.52	0.05349075975359343
chr13	50273446	50367057	ENSG00000102753	50273445	50273446	93611	7.7	1	0.1771592185024085	0.0	1.0	0.332	0.0	25.0	0.5581641252593105	13.0	9740.0	521.0	0.52	0.05349075975359343
chr13	50570023	50594617	ENSG00000204977	50570022	50570023	24594	20.9	1	0.014036697278561995	0.0	0.0	0.53	0.0	54.0	0.5472770770195389	20.0	19383.0	2136.0	0.37037037037037035	0.11019965949543414
chr13	50589389	50595058	ENSG00000198553	50589388	50589389	5669	0.5	0	0.1007319564002808	0.0	0.0	1.63	0.0	54.0	0.5472770770195389	20.0	19383.0	2136.0	0.37037037037037035	0.11019965949543414
